kernel_name,layout,use_smem,M,N,run,time_ms,bw_gbps,checksum
Ac_Br_flat_col,Ac_Br,0,16384,16384,99,11.107136,580.028,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,0,1.847168,3487.745,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,1,1.845600,3490.708,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,2,1.845472,3490.950,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,3,1.843360,3494.950,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,4,1.845888,3490.163,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,5,1.843776,3494.161,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,6,1.843328,3495.011,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,7,1.845344,3491.192,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,8,1.844416,3492.949,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,9,1.847872,3486.416,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,10,1.843904,3493.919,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,11,1.846400,3489.196,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,12,1.844448,3492.888,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,13,1.845600,3490.708,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,14,1.841440,3498.594,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,15,1.844864,3492.101,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,16,1.845856,3490.224,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,17,1.846944,3488.168,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,18,1.846048,3489.861,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,19,1.844576,3492.646,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,20,1.842528,3496.528,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,21,1.846720,3488.591,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,22,1.843616,3494.465,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,23,1.844288,3493.191,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,24,1.842816,3495.982,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,25,1.842176,3497.196,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,26,1.844768,3492.282,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,27,1.846496,3489.014,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,28,1.845984,3489.982,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,29,1.844800,3492.222,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,30,1.844448,3492.888,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,31,1.841824,3497.864,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,32,1.844416,3492.949,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,33,1.845568,3490.769,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,34,1.846304,3489.377,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,35,1.844192,3493.373,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,36,1.844832,3492.161,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,37,1.845888,3490.163,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,38,1.845760,3490.406,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,39,1.844736,3492.343,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,40,1.843328,3495.011,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,41,1.845664,3490.587,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,42,1.847136,3487.805,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,43,1.842528,3496.528,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,44,1.845024,3491.798,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,45,1.845856,3490.224,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,46,1.845536,3490.829,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,47,1.844256,3493.252,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,48,1.843136,3495.375,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,49,1.844576,3492.646,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,50,1.845536,3490.829,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,51,1.844352,3493.070,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,52,1.843488,3494.707,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,53,1.845152,3491.556,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,54,1.843296,3495.071,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,55,1.842304,3496.953,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,56,1.846176,3489.619,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,57,1.845120,3491.616,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,58,1.846592,3488.833,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,59,1.845344,3491.192,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,60,1.843744,3494.222,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,61,1.845952,3490.042,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,62,1.844160,3493.434,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,63,1.844448,3492.888,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,64,1.843840,3494.040,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,65,1.841792,3497.925,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,66,1.845632,3490.648,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,67,1.844928,3491.980,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,68,1.844416,3492.949,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,69,1.845664,3490.587,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,70,1.845184,3491.495,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,71,1.843296,3495.071,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,72,1.842816,3495.982,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,73,1.844064,3493.616,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,74,1.845440,3491.011,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,75,1.846304,3489.377,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,76,1.843584,3494.525,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,77,1.843104,3495.435,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,78,1.843712,3494.283,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,79,1.845568,3490.769,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,80,1.845696,3490.527,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,81,1.844736,3492.343,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,82,1.841472,3498.533,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,83,1.843360,3494.950,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,84,1.845024,3491.798,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,85,1.844096,3493.555,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,86,1.846720,3488.591,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,87,1.844896,3492.040,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,88,1.842784,3496.042,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,89,1.845920,3490.103,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,90,1.845952,3490.042,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,91,1.845952,3490.042,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,92,1.845088,3491.677,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,93,1.843488,3494.707,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,94,1.845056,3491.737,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,95,1.841728,3498.047,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,96,1.845408,3491.071,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,97,1.845408,3491.071,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,98,1.845056,3491.737,40260355806.111153
Ac_Br_direct_2x2,Ac_Br,0,16384,16384,99,1.844704,3492.404,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,0,1.845472,3490.950,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,1,1.842912,3495.800,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,2,1.844960,3491.919,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,3,1.843168,3495.314,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,4,1.843552,3494.586,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,5,1.844288,3493.191,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,6,1.843776,3494.161,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,7,1.843104,3495.435,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,8,1.843584,3494.525,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,9,1.842624,3496.346,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,10,1.842784,3496.042,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,11,1.843648,3494.404,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,12,1.843392,3494.889,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,13,1.844608,3492.585,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,14,1.843168,3495.314,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,15,1.843104,3495.435,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,16,1.842912,3495.800,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,17,1.842304,3496.953,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,18,1.843456,3494.768,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,19,1.843072,3495.496,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,20,1.843360,3494.950,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,21,1.844864,3492.101,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,22,1.843936,3493.858,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,23,1.843264,3495.132,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,24,1.842752,3496.103,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,25,1.842560,3496.467,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,26,1.843360,3494.950,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,27,1.843456,3494.768,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,28,1.843744,3494.222,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,29,1.843328,3495.011,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,30,1.842816,3495.982,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,31,1.842912,3495.800,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,32,1.843008,3495.617,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,33,1.844480,3492.828,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,34,1.843456,3494.768,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,35,1.843168,3495.314,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,36,1.843264,3495.132,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,37,1.843744,3494.222,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,38,1.842624,3496.346,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,39,1.843392,3494.889,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,40,1.843488,3494.707,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,41,1.846208,3489.559,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,42,1.843296,3495.071,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,43,1.844640,3492.525,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,44,1.843360,3494.950,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,45,1.844384,3493.010,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,46,1.844672,3492.464,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,47,1.842944,3495.739,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,48,1.842560,3496.467,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,49,1.843296,3495.071,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,50,1.843104,3495.435,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,51,1.844704,3492.404,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,52,1.842784,3496.042,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,53,1.844832,3492.161,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,54,1.844416,3492.949,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,55,1.842432,3496.710,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,56,1.843200,3495.253,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,57,1.842752,3496.103,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,58,1.842752,3496.103,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,59,1.844256,3493.252,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,60,1.843424,3494.829,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,61,1.843616,3494.465,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,62,1.845312,3491.253,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,63,1.844384,3493.010,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,64,1.843648,3494.404,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,65,1.842720,3496.164,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,66,1.844224,3493.313,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,67,1.845440,3491.011,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,68,1.843808,3494.101,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,69,1.844064,3493.616,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,70,1.845312,3491.253,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,71,1.843392,3494.889,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,72,1.844384,3493.010,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,73,1.843680,3494.343,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,74,1.843616,3494.465,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,75,1.843552,3494.586,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,76,1.843104,3495.435,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,77,1.844160,3493.434,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,78,1.843072,3495.496,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,79,1.843264,3495.132,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,80,1.844832,3492.161,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,81,1.844928,3491.980,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,82,1.845632,3490.648,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,83,1.843936,3493.858,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,84,1.843808,3494.101,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,85,1.844032,3493.676,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,86,1.843328,3495.011,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,87,1.845152,3491.556,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,88,1.843264,3495.132,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,89,1.842688,3496.225,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,90,1.844192,3493.373,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,91,1.844096,3493.555,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,92,1.843712,3494.283,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,93,1.843264,3495.132,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,94,1.843712,3494.283,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,95,1.843136,3495.375,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,96,1.843712,3494.283,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,97,1.844320,3493.131,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,98,1.844576,3492.646,40260355806.111153
Ac_Br_direct_4x1,Ac_Br,0,16384,16384,99,1.843200,3495.253,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,0,1.893824,3401.821,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,1,1.891488,3406.023,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,2,1.891648,3405.734,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,3,1.889664,3409.310,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,4,1.890976,3406.945,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,5,1.891200,3406.541,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,6,1.892000,3405.101,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,7,1.889184,3410.177,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,8,1.889952,3408.791,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,9,1.887776,3412.720,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,10,1.891200,3406.541,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,11,1.888160,3412.026,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,12,1.890240,3408.271,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,13,1.887200,3413.762,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,14,1.887840,3412.604,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,15,1.889120,3410.292,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,16,1.888320,3411.737,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,17,1.889120,3410.292,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,18,1.888864,3410.754,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,19,1.888608,3411.217,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,20,1.889280,3410.003,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,21,1.891456,3406.080,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,22,1.890176,3408.387,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,23,1.890816,3407.233,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,24,1.889344,3409.888,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,25,1.890240,3408.271,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,26,1.889184,3410.177,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,27,1.889600,3409.426,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,28,1.891168,3406.599,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,29,1.890240,3408.271,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,30,1.891392,3406.196,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,31,1.890048,3408.618,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,32,1.890112,3408.502,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,33,1.889536,3409.541,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,34,1.891488,3406.023,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,35,1.890784,3407.291,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,36,1.888192,3411.968,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,37,1.889632,3409.368,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,38,1.891680,3405.677,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,39,1.891584,3405.850,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,40,1.890848,3407.175,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,41,1.891776,3405.504,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,42,1.888000,3412.315,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,43,1.890560,3407.694,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,44,1.890976,3406.945,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,45,1.888672,3411.101,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,46,1.889120,3410.292,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,47,1.887744,3412.778,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,48,1.891616,3405.792,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,49,1.890048,3408.618,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,50,1.889376,3409.830,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,51,1.887776,3412.720,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,52,1.889824,3409.022,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,53,1.892768,3403.719,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,54,1.889440,3409.715,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,55,1.890912,3407.060,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,56,1.892960,3403.374,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,57,1.887648,3412.951,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,58,1.892224,3404.698,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,59,1.891008,3406.887,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,60,1.890784,3407.291,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,61,1.892000,3405.101,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,62,1.887104,3413.935,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,63,1.889024,3410.465,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,64,1.887616,3413.009,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,65,1.892512,3404.180,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,66,1.890496,3407.810,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,67,1.887712,3412.836,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,68,1.888640,3411.159,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,69,1.887232,3413.704,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,70,1.889568,3409.484,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,71,1.888192,3411.968,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,72,1.888416,3411.563,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,73,1.890848,3407.175,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,74,1.890528,3407.752,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,75,1.887648,3412.951,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,76,1.889856,3408.964,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,77,1.890368,3408.041,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,78,1.887776,3412.720,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,79,1.890048,3408.618,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,80,1.887488,3413.241,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,81,1.888224,3411.910,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,82,1.890240,3408.271,40260355806.111153
Ac_Br_direct_1x4,Ac_Br,0,16384,16384,83,1.885504,3416.832,40260355806.111153
