backend,variant,nlev,nproma,cell_dist,config_label,TX,TY,BX,BY,run_id,time_s
gpu,2,90,81920,sequential,2x1_32x8,2,1,32,8,8,0.001998848
gpu,2,90,81920,sequential,2x1_32x8,2,1,32,8,9,0.001996800
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,0,0.001666048
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,1,0.001662976
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,2,0.001664000
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,3,0.001665024
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,4,0.001662976
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,5,0.001663840
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,6,0.001662976
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,7,0.001663936
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,8,0.001662976
gpu,2,90,81920,sequential,2x1_32x4,2,1,32,4,9,0.001664704
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,0,0.003314688
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,1,0.003315712
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,2,0.003315712
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,3,0.003316416
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,4,0.003312640
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,5,0.003309568
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,6,0.003316864
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,7,0.003310592
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,8,0.003314688
gpu,2,90,81920,sequential,1x2_32x16,1,2,32,16,9,0.003312640
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,0,0.002046720
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,1,0.002045952
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,2,0.002043904
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,3,0.002043904
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,4,0.002046976
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,5,0.002046976
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,6,0.002044672
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,7,0.002045952
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,8,0.002044928
gpu,2,90,81920,sequential,1x2_32x8,1,2,32,8,9,0.002046976
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,0,0.001995776
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,1,0.001992704
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,2,0.001992704
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,3,0.001990656
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,4,0.001997824
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,5,0.001991680
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,6,0.001991680
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,7,0.002014176
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,8,0.001991680
gpu,2,90,81920,sequential,1x2_32x4,1,2,32,4,9,0.001991680
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,0,0.002034688
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,1,0.002019328
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,2,0.002016256
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,3,0.002017280
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,4,0.002020352
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,5,0.002016256
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,6,0.002016256
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,7,0.002015264
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,8,0.002019328
gpu,2,90,81920,sequential,2x2_32x8,2,2,32,8,9,0.002013184
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,0,0.001956896
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,1,0.001951744
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,2,0.001950720
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,3,0.001950720
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,4,0.001951488
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,5,0.001951520
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,6,0.001947904
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,7,0.001949952
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,8,0.001949696
gpu,2,90,81920,sequential,2x2_32x4,2,2,32,4,9,0.001949696
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,0,0.001941504
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,1,0.001935200
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,2,0.001933056
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,3,0.001933312
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,4,0.001935360
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,5,0.001935360
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,6,0.001936000
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,7,0.001935360
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,8,0.001935360
gpu,2,90,81920,sequential,4x2_32x4,4,2,32,4,9,0.001938432
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,0,0.024048544
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,1,0.024070145
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,2,0.024038401
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,3,0.024019968
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,4,0.024013824
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,5,0.024035328
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,6,0.024091425
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,7,0.024070145
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,8,0.023988159
gpu,3,90,81920,sequential,1x1_256x1,1,1,256,1,9,0.024065023
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,0,0.024122368
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,1,0.024054785
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,2,0.024003584
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,3,0.023749632
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,4,0.024132608
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,5,0.024066048
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,6,0.024061760
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,7,0.023619583
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,8,0.024144896
gpu,3,90,81920,sequential,1x1_128x1,1,1,128,1,9,0.024108032
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,0,0.025016289
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,1,0.025062401
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,2,0.025141249
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,3,0.025048063
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,4,0.025179136
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,5,0.025099264
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,6,0.025087999
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,7,0.025165825
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,8,0.025102337
gpu,3,90,81920,sequential,2x1_128x1,2,1,128,1,9,0.025061377
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,0,0.025754623
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,1,0.025684992
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,2,0.025767937
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,3,0.025930559
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,4,0.026045441
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,5,0.025988096
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,6,0.026089472
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,7,0.025975807
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,8,0.025953279
gpu,3,90,81920,sequential,4x1_128x1,4,1,128,1,9,0.026088287
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,0,0.025862177
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,1,0.025977856
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,2,0.025728928
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,3,0.025990145
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,4,0.025688065
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,5,0.025817217
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,6,0.025847809
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,7,0.025947136
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,8,0.025731071
gpu,3,90,81920,sequential,4x1_64x1,4,1,64,1,9,0.026165249
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,0,0.013651968
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,1,0.013607936
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,2,0.013580288
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,3,0.013671424
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,4,0.013604864
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,5,0.013719552
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,6,0.013631488
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,7,0.013626368
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,8,0.013670400
gpu,3,90,81920,sequential,1x2_256x1,1,2,256,1,9,0.013636512
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,0,0.009227264
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,1,0.009230176
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,2,0.009251840
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,3,0.009293824
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,4,0.009284608
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,5,0.009337856
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,6,0.009257984
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,7,0.009291776
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,8,0.009272320
gpu,3,90,81920,sequential,1x4_256x1,1,4,256,1,9,0.009304064
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,0,0.015865792
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,1,0.015855616
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,2,0.015896576
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,3,0.015890432
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,4,0.015893504
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,5,0.015887360
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,6,0.015882080
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,7,0.015859712
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,8,0.015840256
gpu,3,90,81920,sequential,2x2_128x1,2,2,128,1,9,0.015949824
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,0,0.016823393
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,1,0.017687328
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,2,0.018204672
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,3,0.018350080
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,4,0.018502657
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,5,0.018626560
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,6,0.018864000
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,7,0.018947041
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,8,0.019011488
gpu,3,90,81920,sequential,2x4_128x1,2,4,128,1,9,0.017354752
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,0,0.020472832
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,1,0.020550655
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,2,0.020419584
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,3,0.020534496
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,4,0.020435968
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,5,0.020384768
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,6,0.020497215
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,7,0.020551680
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,8,0.020442112
gpu,3,90,81920,sequential,4x2_64x1,4,2,64,1,9,0.020422752
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,0,0.002854912
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,1,0.002864128
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,2,0.002861056
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,3,0.002865152
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,4,0.002871296
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,5,0.002868224
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,6,0.002872320
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,7,0.002865152
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,8,0.002897920
gpu,3,90,81920,sequential,1x1_32x16,1,1,32,16,9,0.002914304
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,0,0.004399104
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,1,0.004355072
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,2,0.004425728
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,3,0.004378624
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,4,0.004366336
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,5,0.004320256
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,6,0.004352000
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,7,0.004388864
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,8,0.004475904
gpu,3,90,81920,sequential,1x1_32x8,1,1,32,8,9,0.004517888
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,0,0.007568384
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,1,0.007560192
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,2,0.007588864
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,3,0.007532544
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,4,0.007576576
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,5,0.007535616
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,6,0.007404544
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,7,0.007546880
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,8,0.007530400
gpu,3,90,81920,sequential,1x1_32x4,1,1,32,4,9,0.007581696
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,0,0.004220928
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,1,0.004200448
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,2,0.004193088
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,3,0.004204544
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,4,0.004188160
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,5,0.004211712
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,6,0.004201472
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,7,0.004219904
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,8,0.004196352
gpu,3,90,81920,sequential,2x1_32x16,2,1,32,16,9,0.004214784
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,0,0.005570496
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,1,0.005550080
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,2,0.005562368
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,3,0.005512192
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,4,0.005585920
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,5,0.005539840
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,6,0.005540864
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,7,0.005522592
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,8,0.005550080
gpu,3,90,81920,sequential,2x1_32x8,2,1,32,8,9,0.005538080
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,0,0.008120320
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,1,0.008129536
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,2,0.008109056
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,3,0.008119200
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,4,0.008061952
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,5,0.008101760
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,6,0.008109888
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,7,0.008135392
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,8,0.008142848
gpu,3,90,81920,sequential,2x1_32x4,2,1,32,4,9,0.008131584
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,0,0.002908160
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,1,0.002908160
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,2,0.002883360
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,3,0.002893824
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,4,0.002900992
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,5,0.002894656
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,6,0.002892800
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,7,0.002883584
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,8,0.002904064
gpu,3,90,81920,sequential,1x2_32x16,1,2,32,16,9,0.002908160
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,0,0.004088832
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,1,0.004101120
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,2,0.004080608
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,3,0.004081504
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,4,0.004083712
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,5,0.004087808
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,6,0.004087648
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,7,0.004077568
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,8,0.004116480
gpu,3,90,81920,sequential,1x2_32x8,1,2,32,8,9,0.004106240
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,0,0.006293504
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,1,0.006287360
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,2,0.006261760
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,3,0.006255616
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,4,0.006248480
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,5,0.006220672
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,6,0.006222848
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,7,0.006228992
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,8,0.006285312
gpu,3,90,81920,sequential,1x2_32x4,1,2,32,4,9,0.006250496
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,0,0.005123072
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,1,0.005126048
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,2,0.005148672
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,3,0.005167104
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,4,0.005156864
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,5,0.005132288
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,6,0.005121024
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,7,0.005129216
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,8,0.005213184
gpu,3,90,81920,sequential,2x2_32x8,2,2,32,8,9,0.005146624
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,0,0.006619136
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,1,0.006606848
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,2,0.006629376
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,3,0.006598656
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,4,0.006625280
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,5,0.006605984
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,6,0.006585344
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,7,0.006635520
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,8,0.006642560
gpu,3,90,81920,sequential,2x2_32x4,2,2,32,4,9,0.006625280
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,0,0.006893568
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,1,0.006903808
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,2,0.006901760
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,3,0.006892384
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,4,0.006878208
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,5,0.006906880
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,6,0.006922272
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,7,0.006907712
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,8,0.006924288
gpu,3,90,81920,sequential,4x2_32x4,4,2,32,4,9,0.006887424
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,0,0.027301888
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,1,0.027280384
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,2,0.027312128
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,3,0.027321344
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,4,0.027343872
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,5,0.027288576
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,6,0.027313152
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,7,0.027294720
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,8,0.027393024
gpu,4,90,81920,sequential,1x1_256x1,1,1,256,1,9,0.026151936
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,0,0.024183872
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,1,0.024209408
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,2,0.024151039
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,3,0.024147968
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,4,0.024139776
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,5,0.024473600
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,6,0.024470528
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,7,0.024136703
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,8,0.024456192
gpu,4,90,81920,sequential,1x1_128x1,1,1,128,1,9,0.024458241
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,0,0.025661440
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,1,0.025507839
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,2,0.025551872
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,3,0.025561024
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,4,0.025565184
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,5,0.025522177
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,6,0.025520128
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,7,0.025540607
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,8,0.025514015
gpu,4,90,81920,sequential,2x1_128x1,2,1,128,1,9,0.025566208
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,0,0.025874432
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,1,0.025956352
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,2,0.025790464
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,3,0.027541599
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,4,0.028921856
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,5,0.029016064
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,6,0.029035521
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,7,0.029297665
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,8,0.029184000
gpu,4,90,81920,sequential,4x1_128x1,4,1,128,1,9,0.029307903
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,0,0.028900352
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,1,0.028936192
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,2,0.029291519
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,3,0.028934143
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,4,0.028703745
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,5,0.029167616
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,6,0.028975103
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,7,0.028858368
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,8,0.028727297
gpu,4,90,81920,sequential,4x1_64x1,4,1,64,1,9,0.028884993
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,0,0.013562880
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,1,0.013515776
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,2,0.013474816
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,3,0.013552640
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,4,0.013554688
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,5,0.013586432
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,6,0.013578240
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,7,0.013538304
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,8,0.013564928
gpu,4,90,81920,sequential,1x2_256x1,1,2,256,1,9,0.013581312
gpu,4,90,81920,sequential,1x4_256x1,1,4,256,1,0,0.009229312
gpu,4,90,81920,sequential,1x4_256x1,1,4,256,1,1,0.009224192
gpu,4,90,81920,sequential,1x4_256x1,1,4,256,1,2,0.009270272
gpu,4,90,81920,sequential,1x4_256x1,1,4,256,1,3,0.009244672
gpu,4,90,81920,sequential,1x4_256x1,1,4,256,1,4,0.009293824
