variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
aos_sorted,qe_tiled,45000200,22054600,32,1,76,0.757404
aos_sorted,qe_tiled,45000200,22054600,32,1,77,0.708604
aos_sorted,qe_tiled,45000200,22054600,32,1,78,0.721324
aos_sorted,qe_tiled,45000200,22054600,32,1,79,0.714284
aos_sorted,qe_tiled,45000200,22054600,32,1,80,0.712804
aos_sorted,qe_tiled,45000200,22054600,32,1,81,0.710604
aos_sorted,qe_tiled,45000200,22054600,32,1,82,0.747883
aos_sorted,qe_tiled,45000200,22054600,32,1,83,0.722924
aos_sorted,qe_tiled,45000200,22054600,32,1,84,0.704403
aos_sorted,qe_tiled,45000200,22054600,32,1,85,0.728124
aos_sorted,qe_tiled,45000200,22054600,32,1,86,0.750404
aos_sorted,qe_tiled,45000200,22054600,32,1,87,0.734444
aos_sorted,qe_tiled,45000200,22054600,32,1,88,0.754884
aos_sorted,qe_tiled,45000200,22054600,32,1,89,0.713163
aos_sorted,qe_tiled,45000200,22054600,32,1,90,0.756564
aos_sorted,qe_tiled,45000200,22054600,32,1,91,0.762084
aos_sorted,qe_tiled,45000200,22054600,32,1,92,0.710204
aos_sorted,qe_tiled,45000200,22054600,32,1,93,0.704283
aos_sorted,qe_tiled,45000200,22054600,32,1,94,0.749964
aos_sorted,qe_tiled,45000200,22054600,32,1,95,0.698524
aos_sorted,qe_tiled,45000200,22054600,32,1,96,0.704124
aos_sorted,qe_tiled,45000200,22054600,32,1,97,0.732204
aos_sorted,qe_tiled,45000200,22054600,32,1,98,0.709764
aos_sorted,qe_tiled,45000200,22054600,32,1,99,0.701804
soa_scatter,qe_tiled,45000200,22054600,32,1,0,1.435327
soa_scatter,qe_tiled,45000200,22054600,32,1,1,1.515928
soa_scatter,qe_tiled,45000200,22054600,32,1,2,1.471808
soa_scatter,qe_tiled,45000200,22054600,32,1,3,1.503448
soa_scatter,qe_tiled,45000200,22054600,32,1,4,1.469368
soa_scatter,qe_tiled,45000200,22054600,32,1,5,1.464527
soa_scatter,qe_tiled,45000200,22054600,32,1,6,1.474408
soa_scatter,qe_tiled,45000200,22054600,32,1,7,1.447448
soa_scatter,qe_tiled,45000200,22054600,32,1,8,1.455567
soa_scatter,qe_tiled,45000200,22054600,32,1,9,1.467568
soa_scatter,qe_tiled,45000200,22054600,32,1,10,1.459848
soa_scatter,qe_tiled,45000200,22054600,32,1,11,1.450007
soa_scatter,qe_tiled,45000200,22054600,32,1,12,1.481688
soa_scatter,qe_tiled,45000200,22054600,32,1,13,1.474488
soa_scatter,qe_tiled,45000200,22054600,32,1,14,1.467527
soa_scatter,qe_tiled,45000200,22054600,32,1,15,1.450888
soa_scatter,qe_tiled,45000200,22054600,32,1,16,1.494808
soa_scatter,qe_tiled,45000200,22054600,32,1,17,1.465767
soa_scatter,qe_tiled,45000200,22054600,32,1,18,1.503528
soa_scatter,qe_tiled,45000200,22054600,32,1,19,1.477727
soa_scatter,qe_tiled,45000200,22054600,32,1,20,1.493968
soa_scatter,qe_tiled,45000200,22054600,32,1,21,1.468767
soa_scatter,qe_tiled,45000200,22054600,32,1,22,1.437887
soa_scatter,qe_tiled,45000200,22054600,32,1,23,1.473528
soa_scatter,qe_tiled,45000200,22054600,32,1,24,1.499688
soa_scatter,qe_tiled,45000200,22054600,32,1,25,1.456008
soa_scatter,qe_tiled,45000200,22054600,32,1,26,1.484408
soa_scatter,qe_tiled,45000200,22054600,32,1,27,1.480967
soa_scatter,qe_tiled,45000200,22054600,32,1,28,1.471167
soa_scatter,qe_tiled,45000200,22054600,32,1,29,1.484688
soa_scatter,qe_tiled,45000200,22054600,32,1,30,1.502567
soa_scatter,qe_tiled,45000200,22054600,32,1,31,1.455368
soa_scatter,qe_tiled,45000200,22054600,32,1,32,1.434727
soa_scatter,qe_tiled,45000200,22054600,32,1,33,1.457687
soa_scatter,qe_tiled,45000200,22054600,32,1,34,1.455448
soa_scatter,qe_tiled,45000200,22054600,32,1,35,1.475328
soa_scatter,qe_tiled,45000200,22054600,32,1,36,1.479007
soa_scatter,qe_tiled,45000200,22054600,32,1,37,1.473888
soa_scatter,qe_tiled,45000200,22054600,32,1,38,1.460247
soa_scatter,qe_tiled,45000200,22054600,32,1,39,1.460327
soa_scatter,qe_tiled,45000200,22054600,32,1,40,1.476848
soa_scatter,qe_tiled,45000200,22054600,32,1,41,1.471767
soa_scatter,qe_tiled,45000200,22054600,32,1,42,1.469168
soa_scatter,qe_tiled,45000200,22054600,32,1,43,1.464328
soa_scatter,qe_tiled,45000200,22054600,32,1,44,1.447207
soa_scatter,qe_tiled,45000200,22054600,32,1,45,1.487648
soa_scatter,qe_tiled,45000200,22054600,32,1,46,1.491648
soa_scatter,qe_tiled,45000200,22054600,32,1,47,1.475288
soa_scatter,qe_tiled,45000200,22054600,32,1,48,1.470048
soa_scatter,qe_tiled,45000200,22054600,32,1,49,1.448927
soa_scatter,qe_tiled,45000200,22054600,32,1,50,1.455847
soa_scatter,qe_tiled,45000200,22054600,32,1,51,1.513808
soa_scatter,qe_tiled,45000200,22054600,32,1,52,1.469047
soa_scatter,qe_tiled,45000200,22054600,32,1,53,1.484448
soa_scatter,qe_tiled,45000200,22054600,32,1,54,1.467367
soa_scatter,qe_tiled,45000200,22054600,32,1,55,1.456128
soa_scatter,qe_tiled,45000200,22054600,32,1,56,1.474648
soa_scatter,qe_tiled,45000200,22054600,32,1,57,1.474087
soa_scatter,qe_tiled,45000200,22054600,32,1,58,1.451648
soa_scatter,qe_tiled,45000200,22054600,32,1,59,1.479567
soa_scatter,qe_tiled,45000200,22054600,32,1,60,1.501728
soa_scatter,qe_tiled,45000200,22054600,32,1,61,1.446327
soa_scatter,qe_tiled,45000200,22054600,32,1,62,1.443407
soa_scatter,qe_tiled,45000200,22054600,32,1,63,1.481048
soa_scatter,qe_tiled,45000200,22054600,32,1,64,1.476728
soa_scatter,qe_tiled,45000200,22054600,32,1,65,1.483847
soa_scatter,qe_tiled,45000200,22054600,32,1,66,1.481768
soa_scatter,qe_tiled,45000200,22054600,32,1,67,1.438887
soa_scatter,qe_tiled,45000200,22054600,32,1,68,1.484128
soa_scatter,qe_tiled,45000200,22054600,32,1,69,1.465768
soa_scatter,qe_tiled,45000200,22054600,32,1,70,1.467007
soa_scatter,qe_tiled,45000200,22054600,32,1,71,1.484848
soa_scatter,qe_tiled,45000200,22054600,32,1,72,1.466967
soa_scatter,qe_tiled,45000200,22054600,32,1,73,1.491168
soa_scatter,qe_tiled,45000200,22054600,32,1,74,1.471488
soa_scatter,qe_tiled,45000200,22054600,32,1,75,1.475207
soa_scatter,qe_tiled,45000200,22054600,32,1,76,1.467968
soa_scatter,qe_tiled,45000200,22054600,32,1,77,1.451928
soa_scatter,qe_tiled,45000200,22054600,32,1,78,1.449367
soa_scatter,qe_tiled,45000200,22054600,32,1,79,1.441567
soa_scatter,qe_tiled,45000200,22054600,32,1,80,1.463688
soa_scatter,qe_tiled,45000200,22054600,32,1,81,1.459607
soa_scatter,qe_tiled,45000200,22054600,32,1,82,1.453407
soa_scatter,qe_tiled,45000200,22054600,32,1,83,1.456848
soa_scatter,qe_tiled,45000200,22054600,32,1,84,1.478047
soa_scatter,qe_tiled,45000200,22054600,32,1,85,1.478048
soa_scatter,qe_tiled,45000200,22054600,32,1,86,1.461447
soa_scatter,qe_tiled,45000200,22054600,32,1,87,1.488728
soa_scatter,qe_tiled,45000200,22054600,32,1,88,1.473447
soa_scatter,qe_tiled,45000200,22054600,32,1,89,1.449488
soa_scatter,qe_tiled,45000200,22054600,32,1,90,1.481288
soa_scatter,qe_tiled,45000200,22054600,32,1,91,1.486847
soa_scatter,qe_tiled,45000200,22054600,32,1,92,1.491088
soa_scatter,qe_tiled,45000200,22054600,32,1,93,1.471127
soa_scatter,qe_tiled,45000200,22054600,32,1,94,1.490008
soa_scatter,qe_tiled,45000200,22054600,32,1,95,1.501448
soa_scatter,qe_tiled,45000200,22054600,32,1,96,1.504448
soa_scatter,qe_tiled,45000200,22054600,32,1,97,1.492288
soa_scatter,qe_tiled,45000200,22054600,32,1,98,1.498168
soa_scatter,qe_tiled,45000200,22054600,32,1,99,1.457408
soa_sorted,qe_tiled,45000200,22054600,32,1,0,0.885944
soa_sorted,qe_tiled,45000200,22054600,32,1,1,0.834844
soa_sorted,qe_tiled,45000200,22054600,32,1,2,0.895685
soa_sorted,qe_tiled,45000200,22054600,32,1,3,0.895445
soa_sorted,qe_tiled,45000200,22054600,32,1,4,0.893765
soa_sorted,qe_tiled,45000200,22054600,32,1,5,0.896404
soa_sorted,qe_tiled,45000200,22054600,32,1,6,0.854244
soa_sorted,qe_tiled,45000200,22054600,32,1,7,0.896885
soa_sorted,qe_tiled,45000200,22054600,32,1,8,0.892684
soa_sorted,qe_tiled,45000200,22054600,32,1,9,0.850005
