backend,variant,nlev,N_e,N_c,N_v,cell_dist,blocking,parallelization,run_id,time_ms
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,10,3.513590000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,11,3.505760000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,12,3.493870000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,13,3.496720000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,14,3.507900000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,15,3.511581000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,16,3.515001000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,17,3.499680000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,18,3.522321000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,19,3.488799000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,20,3.503561000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,21,3.500390000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,22,3.518440000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,23,3.497451000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,24,3.513920000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,25,3.496730000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,26,3.589130000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,27,3.495151000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,28,3.502031000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,29,3.488430000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,30,3.500990000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,31,3.499180000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,32,3.492850000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,33,3.469969000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,34,3.502821000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,35,3.502510000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,36,3.508210000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,37,3.497381000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,38,3.518400000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,39,3.503951000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,40,3.486961000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,41,3.503300000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,42,3.494261000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,43,3.500430000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,44,3.510570000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,45,3.487510000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,46,3.490039000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,47,3.507110000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,48,3.504410000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,49,3.492971000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,50,3.505680000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,51,3.517222000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,52,3.503510000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,53,3.509920000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,54,3.503421000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,55,3.522340000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,56,3.491241000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,57,3.497130000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,58,3.523880000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,59,3.495781000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,60,3.475019000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,61,3.512751000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,62,3.507190000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,63,3.509560000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,64,3.497639000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,65,3.496461000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,66,3.511590000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,67,3.503061000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,68,3.513130000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,69,3.488990000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,70,3.515141000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,71,3.489440000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,72,3.514460000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,73,3.495901000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,74,3.503449000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,75,3.515910000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,76,3.516881000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,77,3.489230000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,78,3.504071000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,79,3.516480000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,80,3.503561000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,81,3.525740000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,82,3.497360000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,83,3.512299000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,84,3.502641000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,85,3.549381000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,86,3.512571000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,87,3.506391000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,88,3.507400000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,89,3.519091000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,90,3.487320000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,91,3.495239000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,92,3.500961000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,93,3.509810000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,94,3.533001000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,95,3.504891000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,96,3.510710000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,97,3.501581000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,98,3.505501000
cpu,1,90,122880,81920,81920,normal_var1,0,omp_numa4,99,3.504971000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,0,0.991196000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,1,0.956816000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,2,0.984826000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,3,0.984136000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,4,0.955636000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,5,0.956105000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,6,0.954965000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,7,0.951715000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,8,0.950986000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,9,0.952946000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,10,0.977746000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,11,0.961536000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,12,0.978976000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,13,0.984546000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,14,0.985345000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,15,0.957946000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,16,0.961705000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,17,0.952235000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,18,0.962495000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,19,0.959075000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,20,0.964906000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,21,0.979266000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,22,0.966206000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,23,0.961735000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,24,0.957275000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,25,0.955166000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,26,0.957836000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,27,0.959236000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,28,0.967316000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,29,0.956405000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,30,0.983236000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,31,0.968935000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,32,0.959306000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,33,0.960186000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,34,0.962346000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,35,0.954986000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,36,0.958526000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,37,0.956666000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,38,0.956895000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,39,0.968355000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,40,0.972295000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,41,0.968035000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,42,0.958715000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,43,0.957646000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,44,0.960055000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,45,0.958375000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,46,0.954305000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,47,0.958726000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,48,0.954995000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,49,0.967946000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,50,0.968706000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,51,0.973806000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,52,0.960235000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,53,0.960645000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,54,0.952205000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,55,0.957805000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,56,0.950896000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,57,0.953885000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,58,0.959385000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,59,1.037256000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,60,0.971395000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,61,0.957235000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,62,0.958976000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,63,0.960835000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,64,0.960416000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,65,0.962805000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,66,0.957976000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,67,0.956035000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,68,0.965885000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,69,0.957565000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,70,0.965795000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,71,0.971815000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,72,0.964206000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,73,0.965726000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,74,0.957596000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,75,0.952165000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,76,0.962976000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,77,0.962585000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,78,0.957705000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,79,0.963076000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,80,0.961836000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,81,0.972776000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,82,0.964995000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,83,0.964275000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,84,0.957246000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,85,0.954285000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,86,0.955096000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,87,0.953066000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,88,0.957636000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,89,0.957786000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,90,0.960216000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,91,0.961906000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,92,0.969595000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,93,0.951696000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,94,0.956086000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,95,0.956685000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,96,0.958915000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,97,0.957826000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,98,0.956245000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_for,99,0.956095000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,0,0.874245000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,1,0.845245000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,2,0.856785000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,3,0.859555000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,4,0.835405000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,5,0.829665000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,6,0.831675000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,7,0.836805000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,8,0.829425000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,9,0.837015000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,10,0.835585000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,11,0.835205000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,12,0.831835000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,13,0.867696000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,14,0.868905000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,15,0.829045000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,16,0.830185000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,17,0.926216000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,18,0.836075000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,19,0.837425000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,20,0.838675000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,21,0.832145000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,22,0.835925000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,23,0.837755000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,24,0.854885000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,25,0.853495000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,26,0.829425000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,27,0.828845000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,28,0.836155000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,29,0.830685000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,30,0.838485000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,31,1.057856000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,32,0.834505000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,33,0.832274000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,34,1.017356000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,35,0.914116000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,36,0.834465000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,37,0.831295000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,38,0.833375000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,39,0.833055000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,40,0.830905000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,41,0.837115000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,42,0.836194000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,43,0.850975000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,44,0.864065000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,45,0.856285000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,46,0.834165000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,47,0.828415000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,48,0.829635000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,49,0.830795000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,50,0.831275000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,51,0.834015000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,52,0.835264000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,53,0.839035000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,54,0.833294000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,55,0.832654000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,56,0.835235000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,57,0.839515000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,58,0.858465000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,59,0.871565000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,60,0.850765000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,61,0.838945000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,62,0.832535000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,63,0.838065000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,64,0.834595000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,65,0.830815000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,66,0.834015000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,67,0.831395000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,68,0.833485000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,69,0.832935000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,70,0.836094000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,71,0.852235000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,72,0.868965000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,73,0.838385000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,74,0.836215000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,75,0.832385000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,76,0.830615000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,77,0.833955000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,78,0.830595000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,79,0.834485000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,80,0.831425000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,81,0.849715000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,82,0.880065000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,83,0.828044000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,84,0.836024000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,85,0.828485000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,86,0.832864000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,87,0.842714000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,88,0.835495000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,89,0.835795000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,90,0.836275000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,91,0.830475000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,92,0.836275000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,93,0.849245000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,94,0.943245000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,95,0.834045000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,96,0.830145000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,97,0.830165000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,98,0.830505000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2,99,0.835465000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,0,3.721012000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,1,3.658862000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,2,3.639521000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,3,3.653531000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,4,3.638150000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,5,3.625342000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,6,3.633701000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,7,3.644421000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,8,3.641771000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,9,3.615130000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,10,3.634192000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,11,3.633601000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,12,3.654431000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,13,3.650182000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,14,3.667591000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,15,3.644752000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,16,3.659781000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,17,3.653071000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,18,3.674162000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,19,3.646121000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,20,3.638531000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,21,3.635361000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,22,3.644031000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,23,3.637620000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,24,3.662762000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,25,3.650460000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,26,3.651581000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,27,3.645171000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,28,3.673031000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,29,3.635622000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,30,3.653271000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,31,3.633032000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,32,3.640511000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,33,3.652871000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,34,3.658602000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,35,3.644510000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,36,3.671031000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,37,3.658481000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,38,3.655352000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,39,3.651330000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,40,3.654731000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,41,3.662400000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,42,3.670471000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,43,3.657531000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,44,3.649512000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,45,3.653121000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,46,3.734431000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,47,3.641242000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,48,3.840072000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,49,3.664891000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,50,3.653481000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,51,3.648830000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,52,3.634192000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,53,3.645152000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,54,3.658931000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,55,3.654701000
cpu,2,90,122880,81920,81920,normal_var1,0,omp_collapse2_je,56,3.643712000
