backend,variant,nlev,nproma,cell_dist,blocking,parallelization,run_id,time_ms
cpu,3,90,163840,exact,0,omp_for,38,1.038296000
cpu,3,90,163840,exact,0,omp_for,39,1.040007000
cpu,3,90,163840,exact,0,omp_for,40,1.034326000
cpu,3,90,163840,exact,0,omp_for,41,1.034686000
cpu,3,90,163840,exact,0,omp_for,42,1.062777000
cpu,3,90,163840,exact,0,omp_for,43,1.110067000
cpu,3,90,163840,exact,0,omp_for,44,1.045377000
cpu,3,90,163840,exact,0,omp_for,45,1.114058000
cpu,3,90,163840,exact,0,omp_for,46,1.038017000
cpu,3,90,163840,exact,0,omp_for,47,1.061947000
cpu,3,90,163840,exact,0,omp_for,48,1.079477000
cpu,3,90,163840,exact,0,omp_for,49,1.099938000
cpu,3,90,163840,exact,0,omp_for,50,1.050437000
cpu,3,90,163840,exact,0,omp_for,51,1.050547000
cpu,3,90,163840,exact,0,omp_for,52,1.068647000
cpu,3,90,163840,exact,0,omp_for,53,1.051237000
cpu,3,90,163840,exact,0,omp_for,54,1.082938000
cpu,3,90,163840,exact,0,omp_for,55,1.116017000
cpu,3,90,163840,exact,0,omp_for,56,1.060268000
cpu,3,90,163840,exact,0,omp_for,57,1.052498000
cpu,3,90,163840,exact,0,omp_for,58,1.027137000
cpu,3,90,163840,exact,0,omp_for,59,1.054276000
cpu,3,90,163840,exact,0,omp_for,60,1.073687000
cpu,3,90,163840,exact,0,omp_for,61,1.072777000
cpu,3,90,163840,exact,0,omp_for,62,1.071307000
cpu,3,90,163840,exact,0,omp_for,63,1.053807000
cpu,3,90,163840,exact,0,omp_for,64,1.114107000
cpu,3,90,163840,exact,0,omp_for,65,1.029446000
cpu,3,90,163840,exact,0,omp_for,66,1.035547000
cpu,3,90,163840,exact,0,omp_for,67,1.017537000
cpu,3,90,163840,exact,0,omp_for,68,1.030547000
cpu,3,90,163840,exact,0,omp_for,69,1.033327000
cpu,3,90,163840,exact,0,omp_for,70,1.065257000
cpu,3,90,163840,exact,0,omp_for,71,1.035987000
cpu,3,90,163840,exact,0,omp_for,72,1.033667000
cpu,3,90,163840,exact,0,omp_for,73,1.052337000
cpu,3,90,163840,exact,0,omp_for,74,1.052857000
cpu,3,90,163840,exact,0,omp_for,75,1.067406000
cpu,3,90,163840,exact,0,omp_for,76,1.053917000
cpu,3,90,163840,exact,0,omp_for,77,1.048767000
cpu,3,90,163840,exact,0,omp_for,78,1.049097000
cpu,3,90,163840,exact,0,omp_for,79,1.053777000
cpu,3,90,163840,exact,0,omp_for,80,1.087388000
cpu,3,90,163840,exact,0,omp_for,81,1.029257000
cpu,3,90,163840,exact,0,omp_for,82,1.058227000
cpu,3,90,163840,exact,0,omp_for,83,1.054786000
cpu,3,90,163840,exact,0,omp_for,84,1.038927000
cpu,3,90,163840,exact,0,omp_for,85,1.145117000
cpu,3,90,163840,exact,0,omp_for,86,1.073057000
cpu,3,90,163840,exact,0,omp_for,87,1.058137000
cpu,3,90,163840,exact,0,omp_for,88,1.055957000
cpu,3,90,163840,exact,0,omp_for,89,1.045977000
cpu,3,90,163840,exact,0,omp_for,90,1.066747000
cpu,3,90,163840,exact,0,omp_for,91,1.062268000
cpu,3,90,163840,exact,0,omp_for,92,1.079347000
cpu,3,90,163840,exact,0,omp_for,93,1.093717000
cpu,3,90,163840,exact,0,omp_for,94,1.035417000
cpu,3,90,163840,exact,0,omp_for,95,1.069307000
cpu,3,90,163840,exact,0,omp_for,96,1.057837000
cpu,3,90,163840,exact,0,omp_for,97,1.062027000
cpu,3,90,163840,exact,0,omp_for,98,1.015767000
cpu,3,90,163840,exact,0,omp_for,99,1.051857000
cpu,3,90,163840,exact,0,omp_collapse2,0,1.678221000
cpu,3,90,163840,exact,0,omp_collapse2,1,1.617360000
cpu,3,90,163840,exact,0,omp_collapse2,2,1.619910000
cpu,3,90,163840,exact,0,omp_collapse2,3,1.629961000
cpu,3,90,163840,exact,0,omp_collapse2,4,1.642991000
cpu,3,90,163840,exact,0,omp_collapse2,5,1.633531000
cpu,3,90,163840,exact,0,omp_collapse2,6,1.651241000
cpu,3,90,163840,exact,0,omp_collapse2,7,1.619671000
cpu,3,90,163840,exact,0,omp_collapse2,8,1.626201000
cpu,3,90,163840,exact,0,omp_collapse2,9,1.680961000
cpu,3,90,163840,exact,0,omp_collapse2,10,1.648521000
cpu,3,90,163840,exact,0,omp_collapse2,11,1.684731000
cpu,3,90,163840,exact,0,omp_collapse2,12,1.690511000
cpu,3,90,163840,exact,0,omp_collapse2,13,1.694432000
cpu,3,90,163840,exact,0,omp_collapse2,14,1.668531000
cpu,3,90,163840,exact,0,omp_collapse2,15,1.653621000
cpu,3,90,163840,exact,0,omp_collapse2,16,1.683961000
cpu,3,90,163840,exact,0,omp_collapse2,17,1.672972000
cpu,3,90,163840,exact,0,omp_collapse2,18,1.627051000
cpu,3,90,163840,exact,0,omp_collapse2,19,1.662582000
cpu,3,90,163840,exact,0,omp_collapse2,20,1.660511000
cpu,3,90,163840,exact,0,omp_collapse2,21,1.642330000
cpu,3,90,163840,exact,0,omp_collapse2,22,1.668982000
cpu,3,90,163840,exact,0,omp_collapse2,23,1.638252000
cpu,3,90,163840,exact,0,omp_collapse2,24,1.645601000
cpu,3,90,163840,exact,0,omp_collapse2,25,1.660462000
cpu,3,90,163840,exact,0,omp_collapse2,26,1.679231000
cpu,3,90,163840,exact,0,omp_collapse2,27,1.731901000
cpu,3,90,163840,exact,0,omp_collapse2,28,1.769783000
cpu,3,90,163840,exact,0,omp_collapse2,29,1.622781000
cpu,3,90,163840,exact,0,omp_collapse2,30,1.607230000
cpu,3,90,163840,exact,0,omp_collapse2,31,1.691101000
cpu,3,90,163840,exact,0,omp_collapse2,32,1.648731000
cpu,3,90,163840,exact,0,omp_collapse2,33,1.621151000
cpu,3,90,163840,exact,0,omp_collapse2,34,1.647080000
cpu,3,90,163840,exact,0,omp_collapse2,35,1.609471000
cpu,3,90,163840,exact,0,omp_collapse2,36,1.644811000
cpu,3,90,163840,exact,0,omp_collapse2,37,1.658161000
cpu,3,90,163840,exact,0,omp_collapse2,38,1.671681000
cpu,3,90,163840,exact,0,omp_collapse2,39,1.656960000
cpu,3,90,163840,exact,0,omp_collapse2,40,1.654700000
cpu,3,90,163840,exact,0,omp_collapse2,41,1.604610000
cpu,3,90,163840,exact,0,omp_collapse2,42,1.696777000
cpu,3,90,163840,exact,0,omp_collapse2,43,1.629686000
cpu,3,90,163840,exact,0,omp_collapse2,44,1.652616000
cpu,3,90,163840,exact,0,omp_collapse2,45,1.606986000
cpu,3,90,163840,exact,0,omp_collapse2,46,1.615987000
cpu,3,90,163840,exact,0,omp_collapse2,47,1.673197000
cpu,3,90,163840,exact,0,omp_collapse2,48,1.608396000
cpu,3,90,163840,exact,0,omp_collapse2,49,1.625366000
cpu,3,90,163840,exact,0,omp_collapse2,50,1.639946000
cpu,3,90,163840,exact,0,omp_collapse2,51,1.655817000
cpu,3,90,163840,exact,0,omp_collapse2,52,1.659697000
cpu,3,90,163840,exact,0,omp_collapse2,53,1.656497000
cpu,3,90,163840,exact,0,omp_collapse2,54,1.657677000
cpu,3,90,163840,exact,0,omp_collapse2,55,1.651827000
cpu,3,90,163840,exact,0,omp_collapse2,56,1.656057000
cpu,3,90,163840,exact,0,omp_collapse2,57,1.647396000
cpu,3,90,163840,exact,0,omp_collapse2,58,1.639727000
cpu,3,90,163840,exact,0,omp_collapse2,59,1.655736000
cpu,3,90,163840,exact,0,omp_collapse2,60,1.679756000
cpu,3,90,163840,exact,0,omp_collapse2,61,1.677127000
cpu,3,90,163840,exact,0,omp_collapse2,62,1.647256000
cpu,3,90,163840,exact,0,omp_collapse2,63,1.609546000
cpu,3,90,163840,exact,0,omp_collapse2,64,1.634156000
cpu,3,90,163840,exact,0,omp_collapse2,65,1.632127000
cpu,3,90,163840,exact,0,omp_collapse2,66,1.622046000
cpu,3,90,163840,exact,0,omp_collapse2,67,1.662096000
cpu,3,90,163840,exact,0,omp_collapse2,68,1.633626000
cpu,3,90,163840,exact,0,omp_collapse2,69,1.606746000
cpu,3,90,163840,exact,0,omp_collapse2,70,1.605486000
cpu,3,90,163840,exact,0,omp_collapse2,71,1.649666000
cpu,3,90,163840,exact,0,omp_collapse2,72,1.701046000
cpu,3,90,163840,exact,0,omp_collapse2,73,1.639037000
cpu,3,90,163840,exact,0,omp_collapse2,74,1.621576000
cpu,3,90,163840,exact,0,omp_collapse2,75,1.633477000
cpu,3,90,163840,exact,0,omp_collapse2,76,1.615167000
cpu,3,90,163840,exact,0,omp_collapse2,77,1.628687000
cpu,3,90,163840,exact,0,omp_collapse2,78,1.652667000
cpu,3,90,163840,exact,0,omp_collapse2,79,1.628386000
cpu,3,90,163840,exact,0,omp_collapse2,80,1.630156000
cpu,3,90,163840,exact,0,omp_collapse2,81,1.624356000
cpu,3,90,163840,exact,0,omp_collapse2,82,1.624106000
cpu,3,90,163840,exact,0,omp_collapse2,83,1.661207000
cpu,3,90,163840,exact,0,omp_collapse2,84,1.618806000
cpu,3,90,163840,exact,0,omp_collapse2,85,1.636646000
cpu,3,90,163840,exact,0,omp_collapse2,86,1.637946000
cpu,3,90,163840,exact,0,omp_collapse2,87,1.670097000
cpu,3,90,163840,exact,0,omp_collapse2,88,1.635996000
cpu,3,90,163840,exact,0,omp_collapse2,89,1.649047000
cpu,3,90,163840,exact,0,omp_collapse2,90,1.669387000
cpu,3,90,163840,exact,0,omp_collapse2,91,1.648627000
cpu,3,90,163840,exact,0,omp_collapse2,92,1.617656000
cpu,3,90,163840,exact,0,omp_collapse2,93,1.715126000
cpu,3,90,163840,exact,0,omp_collapse2,94,1.694276000
cpu,3,90,163840,exact,0,omp_collapse2,95,1.647486000
cpu,3,90,163840,exact,0,omp_collapse2,96,1.605947000
cpu,3,90,163840,exact,0,omp_collapse2,97,1.720747000
cpu,3,90,163840,exact,0,omp_collapse2,98,1.681427000
cpu,3,90,163840,exact,0,omp_collapse2,99,1.634677000
cpu,4,90,163840,exact,0,omp_for,0,1.035674000
cpu,4,90,163840,exact,0,omp_for,1,1.061824000
cpu,4,90,163840,exact,0,omp_for,2,1.057104000
cpu,4,90,163840,exact,0,omp_for,3,1.029964000
cpu,4,90,163840,exact,0,omp_for,4,1.049055000
cpu,4,90,163840,exact,0,omp_for,5,1.135554000
cpu,4,90,163840,exact,0,omp_for,6,1.056654000
cpu,4,90,163840,exact,0,omp_for,7,1.054004000
cpu,4,90,163840,exact,0,omp_for,8,1.080954000
cpu,4,90,163840,exact,0,omp_for,9,1.048835000
cpu,4,90,163840,exact,0,omp_for,10,1.149305000
cpu,4,90,163840,exact,0,omp_for,11,1.085034000
cpu,4,90,163840,exact,0,omp_for,12,1.050635000
cpu,4,90,163840,exact,0,omp_for,13,1.050384000
cpu,4,90,163840,exact,0,omp_for,14,1.078564000
cpu,4,90,163840,exact,0,omp_for,15,1.094844000
cpu,4,90,163840,exact,0,omp_for,16,1.068284000
cpu,4,90,163840,exact,0,omp_for,17,1.064264000
cpu,4,90,163840,exact,0,omp_for,18,1.086114000
cpu,4,90,163840,exact,0,omp_for,19,1.050764000
cpu,4,90,163840,exact,0,omp_for,20,1.059494000
cpu,4,90,163840,exact,0,omp_for,21,1.094185000
cpu,4,90,163840,exact,0,omp_for,22,1.060444000
cpu,4,90,163840,exact,0,omp_for,23,1.089854000
cpu,4,90,163840,exact,0,omp_for,24,1.038815000
cpu,4,90,163840,exact,0,omp_for,25,1.064934000
cpu,4,90,163840,exact,0,omp_for,26,1.142165000
cpu,4,90,163840,exact,0,omp_for,27,1.127794000
cpu,4,90,163840,exact,0,omp_for,28,1.093654000
cpu,4,90,163840,exact,0,omp_for,29,1.086934000
cpu,4,90,163840,exact,0,omp_for,30,1.073144000
cpu,4,90,163840,exact,0,omp_for,31,1.052364000
cpu,4,90,163840,exact,0,omp_for,32,1.061294000
cpu,4,90,163840,exact,0,omp_for,33,1.051884000
cpu,4,90,163840,exact,0,omp_for,34,1.062784000
cpu,4,90,163840,exact,0,omp_for,35,1.052304000
cpu,4,90,163840,exact,0,omp_for,36,1.135974000
cpu,4,90,163840,exact,0,omp_for,37,1.137265000
cpu,4,90,163840,exact,0,omp_for,38,1.134844000
cpu,4,90,163840,exact,0,omp_for,39,1.048464000
cpu,4,90,163840,exact,0,omp_for,40,1.073334000
cpu,4,90,163840,exact,0,omp_for,41,1.068854000
cpu,4,90,163840,exact,0,omp_for,42,1.081905000
cpu,4,90,163840,exact,0,omp_for,43,1.101124000
cpu,4,90,163840,exact,0,omp_for,44,1.066464000
cpu,4,90,163840,exact,0,omp_for,45,1.077615000
cpu,4,90,163840,exact,0,omp_for,46,1.077945000
cpu,4,90,163840,exact,0,omp_for,47,1.118835000
cpu,4,90,163840,exact,0,omp_for,48,1.057554000
cpu,4,90,163840,exact,0,omp_for,49,1.062565000
cpu,4,90,163840,exact,0,omp_for,50,1.036353000
cpu,4,90,163840,exact,0,omp_for,51,1.065464000
cpu,4,90,163840,exact,0,omp_for,52,1.049644000
cpu,4,90,163840,exact,0,omp_for,53,1.053694000
cpu,4,90,163840,exact,0,omp_for,54,1.094815000
cpu,4,90,163840,exact,0,omp_for,55,1.053214000
cpu,4,90,163840,exact,0,omp_for,56,1.040384000
cpu,4,90,163840,exact,0,omp_for,57,1.068034000
cpu,4,90,163840,exact,0,omp_for,58,1.089094000
cpu,4,90,163840,exact,0,omp_for,59,1.085144000
cpu,4,90,163840,exact,0,omp_for,60,1.096675000
cpu,4,90,163840,exact,0,omp_for,61,1.066575000
cpu,4,90,163840,exact,0,omp_for,62,1.026045000
cpu,4,90,163840,exact,0,omp_for,63,1.058094000
cpu,4,90,163840,exact,0,omp_for,64,1.065705000
cpu,4,90,163840,exact,0,omp_for,65,1.067674000
cpu,4,90,163840,exact,0,omp_for,66,1.052794000
cpu,4,90,163840,exact,0,omp_for,67,1.136444000
cpu,4,90,163840,exact,0,omp_for,68,1.036314000
cpu,4,90,163840,exact,0,omp_for,69,1.058924000
cpu,4,90,163840,exact,0,omp_for,70,1.103845000
cpu,4,90,163840,exact,0,omp_for,71,1.084374000
cpu,4,90,163840,exact,0,omp_for,72,1.087184000
cpu,4,90,163840,exact,0,omp_for,73,1.055284000
cpu,4,90,163840,exact,0,omp_for,74,1.187265000
cpu,4,90,163840,exact,0,omp_for,75,1.083944000
cpu,4,90,163840,exact,0,omp_for,76,1.045094000
cpu,4,90,163840,exact,0,omp_for,77,1.106764000
cpu,4,90,163840,exact,0,omp_for,78,1.026774000
cpu,4,90,163840,exact,0,omp_for,79,1.062014000
cpu,4,90,163840,exact,0,omp_for,80,1.069685000
cpu,4,90,163840,exact,0,omp_for,81,1.124664000
cpu,4,90,163840,exact,0,omp_for,82,1.038284000
cpu,4,90,163840,exact,0,omp_for,83,1.035244000
cpu,4,90,163840,exact,0,omp_for,84,1.034254000
cpu,4,90,163840,exact,0,omp_for,85,1.071274000
cpu,4,90,163840,exact,0,omp_for,86,1.089705000
cpu,4,90,163840,exact,0,omp_for,87,1.032435000
cpu,4,90,163840,exact,0,omp_for,88,1.073784000
cpu,4,90,163840,exact,0,omp_for,89,1.025264000
cpu,4,90,163840,exact,0,omp_for,90,1.032824000
cpu,4,90,163840,exact,0,omp_for,91,1.133384000
cpu,4,90,163840,exact,0,omp_for,92,1.089084000
cpu,4,90,163840,exact,0,omp_for,93,1.125935000
cpu,4,90,163840,exact,0,omp_for,94,1.052484000
cpu,4,90,163840,exact,0,omp_for,95,1.075194000
cpu,4,90,163840,exact,0,omp_for,96,1.038294000
cpu,4,90,163840,exact,0,omp_for,97,1.062785000
cpu,4,90,163840,exact,0,omp_for,98,1.120945000
cpu,4,90,163840,exact,0,omp_for,99,1.130575000
cpu,4,90,163840,exact,0,omp_collapse2,0,1.594106000
cpu,4,90,163840,exact,0,omp_collapse2,1,1.757566000
cpu,4,90,163840,exact,0,omp_collapse2,2,1.695337000
cpu,4,90,163840,exact,0,omp_collapse2,3,1.707437000
cpu,4,90,163840,exact,0,omp_collapse2,4,1.723377000
cpu,4,90,163840,exact,0,omp_collapse2,5,1.631756000
cpu,4,90,163840,exact,0,omp_collapse2,6,1.684576000
cpu,4,90,163840,exact,0,omp_collapse2,7,1.677187000
cpu,4,90,163840,exact,0,omp_collapse2,8,1.633407000
cpu,4,90,163840,exact,0,omp_collapse2,9,1.688696000
cpu,4,90,163840,exact,0,omp_collapse2,10,1.714997000
cpu,4,90,163840,exact,0,omp_collapse2,11,1.722447000
cpu,4,90,163840,exact,0,omp_collapse2,12,1.680658000
cpu,4,90,163840,exact,0,omp_collapse2,13,1.724967000
cpu,4,90,163840,exact,0,omp_collapse2,14,1.637387000
cpu,4,90,163840,exact,0,omp_collapse2,15,1.668397000
cpu,4,90,163840,exact,0,omp_collapse2,16,1.752567000
cpu,4,90,163840,exact,0,omp_collapse2,17,1.626677000
cpu,4,90,163840,exact,0,omp_collapse2,18,1.685797000
cpu,4,90,163840,exact,0,omp_collapse2,19,1.725227000
cpu,4,90,163840,exact,0,omp_collapse2,20,1.637896000
cpu,4,90,163840,exact,0,omp_collapse2,21,1.699426000
cpu,4,90,163840,exact,0,omp_collapse2,22,1.735247000
cpu,4,90,163840,exact,0,omp_collapse2,23,1.691847000
cpu,4,90,163840,exact,0,omp_collapse2,24,1.705997000
cpu,4,90,163840,exact,0,omp_collapse2,25,1.681976000
cpu,4,90,163840,exact,0,omp_collapse2,26,1.694796000
cpu,4,90,163840,exact,0,omp_collapse2,27,1.673827000
cpu,4,90,163840,exact,0,omp_collapse2,28,1.691106000
cpu,4,90,163840,exact,0,omp_collapse2,29,1.771086000
cpu,4,90,163840,exact,0,omp_collapse2,30,1.628786000
cpu,4,90,163840,exact,0,omp_collapse2,31,1.652736000
cpu,4,90,163840,exact,0,omp_collapse2,32,1.721187000
cpu,4,90,163840,exact,0,omp_collapse2,33,1.642306000
cpu,4,90,163840,exact,0,omp_collapse2,34,1.686757000
cpu,4,90,163840,exact,0,omp_collapse2,35,1.767307000
cpu,4,90,163840,exact,0,omp_collapse2,36,1.649247000
cpu,4,90,163840,exact,0,omp_collapse2,37,1.685487000
cpu,4,90,163840,exact,0,omp_collapse2,38,1.679767000
cpu,4,90,163840,exact,0,omp_collapse2,39,1.828898000
cpu,4,90,163840,exact,0,omp_collapse2,40,1.644837000
cpu,4,90,163840,exact,0,omp_collapse2,41,1.701897000
cpu,4,90,163840,exact,0,omp_collapse2,42,1.626596000
cpu,4,90,163840,exact,0,omp_collapse2,43,1.692106000
cpu,4,90,163840,exact,0,omp_collapse2,44,1.746016000
cpu,4,90,163840,exact,0,omp_collapse2,45,1.731307000
cpu,4,90,163840,exact,0,omp_collapse2,46,1.686837000
cpu,4,90,163840,exact,0,omp_collapse2,47,1.674847000
cpu,4,90,163840,exact,0,omp_collapse2,48,1.659726000
cpu,4,90,163840,exact,0,omp_collapse2,49,1.671086000
cpu,4,90,163840,exact,0,omp_collapse2,50,1.662566000
cpu,4,90,163840,exact,0,omp_collapse2,51,1.785977000
cpu,4,90,163840,exact,0,omp_collapse2,52,1.674296000
cpu,4,90,163840,exact,0,omp_collapse2,53,1.651156000
cpu,4,90,163840,exact,0,omp_collapse2,54,1.769426000
cpu,4,90,163840,exact,0,omp_collapse2,55,1.783007000
cpu,4,90,163840,exact,0,omp_collapse2,56,1.699517000
cpu,4,90,163840,exact,0,omp_collapse2,57,1.708157000
cpu,4,90,163840,exact,0,omp_collapse2,58,1.707726000
cpu,4,90,163840,exact,0,omp_collapse2,59,1.803007000
cpu,4,90,163840,exact,0,omp_collapse2,60,1.757067000
cpu,4,90,163840,exact,0,omp_collapse2,61,1.654927000
cpu,4,90,163840,exact,0,omp_collapse2,62,1.652077000
cpu,4,90,163840,exact,0,omp_collapse2,63,1.745227000
cpu,4,90,163840,exact,0,omp_collapse2,64,1.701777000
cpu,4,90,163840,exact,0,omp_collapse2,65,1.670816000
cpu,4,90,163840,exact,0,omp_collapse2,66,1.748047000
cpu,4,90,163840,exact,0,omp_collapse2,67,1.728457000
cpu,4,90,163840,exact,0,omp_collapse2,68,1.730397000
cpu,4,90,163840,exact,0,omp_collapse2,69,1.744087000
cpu,4,90,163840,exact,0,omp_collapse2,70,1.690246000
cpu,4,90,163840,exact,0,omp_collapse2,71,1.653847000
cpu,4,90,163840,exact,0,omp_collapse2,72,1.636566000
cpu,4,90,163840,exact,0,omp_collapse2,73,1.730007000
cpu,4,90,163840,exact,0,omp_collapse2,74,1.703426000
cpu,4,90,163840,exact,0,omp_collapse2,75,1.690647000
cpu,4,90,163840,exact,0,omp_collapse2,76,1.717626000
cpu,4,90,163840,exact,0,omp_collapse2,77,1.692646000
cpu,4,90,163840,exact,0,omp_collapse2,78,1.726746000
cpu,4,90,163840,exact,0,omp_collapse2,79,1.744457000
cpu,4,90,163840,exact,0,omp_collapse2,80,1.653526000
cpu,4,90,163840,exact,0,omp_collapse2,81,1.656707000
cpu,4,90,163840,exact,0,omp_collapse2,82,1.705227000
cpu,4,90,163840,exact,0,omp_collapse2,83,1.672567000
cpu,4,90,163840,exact,0,omp_collapse2,84,1.655697000
cpu,4,90,163840,exact,0,omp_collapse2,85,1.783318000
cpu,4,90,163840,exact,0,omp_collapse2,86,1.679567000
cpu,4,90,163840,exact,0,omp_collapse2,87,1.668816000
cpu,4,90,163840,exact,0,omp_collapse2,88,1.749107000
cpu,4,90,163840,exact,0,omp_collapse2,89,1.714496000
cpu,4,90,163840,exact,0,omp_collapse2,90,1.702237000
cpu,4,90,163840,exact,0,omp_collapse2,91,1.770477000
cpu,4,90,163840,exact,0,omp_collapse2,92,1.812497000
cpu,4,90,163840,exact,0,omp_collapse2,93,1.651096000
cpu,4,90,163840,exact,0,omp_collapse2,94,1.684017000
cpu,4,90,163840,exact,0,omp_collapse2,95,1.692167000
cpu,4,90,163840,exact,0,omp_collapse2,96,1.691066000
cpu,4,90,163840,exact,0,omp_collapse2,97,1.754467000
cpu,4,90,163840,exact,0,omp_collapse2,98,1.643776000
cpu,4,90,163840,exact,0,omp_collapse2,99,1.702207000
cpu,5,90,163840,exact,0,omp_for,0,1.089664000
cpu,5,90,163840,exact,0,omp_for,1,1.092974000
cpu,5,90,163840,exact,0,omp_for,2,1.118314000
cpu,5,90,163840,exact,0,omp_for,3,1.095795000
cpu,5,90,163840,exact,0,omp_for,4,1.093424000
cpu,5,90,163840,exact,0,omp_for,5,1.103214000
cpu,5,90,163840,exact,0,omp_for,6,1.131605000
cpu,5,90,163840,exact,0,omp_for,7,1.097974000
cpu,5,90,163840,exact,0,omp_for,8,1.086294000
cpu,5,90,163840,exact,0,omp_for,9,1.076414000
cpu,5,90,163840,exact,0,omp_for,10,1.090264000
cpu,5,90,163840,exact,0,omp_for,11,1.071414000
cpu,5,90,163840,exact,0,omp_for,12,1.121745000
cpu,5,90,163840,exact,0,omp_for,13,1.115575000
cpu,5,90,163840,exact,0,omp_for,14,1.084654000
cpu,5,90,163840,exact,0,omp_for,15,1.104404000
cpu,5,90,163840,exact,0,omp_for,16,1.155725000
cpu,5,90,163840,exact,0,omp_for,17,1.102725000
cpu,5,90,163840,exact,0,omp_for,18,1.103534000
cpu,5,90,163840,exact,0,omp_for,19,1.088294000
cpu,5,90,163840,exact,0,omp_for,20,1.079614000
cpu,5,90,163840,exact,0,omp_for,21,1.115054000
cpu,5,90,163840,exact,0,omp_for,22,1.099144000
cpu,5,90,163840,exact,0,omp_for,23,1.094375000
cpu,5,90,163840,exact,0,omp_for,24,1.101884000
cpu,5,90,163840,exact,0,omp_for,25,1.118014000
cpu,5,90,163840,exact,0,omp_for,26,1.100585000
cpu,5,90,163840,exact,0,omp_for,27,1.068125000
cpu,5,90,163840,exact,0,omp_for,28,1.091334000
cpu,5,90,163840,exact,0,omp_for,29,1.272555000
cpu,5,90,163840,exact,0,omp_for,30,1.086294000
cpu,5,90,163840,exact,0,omp_for,31,1.077354000
cpu,5,90,163840,exact,0,omp_for,32,1.109054000
cpu,5,90,163840,exact,0,omp_for,33,1.093934000
cpu,5,90,163840,exact,0,omp_for,34,1.086044000
cpu,5,90,163840,exact,0,omp_for,35,1.100835000
cpu,5,90,163840,exact,0,omp_for,36,1.111664000
cpu,5,90,163840,exact,0,omp_for,37,1.068114000
cpu,5,90,163840,exact,0,omp_for,38,1.077804000
cpu,5,90,163840,exact,0,omp_for,39,1.095994000
cpu,5,90,163840,exact,0,omp_for,40,1.098795000
cpu,5,90,163840,exact,0,omp_for,41,1.105925000
cpu,5,90,163840,exact,0,omp_for,42,1.116825000
cpu,5,90,163840,exact,0,omp_for,43,1.100614000
cpu,5,90,163840,exact,0,omp_for,44,1.104354000
cpu,5,90,163840,exact,0,omp_for,45,1.108154000
cpu,5,90,163840,exact,0,omp_for,46,1.109195000
cpu,5,90,163840,exact,0,omp_for,47,1.100444000
cpu,5,90,163840,exact,0,omp_for,48,1.138885000
cpu,5,90,163840,exact,0,omp_for,49,1.150885000
cpu,5,90,163840,exact,0,omp_for,50,1.086834000
cpu,5,90,163840,exact,0,omp_for,51,1.090744000
cpu,5,90,163840,exact,0,omp_for,52,1.064735000
cpu,5,90,163840,exact,0,omp_for,53,1.105275000
cpu,5,90,163840,exact,0,omp_for,54,1.105624000
cpu,5,90,163840,exact,0,omp_for,55,1.089985000
cpu,5,90,163840,exact,0,omp_for,56,1.080074000
cpu,5,90,163840,exact,0,omp_for,57,1.084624000
cpu,5,90,163840,exact,0,omp_for,58,1.130144000
cpu,5,90,163840,exact,0,omp_for,59,1.123634000
cpu,5,90,163840,exact,0,omp_for,60,1.094175000
cpu,5,90,163840,exact,0,omp_for,61,1.073304000
cpu,5,90,163840,exact,0,omp_for,62,1.098204000
cpu,5,90,163840,exact,0,omp_for,63,1.080554000
cpu,5,90,163840,exact,0,omp_for,64,1.081294000
cpu,5,90,163840,exact,0,omp_for,65,1.170785000
cpu,5,90,163840,exact,0,omp_for,66,1.129264000
cpu,5,90,163840,exact,0,omp_for,67,1.079435000
cpu,5,90,163840,exact,0,omp_for,68,1.081085000
cpu,5,90,163840,exact,0,omp_for,69,1.132734000
cpu,5,90,163840,exact,0,omp_for,70,1.088084000
cpu,5,90,163840,exact,0,omp_for,71,1.149015000
cpu,5,90,163840,exact,0,omp_for,72,1.077444000
cpu,5,90,163840,exact,0,omp_for,73,1.099245000
cpu,5,90,163840,exact,0,omp_for,74,1.106344000
cpu,5,90,163840,exact,0,omp_for,75,1.101504000
cpu,5,90,163840,exact,0,omp_for,76,1.115914000
cpu,5,90,163840,exact,0,omp_for,77,1.106085000
cpu,5,90,163840,exact,0,omp_for,78,1.063424000
cpu,5,90,163840,exact,0,omp_for,79,1.082964000
cpu,5,90,163840,exact,0,omp_for,80,1.134734000
cpu,5,90,163840,exact,0,omp_for,81,1.170354000
cpu,5,90,163840,exact,0,omp_for,82,1.075444000
cpu,5,90,163840,exact,0,omp_for,83,1.078815000
cpu,5,90,163840,exact,0,omp_for,84,1.094524000
cpu,5,90,163840,exact,0,omp_for,85,1.105845000
cpu,5,90,163840,exact,0,omp_for,86,1.083344000
cpu,5,90,163840,exact,0,omp_for,87,1.148605000
cpu,5,90,163840,exact,0,omp_for,88,1.109695000
cpu,5,90,163840,exact,0,omp_for,89,1.079844000
cpu,5,90,163840,exact,0,omp_for,90,1.121544000
cpu,5,90,163840,exact,0,omp_for,91,1.130785000
cpu,5,90,163840,exact,0,omp_for,92,1.103764000
cpu,5,90,163840,exact,0,omp_for,93,1.119315000
cpu,5,90,163840,exact,0,omp_for,94,1.109184000
cpu,5,90,163840,exact,0,omp_for,95,1.088164000
cpu,5,90,163840,exact,0,omp_for,96,1.084074000
cpu,5,90,163840,exact,0,omp_for,97,1.090894000
