backend,variant,nlev,nproma,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,48,0.804965
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,49,0.802966
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,50,0.799925
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,51,0.800526
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,52,0.797245
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,53,0.797647
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,54,0.808206
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,55,0.801207
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,56,0.801765
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,57,0.797007
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,58,0.798005
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,59,0.794447
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,60,0.805845
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,61,0.804286
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,62,0.801645
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,63,0.798966
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,64,0.806405
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,65,0.800366
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,66,0.803605
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,67,0.799006
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,68,0.804085
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,69,0.799206
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,70,0.803685
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,71,0.808806
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,72,0.804925
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,73,0.805887
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,74,0.801125
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,75,0.798766
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,76,0.796885
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,77,0.801487
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,78,0.799685
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,79,0.804287
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,80,0.798165
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,81,0.804726
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,82,0.797885
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,83,0.801966
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,84,0.798485
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,85,0.803806
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,86,0.806605
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,87,0.799206
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,88,0.796325
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,89,0.798047
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,90,0.796965
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,91,0.803086
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,92,0.803845
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,93,0.800606
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,94,0.800245
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,95,0.808126
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,96,0.804805
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,97,0.803287
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,98,0.801005
gpu,2,90,81920,uniform,1x2_64x8,1,2,64,8,99,0.793207
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,0,0.693565
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,1,0.691365
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,2,0.692285
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,3,0.690805
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,4,0.694525
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,5,0.691605
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,6,0.693445
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,7,0.694165
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,8,0.692845
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,9,0.696245
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,10,0.692245
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,11,0.693685
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,12,0.748205
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,13,0.747006
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,14,0.691925
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,15,0.691726
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,16,0.692565
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,17,0.693566
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,18,0.707285
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,19,0.695285
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,20,0.692525
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,21,0.696005
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,22,0.692005
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,23,0.689445
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,24,0.692724
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,25,0.748046
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,26,0.744565
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,27,0.745206
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,28,0.694565
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,29,0.695125
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,30,0.696325
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,31,0.691925
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,32,0.690325
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,33,0.694366
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,34,0.694845
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,35,0.692085
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,36,0.693525
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,37,0.692326
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,38,0.694445
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,39,0.691685
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,40,0.695725
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,41,0.691966
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,42,0.694125
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,43,0.690925
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,44,0.699605
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,45,0.693685
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,46,0.691885
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,47,0.692085
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,48,0.692885
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,49,0.691805
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,50,0.691085
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,51,0.694766
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,52,0.692805
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,53,0.693685
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,54,0.697045
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,55,0.693645
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,56,0.693365
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,57,0.691686
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,58,0.690885
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,59,0.692726
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,60,0.746925
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,61,0.751126
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,62,0.693005
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,63,0.692045
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,64,0.691325
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,65,0.692605
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,66,0.695085
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,67,0.695405
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,68,0.693205
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,69,0.692445
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,70,0.691685
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,71,0.691566
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,72,0.692005
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,73,0.691646
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,74,0.694165
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,75,0.694365
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,76,0.692805
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,77,0.695165
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,78,0.747845
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,79,0.689125
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,80,0.693045
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,81,0.689886
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,82,0.695885
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,83,0.692846
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,84,0.692205
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,85,0.690886
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,86,0.692125
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,87,0.692525
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,88,0.695205
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,89,0.747725
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,90,0.692445
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,91,0.690286
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,92,0.694085
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,93,0.693365
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,94,0.690885
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,95,0.696845
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,96,0.704885
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,97,0.692405
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,98,0.694485
gpu,2,90,81920,uniform,1x2_64x4,1,2,64,4,99,0.694126
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,0,0.810765
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,1,0.805046
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,2,0.803805
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,3,0.811767
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,4,0.809166
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,5,0.808886
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,6,0.806765
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,7,0.811447
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,8,0.807485
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,9,0.805167
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,10,0.810926
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,11,0.806606
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,12,0.807286
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,13,0.806526
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,14,0.809165
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,15,0.809566
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,16,0.809685
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,17,0.808326
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,18,0.827766
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,19,0.808366
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,20,0.806925
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,21,0.807046
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,22,0.810085
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,23,0.808326
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,24,0.806325
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,25,0.807967
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,26,0.802805
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,27,0.807246
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,28,0.808845
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,29,0.808486
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,30,0.808766
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,31,0.808086
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,32,0.807005
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,33,0.800446
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,34,0.808445
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,35,0.809486
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,36,0.807606
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,37,0.807806
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,38,0.806406
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,39,0.812367
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,40,0.811285
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,41,0.807726
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,42,0.810285
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,43,0.806606
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,44,0.808405
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,45,0.805526
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,46,0.809765
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,47,0.807286
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,48,0.808766
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,49,0.809406
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,50,0.806245
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,51,0.807887
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,52,0.809805
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,53,0.818087
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,54,0.804525
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,55,0.807527
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,56,0.808205
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,57,0.813926
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,58,0.805525
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,59,0.809006
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,60,0.809405
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,61,0.804767
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,62,0.810085
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,63,0.805206
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,64,0.808645
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,65,0.808646
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,66,0.807805
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,67,0.808566
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,68,0.813286
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,69,0.810886
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,70,0.812125
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,71,0.806726
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,72,0.811686
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,73,0.807406
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,74,0.813886
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,75,0.805806
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,76,0.809645
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,77,0.807647
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,78,0.808245
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,79,0.805326
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,80,0.806285
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,81,0.812766
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,82,0.806526
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,83,0.806646
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,84,0.803205
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,85,0.807206
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,86,0.808285
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,87,0.807486
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,88,0.812766
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,89,0.810527
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,90,0.805325
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,91,0.811086
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,92,0.809925
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,93,0.811446
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,94,0.807245
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,95,0.809446
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,96,0.815446
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,97,0.811446
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,98,0.808565
gpu,2,90,81920,uniform,1x4_64x4,1,4,64,4,99,0.811447
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,0,0.794205
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,1,0.786846
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,2,0.789925
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,3,0.787926
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,4,0.791445
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,5,0.790006
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,6,0.791405
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,7,0.793726
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,8,0.788765
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,9,0.792446
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,10,0.791965
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,11,0.791486
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,12,0.790285
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,13,0.789687
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,14,0.790205
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,15,0.789966
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,16,0.789445
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,17,0.789726
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,18,0.791605
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,19,0.791246
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,20,0.790085
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,21,0.792206
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,22,0.789205
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,23,0.791006
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,24,0.791925
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,25,0.791286
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,26,0.792365
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,27,0.795006
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,28,0.789765
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,29,0.791566
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,30,0.790165
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,31,0.788806
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,32,0.789725
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,33,0.789646
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,34,0.789485
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,35,0.788446
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,36,0.789605
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,37,0.789206
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,38,0.792845
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,39,0.791526
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,40,0.789245
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,41,0.788326
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,42,0.790885
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,43,0.788806
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,44,0.793605
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,45,0.791686
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,46,0.790885
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,47,0.788686
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,48,0.790525
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,49,0.789526
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,50,0.791285
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,51,0.788607
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,52,0.794405
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,53,0.790526
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,54,0.789685
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,55,0.787366
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,56,0.789805
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,57,0.790486
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,58,0.794805
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,59,0.790966
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,60,0.791685
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,61,0.789887
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,62,0.789605
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,63,0.792126
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,64,0.791925
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,65,0.788726
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,66,0.793805
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,67,0.787846
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,68,0.790885
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,69,0.791646
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,70,0.788925
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,71,0.790166
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,72,0.790685
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,73,0.792686
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,74,0.792085
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,75,0.789726
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,76,0.788085
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,77,0.790486
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,78,0.790085
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,79,0.789966
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,80,0.788645
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,81,0.788567
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,82,0.786965
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,83,0.792566
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,84,0.789725
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,85,0.788286
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,86,0.792365
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,87,0.790366
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,88,0.789205
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,89,0.789406
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,90,0.789005
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,91,0.789166
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,92,0.790085
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,93,0.791606
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,94,0.787605
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,95,0.790166
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,96,0.793005
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,97,0.788966
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,98,0.789845
gpu,2,90,81920,uniform,2x2_64x4,2,2,64,4,99,0.791086
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,0,0.696645
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,1,0.685965
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,2,0.687405
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,3,0.684965
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,4,0.692965
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,5,0.685045
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,6,0.685525
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,7,0.690845
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,8,0.688245
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,9,0.686765
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,10,0.696245
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,11,0.686485
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,12,0.684325
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,13,0.690326
gpu,2,90,81920,uniform,2x2_64x2,2,2,64,2,14,0.693965
