variant,N,TB,SB,MT,threads,med_time_ms,std_time_ms,p5_time_ms,p95_time_ms,min_gbs,med_gbs,max_gbs,pct_peak_bw,status
blk_aligned_mt_c2_nd,16384,64,16,8,96,10.7349,1.1507,10.0268,11.7430,101.6,200.0,220.9,21.3,PASS
rm_blk_mt_c2_nd,16384,64,64,4,96,10.7702,0.4216,10.6748,11.2450,148.0,199.4,202.3,21.2,PASS
blk_aligned_nd,16384,64,32,8,96,10.8383,2.7831,10.1220,19.3164,94.3,198.1,214.6,21.1,PASS
locbuf_blk_mt,16384,64,8,4,96,10.8760,0.1325,10.6538,11.0702,190.2,197.5,204.4,21.0,PASS
blk_aligned_mt,16384,64,32,32,96,10.9102,1.6828,10.0534,14.1627,99.7,196.8,217.1,21.0,PASS
locbuf_blk_mt,16384,64,16,8,96,10.9414,0.3159,10.5916,11.2852,163.9,196.3,206.8,20.9,PASS
rm_blk_mt_c2_nd,16384,64,32,8,96,10.9799,0.2756,10.9050,11.0202,156.7,195.6,197.2,20.8,PASS
locbuf_2buf_c2,16384,128,32,8,96,11.0566,1.2449,10.9549,11.3016,91.4,194.2,196.7,20.7,PASS
blk_tiled_c2,16384,64,8,8,96,11.3838,1.1397,10.8606,12.0961,97.2,188.6,208.8,20.1,PASS
locbuf_c2,16384,64,32,8,96,11.5260,0.9383,11.3414,11.8328,103.1,186.3,190.1,19.8,PASS
rm_blk_mt_c2_nd,16384,64,512,4,96,11.5585,1.0853,10.3839,11.8854,105.4,185.8,208.3,19.8,PASS
hptt_patient,16384,0,32,0,96,11.5667,1.2485,10.3538,11.8447,103.2,185.7,298.3,19.8,PASS
rm_blk_mt_c2,16384,64,256,8,96,11.5767,0.5131,10.8229,12.4550,168.6,185.5,205.1,19.7,PASS
rm_blk_mt_c2_nd,16384,64,16,8,96,11.5765,0.1759,11.3316,11.6279,165.9,185.5,190.4,19.7,PASS
locbuf_nd,16384,64,32,8,96,11.6983,1.0683,11.5464,12.1789,98.1,183.6,187.3,19.5,PASS
rm_blk_mt_c2_nd,16384,64,8,8,96,11.7473,0.3539,11.6678,12.3539,149.4,182.8,185.0,19.5,PASS
rm_blk_c2_nd,16384,64,8,8,96,11.7673,0.3614,11.6662,12.4905,147.6,182.5,185.1,19.4,PASS
locbuf_blk_mt_nd,16384,64,128,4,96,11.9397,0.2532,11.7511,12.1787,154.5,179.9,184.3,19.1,PASS
blk_aligned_mt_c2,16384,64,512,4,96,11.9563,1.0021,11.6703,12.4852,99.5,179.6,186.9,19.1,PASS
blk_aligned_mt_nd,16384,64,32,32,96,12.1731,1.1277,10.2545,13.5017,143.7,176.4,211.1,18.8,PASS
blk_tiled_c2,16384,64,512,8,96,12.1848,0.1707,11.9774,12.4420,164.9,176.2,179.9,18.8,PASS
locbuf_blk_mt_c2,16384,64,8,4,96,12.2869,0.5344,10.6729,12.5000,163.3,174.8,204.0,18.6,PASS
locbuf_blk_mt_nd,16384,64,128,8,96,12.3206,0.1862,12.0567,12.4169,161.1,174.3,179.1,18.6,PASS
rm_blk_mt_c2,16384,64,16,4,96,12.3959,0.1831,12.2318,12.7736,164.8,173.2,175.9,18.4,PASS
rm_blk_mt_c2,16384,64,64,8,96,12.4488,0.1009,12.3430,12.5309,162.4,172.5,174.7,18.4,PASS
blk_aligned_mt_nd,16384,64,16,8,96,12.4580,0.4722,11.8490,13.1148,146.4,172.4,188.5,18.4,PASS
rm_blk_mt_c2_nd,16384,64,64,16,96,12.5049,0.4535,12.4238,12.6064,126.1,171.7,173.3,18.3,PASS
locbuf_nd,16384,16,32,8,96,12.5288,0.2550,12.1583,12.7006,146.5,171.4,178.1,18.2,PASS
locbuf_blk_mt_nd,16384,64,8,4,96,12.5271,0.2937,12.1379,12.8308,150.0,171.4,186.3,18.3,PASS
locbuf_blk_mt_nd,16384,64,128,16,96,12.5407,0.6426,12.2510,12.6670,114.0,171.2,177.9,18.2,PASS
locbuf_blk_nd,16384,64,128,8,96,12.5510,0.1231,12.3855,12.7672,163.9,171.1,175.3,18.2,PASS
rm_blk_mt_c2_nd,16384,64,32,4,96,12.5499,0.1654,12.4857,12.8290,156.8,171.1,172.3,18.2,PASS
locbuf_blk,16384,64,128,8,96,12.5725,0.1425,12.4079,12.8257,162.9,170.8,175.8,18.2,PASS
locbuf_blk_mt,16384,64,128,4,96,12.5970,0.2238,12.4348,12.7382,146.5,170.5,174.2,18.1,PASS
blk_aligned_mt,16384,64,16,8,96,12.6267,0.5710,12.0582,13.8238,137.2,170.1,182.7,18.1,PASS
locbuf_nd,16384,32,32,8,96,12.6512,0.3398,12.6215,12.9254,142.5,169.7,170.3,18.1,PASS
locbuf_blk_mt,16384,64,128,8,96,12.8146,0.0930,12.6742,12.9730,163.7,167.6,170.4,17.8,PASS
locbuf_blk_mt,16384,64,128,32,96,12.9560,0.1181,12.8266,13.1314,158.7,165.8,170.3,17.6,PASS
blk_tiled_c2_nd,16384,64,256,8,96,12.9613,1.4789,12.8092,13.3563,77.7,165.7,168.7,17.6,PASS
locbuf_c2,16384,16,32,8,96,12.9751,0.1510,12.7709,13.2104,159.2,165.5,172.0,17.6,PASS
rm_blk_mt_c2,16384,64,32,8,96,13.0636,1.3037,12.8874,13.3035,82.3,164.4,167.1,17.5,PASS
rm_blk_mt_nd,16384,64,16,4,96,13.0616,0.2700,12.6880,13.2531,146.7,164.4,172.1,17.5,PASS
rm_blk_mt,16384,64,16,4,96,13.0743,0.8384,12.9860,13.2181,100.0,164.3,165.6,17.5,PASS
blk_tiled_c2,16384,64,256,8,96,13.0959,1.3151,12.9882,13.2483,81.7,164.0,166.2,17.5,PASS
rm_blk_mt_c2_nd,16384,64,128,16,96,13.1853,1.1519,11.2826,13.2731,100.0,162.9,206.5,17.3,PASS
rm_blk_mt_nd,16384,64,128,4,96,13.3280,0.6397,13.2501,13.4373,110.2,161.1,162.6,17.2,PASS
locbuf_c2,16384,32,32,8,96,13.3968,0.8933,13.3120,13.4823,96.1,160.3,162.8,17.1,PASS
rm_blk_mt_c2,16384,64,16,8,96,13.4927,1.3730,13.3608,13.7317,78.8,159.2,161.1,16.9,PASS
locbuf_blk_mt_nd,16384,64,128,32,96,13.4926,0.6448,13.1482,13.7285,109.0,159.2,163.6,16.9,PASS
blk_tiled_c2_nd,16384,64,512,8,96,13.5294,1.0502,13.2905,16.6673,127.7,158.7,162.8,16.9,PASS
rm_blk_mt_c2_nd,16384,64,256,16,96,13.5530,1.2608,13.0486,13.8958,83.5,158.5,165.2,16.9,PASS
blk_tiled_nd,16384,64,8,8,96,13.5744,0.6003,12.8459,14.2473,126.9,158.2,167.7,16.8,PASS
blk_aligned_mt_nd,16384,64,128,32,96,13.5779,0.2264,13.4972,14.2546,148.5,158.2,161.7,16.8,PASS
locbuf,16384,16,32,8,96,13.5882,0.1687,13.3219,13.7693,149.9,158.0,162.6,16.8,PASS
rm_blk_mt,16384,64,16,8,96,13.5914,0.0718,13.5300,13.6814,152.0,158.0,158.9,16.8,PASS
locbuf_blk_mt,16384,64,128,16,96,13.5981,0.1083,13.5221,13.7112,150.0,157.9,159.6,16.8,PASS
rm_blk_mt_c2,16384,64,64,4,96,13.6438,0.1361,13.4703,13.8324,148.9,157.4,160.2,16.8,PASS
locbuf,16384,32,32,8,96,13.6860,0.0818,13.6080,13.7584,149.4,156.9,158.2,16.7,PASS
blk_aligned_nd,16384,64,128,8,96,13.7544,0.1182,13.5577,13.9903,151.7,156.1,158.9,16.6,PASS
blk_aligned,16384,64,128,8,96,13.8915,0.3534,13.7645,14.0981,127.6,154.6,157.0,16.5,PASS
locbuf_2buf,16384,64,32,8,96,13.8998,0.2735,13.6786,14.2197,133.1,154.5,160.1,16.4,PASS
rm_blk_mt_nd,16384,64,16,8,96,13.9203,0.9369,13.8687,14.3829,92.7,154.3,155.2,16.4,PASS
blk_aligned_mt_nd,16384,64,128,8,96,13.9309,0.2615,13.8523,14.2806,139.1,154.2,156.4,16.4,PASS
tiled_c2_nd,16384,16,32,8,96,13.9544,0.1746,13.7625,14.1167,140.5,153.9,158.1,16.4,PASS
rm_blk_mt_c2_nd,16384,64,128,32,96,13.9614,0.5634,13.7114,14.8449,113.3,153.8,157.2,16.4,PASS
blk_aligned_c2_nd,16384,64,512,8,96,13.9683,0.2977,13.8936,14.6611,135.0,153.7,162.1,16.4,PASS
blk_aligned_mt_nd,16384,64,128,4,96,14.0156,0.1370,13.7980,14.2197,147.1,153.2,156.1,16.3,PASS
blk_aligned_mt,16384,64,128,4,96,14.0721,0.1447,13.9381,14.2778,142.8,152.6,154.7,16.2,PASS
blk_naive,16384,64,8,8,96,14.2423,0.7409,13.6662,14.8350,112.9,150.8,158.2,16.1,PASS
blk_aligned_mt,16384,64,128,32,96,14.2570,0.3120,13.9382,15.0264,139.2,150.6,155.0,16.0,PASS
rm_blk_mt_c2_nd,16384,64,32,16,96,14.2564,1.1740,14.0262,14.8436,83.1,150.6,153.8,16.0,PASS
locbuf,16384,64,32,8,96,14.2707,0.1890,14.0124,14.5824,143.4,150.5,155.9,16.0,PASS
rm_blk_c2_nd,16384,64,16,8,96,14.3674,0.3737,14.1718,14.5591,123.6,149.5,152.5,15.9,PASS
rm_blk_mt_c2_nd,16384,64,16,16,96,14.3677,1.0560,14.2322,14.4906,87.4,149.5,153.1,15.9,PASS
rm_blk_mt_c2,16384,64,128,16,96,14.4337,0.2052,14.2954,14.5726,133.3,148.8,151.9,15.8,PASS
blk_aligned_mt_nd,16384,64,128,16,96,14.4972,1.3664,14.2610,14.8700,77.0,148.1,151.4,15.8,PASS
blk_tiled,16384,64,8,8,96,14.5280,0.5753,14.1656,15.6186,125.4,147.8,154.1,15.7,PASS
rm_blk_c2_nd,16384,64,64,8,96,14.6804,1.1783,14.5404,15.3292,81.7,146.3,148.6,15.6,PASS
rm_blk_mt,16384,64,64,8,96,14.6898,0.8891,14.5413,14.8185,91.2,146.2,148.6,15.6,PASS
rm_blk_mt_c2_nd,16384,64,512,8,96,14.7053,0.3703,14.5558,14.7788,117.1,146.0,148.5,15.5,PASS
locbuf_blk_mt_c2_nd,16384,64,8,4,96,14.7573,0.4913,14.2171,15.1986,120.4,145.5,174.7,15.5,PASS
rm_blk_mt_c2,16384,64,512,8,96,14.8957,1.2296,14.7110,15.1210,79.1,144.2,150.3,15.3,PASS
blk_aligned_mt,16384,64,128,8,96,15.0232,0.2722,14.5256,15.2564,131.7,142.9,149.4,15.2,PASS
rm_blk_mt_c2_nd,16384,64,256,32,96,15.0305,0.2032,14.7159,15.1088,132.3,142.9,146.7,15.2,PASS
rm_blk_mt_nd,16384,64,8,8,96,15.0687,0.3383,14.9640,15.1713,116.8,142.5,143.9,15.2,PASS
rm_blk,16384,64,8,8,96,15.0994,1.4485,15.0286,17.0131,74.6,142.2,143.1,15.1,PASS
rm_blk_mt,16384,64,8,8,96,15.1448,1.3898,15.0260,15.5154,73.9,141.8,143.4,15.1,PASS
rm_blk_nd,16384,64,8,8,96,15.1691,0.1479,14.9885,15.2574,130.8,141.6,144.2,15.1,PASS
blk_tiled,16384,64,512,8,96,15.3346,1.2651,14.3955,16.0782,81.2,140.0,150.9,14.9,PASS
rm_blk_mt_c2_nd,16384,64,64,32,96,15.3483,1.0468,15.0753,15.8218,84.3,139.9,144.4,14.9,PASS
rm_blk_c2,16384,64,8,8,96,15.4688,0.2534,15.3909,16.2090,128.0,138.8,139.7,14.8,PASS
rm_blk_mt,16384,64,32,8,96,15.4763,0.5002,15.2759,15.6380,105.4,138.8,141.2,14.8,PASS
blk_naive_nd,16384,64,8,8,96,15.4812,0.3401,14.9738,15.8471,128.5,138.7,156.1,14.8,PASS
rm_blk_mt_nd,16384,64,64,8,96,15.5006,0.1809,15.4042,15.6005,124.8,138.5,139.9,14.7,PASS
rm_blk_mt_c2,16384,64,64,16,96,15.5211,0.6090,15.4187,16.6378,110.7,138.4,139.4,14.7,PASS
blk_tiled_c2,16384,64,32,8,96,15.5327,1.1660,15.2950,16.0246,79.6,138.3,141.6,14.7,PASS
blk_aligned_mt,16384,64,128,16,96,15.5828,0.3615,15.0481,16.0994,129.8,137.8,145.2,14.7,PASS
rm_blk_mt_c2_nd,16384,64,8,4,96,15.6072,0.1505,15.5537,15.7103,126.4,137.6,138.3,14.6,PASS
rm_blk_mt_c2,16384,64,8,8,96,15.6321,1.2594,15.5701,15.8622,76.1,137.4,138.4,14.6,PASS
tiled_c2_nd,16384,64,32,8,96,15.6859,0.8342,15.5266,16.0626,90.0,136.9,138.8,14.6,PASS
rm_blk_mt_c2_nd,16384,64,32,32,96,15.7127,1.0547,15.5994,16.0026,82.3,136.7,137.9,14.6,PASS
locbuf_2buf_c2_nd,16384,16,32,8,96,15.7851,0.6651,13.8475,16.0240,129.4,136.0,159.9,14.5,PASS
locbuf_2buf_c2,16384,16,32,8,96,15.8358,1.0881,15.4561,16.2252,80.9,135.6,144.9,14.4,PASS
rm_blk_mt_c2,16384,64,256,16,96,15.9457,0.1330,15.8934,16.0104,126.9,134.7,135.3,14.3,PASS
rm_blk_mt_nd,16384,64,128,8,96,16.0255,1.2761,15.6558,16.3253,75.0,134.0,138.9,14.3,PASS
locbuf_2buf_nd,16384,128,32,8,96,16.0458,0.2472,15.8586,16.3674,119.8,133.8,136.5,14.2,PASS
rm_blk_mt_nd,16384,64,64,4,96,16.1388,0.2406,15.9894,16.2964,120.0,133.1,134.7,14.2,PASS
locbuf_blk_mt_nd,16384,64,256,4,96,16.2086,1.2369,15.7647,16.8806,76.6,132.5,137.5,14.1,PASS
locbuf_blk_mt_nd,16384,64,256,8,96,16.2109,1.2747,15.7291,16.7235,75.2,132.5,137.4,14.1,PASS
rm_blk_c2_nd,16384,64,32,8,96,16.2266,0.5661,15.9650,17.9094,115.8,132.3,135.4,14.1,PASS
locbuf_nd,16384,128,32,8,96,16.3048,0.2871,16.2512,16.3850,116.3,131.7,132.4,14.0,PASS
blk_aligned_mt,16384,64,256,8,96,16.3493,0.4531,15.9674,16.6414,106.8,131.4,135.2,14.0,PASS
rm_blk_c2,16384,64,16,8,96,16.3668,1.3640,16.2885,16.4899,71.4,131.2,132.0,14.0,PASS
tiled_c2_nd,16384,32,32,8,96,16.3693,0.2125,16.2203,16.6811,121.4,131.2,132.7,14.0,PASS
locbuf_blk_mt_nd,16384,64,256,16,96,16.3624,0.2485,16.1366,16.6699,120.5,131.2,135.6,14.0,PASS
locbuf_blk_mt,16384,64,256,16,96,16.4603,0.3098,15.8361,16.8001,125.2,130.5,138.8,13.9,PASS
tiled_c2,16384,16,32,8,96,16.4940,1.3943,16.4501,16.6280,70.4,130.2,130.7,13.9,PASS
blk_aligned_mt_nd,16384,64,256,32,96,16.5115,0.2632,16.2894,16.7993,117.1,130.1,132.4,13.8,PASS
rm_blk_mt_c2,16384,64,16,16,96,16.5214,0.1646,16.4391,16.6746,120.1,130.0,131.0,13.8,PASS
blk_tiled_c2,16384,64,16,8,96,16.5837,0.6818,16.0240,17.9192,109.0,129.5,134.9,13.8,PASS
blk_aligned_mt,16384,64,256,32,96,16.6790,0.3456,16.5054,16.9326,108.3,128.8,131.4,13.7,PASS
locbuf_blk_mt,16384,64,256,8,96,16.6751,0.2153,16.3855,16.9122,119.8,128.8,135.3,13.7,PASS
locbuf_blk_nd,16384,64,256,8,96,16.6802,0.2084,16.4191,16.9045,121.0,128.7,131.5,13.7,PASS
rm_blk_mt_nd,16384,64,32,8,96,16.7050,0.7559,16.4479,16.7717,89.3,128.6,131.7,13.7,PASS
locbuf_blk_mt_nd,16384,64,256,32,96,16.8115,0.1730,16.5929,17.1889,122.2,127.7,129.7,13.6,PASS
blk_aligned,16384,64,256,8,96,16.8589,0.2736,16.7510,17.2784,116.6,127.4,128.5,13.6,PASS
locbuf_blk_mt,16384,64,256,4,96,16.8573,0.5137,16.4503,17.6435,106.9,127.4,135.7,13.6,PASS
locbuf_blk_mt,16384,64,256,32,96,16.8498,0.6902,16.7102,17.3854,92.8,127.4,128.9,13.6,PASS
blk_aligned_nd,16384,64,256,8,96,16.9580,0.2796,16.8043,17.2388,113.1,126.6,128.4,13.5,PASS
locbuf_blk,16384,64,256,8,96,17.0751,0.9283,16.7569,17.4280,82.0,125.8,130.2,13.4,PASS
tiled_nd,16384,16,32,8,96,17.1323,0.2517,17.0777,17.1818,109.6,125.3,125.8,13.3,PASS
blk_aligned_mt_nd,16384,64,256,8,96,17.2015,0.2098,16.8235,17.4997,119.6,124.8,129.0,13.3,PASS
blk_aligned_mt_c2_nd,16384,64,8,4,96,17.2075,1.0306,16.9030,17.5977,79.0,124.8,136.1,13.3,PASS
rm_blk_mt_nd,16384,64,64,16,96,17.2958,0.1996,17.1498,17.5460,115.1,124.2,125.4,13.2,PASS
rm_blk_mt_c2,16384,64,512,16,96,17.2993,1.3171,16.5748,18.0257,72.9,124.1,129.8,13.2,PASS
rm_blk_mt_c2_nd,16384,64,512,16,96,17.3396,0.1438,17.2852,17.3923,116.0,123.8,128.4,13.2,PASS
rm_blk_nd,16384,64,16,8,96,17.3936,0.8468,17.3029,17.6260,87.1,123.5,124.3,13.1,PASS
blk_aligned_mt_c2,16384,64,8,4,96,17.4220,1.1633,17.2232,17.9458,74.2,123.3,125.0,13.1,PASS
blk_aligned_mt,16384,64,8,4,96,17.4693,0.2935,17.0773,18.0165,118.4,122.9,126.1,13.1,PASS
rm_blk,16384,64,16,8,96,17.4792,0.1509,17.4090,17.7986,117.9,122.9,123.6,13.1,PASS
tiled,16384,16,32,8,96,17.4909,0.0581,17.4328,17.5487,119.6,122.8,123.3,13.1,PASS
rm_blk_mt,16384,64,16,16,96,17.5234,0.0672,17.4850,17.5541,118.3,122.5,122.9,13.0,PASS
blk_naive_c2_nd,16384,64,8,8,96,17.6046,1.1675,16.9153,18.4367,76.1,122.0,133.2,13.0,PASS
blk_aligned_mt_nd,16384,64,256,16,96,17.5972,0.8224,16.8368,18.0914,87.1,122.0,128.5,13.0,PASS
blk_aligned_mt,16384,64,256,16,96,17.6920,0.2457,17.1647,18.0548,116.8,121.4,126.5,12.9,PASS
blk_naive_c2,16384,64,8,8,96,17.7315,1.8642,16.9841,21.9378,91.6,121.1,129.1,12.9,PASS
rm_blk_mt_nd,16384,64,16,16,96,17.7417,0.8343,17.6474,17.8964,84.2,121.0,122.5,12.9,PASS
rm_blk_mt,16384,64,64,4,96,17.9968,0.6228,17.2245,18.3629,112.7,119.3,148.5,12.7,PASS
locbuf_2buf,16384,16,32,8,96,18.0863,0.2706,17.9571,18.5265,110.3,118.7,122.5,12.6,PASS
blk_aligned_mt_nd,16384,64,256,4,96,18.1135,0.9287,17.6784,21.0996,99.2,118.6,123.3,12.6,PASS
blk_naive_c2_nd,16384,64,512,8,96,18.1216,1.8688,17.3145,22.6044,71.0,118.5,124.7,12.6,PASS
locbuf_2buf_nd,16384,16,32,8,96,18.2815,0.4660,16.9992,18.4167,109.6,117.5,127.8,12.5,PASS
blk_tiled_nd,16384,64,512,8,96,18.3660,0.3072,17.8075,18.7532,112.4,116.9,121.1,12.4,PASS
rm_blk_mt,16384,64,128,8,96,18.4611,1.2490,17.9008,19.7316,71.9,116.3,122.4,12.4,PASS
rm_blk_mt_c2,16384,64,8,4,96,18.4886,0.7577,18.3724,18.8348,82.9,116.2,120.5,12.4,PASS
blk_aligned_mt,16384,64,256,4,96,18.6036,1.3301,18.2482,22.7183,92.5,115.4,118.1,12.3,PASS
rm_blk_mt_c2_nd,16384,64,512,32,96,18.7235,0.4340,18.6505,19.3098,101.3,114.7,115.3,12.2,PASS
blk_naive_c2_nd,16384,64,64,8,96,18.7876,0.4293,18.1879,19.5935,108.0,114.3,120.0,12.2,PASS
rm_blk_mt,16384,64,8,4,96,18.8519,0.3932,18.5410,19.4961,109.7,113.9,119.2,12.1,PASS
rm_blk_mt,16384,64,64,16,96,18.9544,1.0312,17.4745,19.4807,86.5,113.3,123.3,12.1,PASS
locbuf,16384,128,32,8,96,18.9699,1.1669,18.1763,19.2882,71.8,113.2,118.8,12.1,PASS
rm_blk_mt,16384,64,32,4,96,19.0533,0.3724,18.4599,19.4772,108.9,112.7,116.7,12.0,PASS
blk_tiled,16384,64,256,8,96,19.0840,0.6682,19.0300,19.1535,83.6,112.5,113.1,12.0,PASS
blk_aligned_c2,16384,64,512,8,96,19.1597,1.0067,18.2289,19.9040,77.6,112.1,119.9,11.9,PASS
blk_tiled_nd,16384,64,256,8,96,19.3349,0.3420,19.2581,19.4593,95.9,111.1,111.8,11.8,PASS
blk_aligned_mt_nd,16384,64,8,4,96,19.3270,0.7937,18.2172,21.0137,101.2,111.1,121.4,11.8,PASS
blk_tiled_c2_nd,16384,64,32,8,96,19.3902,1.1648,17.8567,21.3631,93.8,110.8,122.9,11.8,PASS
blk_tiled,16384,64,32,8,96,19.4942,3.6085,17.9075,26.2106,77.2,110.2,122.3,11.7,PASS
rm_blk_mt_c2,16384,64,512,32,96,19.5114,1.6091,18.8040,20.9034,63.9,110.1,114.8,11.7,PASS
rm_blk_mt_nd,16384,64,8,4,96,19.6003,0.7691,19.5105,19.8290,78.9,109.6,110.4,11.7,PASS
rm_blk_mt_nd,16384,64,128,16,96,19.6562,0.2984,19.1286,19.9329,101.8,109.3,114.4,11.6,PASS
rm_blk_mt_c2,16384,64,32,4,96,19.7274,0.2966,19.6415,19.8312,107.5,108.9,127.7,11.6,PASS
blk_tiled_c2,16384,64,128,8,96,19.7470,1.2490,18.6906,22.4167,81.4,108.8,116.9,11.6,PASS
rm_blk_nd,16384,64,64,8,96,19.7511,0.2523,19.5196,20.2554,103.2,108.7,110.3,11.6,PASS
rm_blk_mt_nd,16384,64,32,4,96,20.3237,0.6781,19.9119,20.6566,80.5,105.7,111.1,11.2,PASS
rm_blk_mt_c2,16384,64,128,4,96,20.4408,0.6624,19.0237,21.2680,95.3,105.1,117.0,11.2,PASS
blk_naive_nd,16384,64,128,8,96,20.6863,1.6459,19.3475,23.9203,69.6,103.8,114.2,11.1,PASS
rm_blk_mt_c2,16384,64,256,4,96,20.7847,1.5607,16.2352,21.0117,101.7,103.3,133.0,11.0,PASS
blk_naive_c2_nd,16384,64,256,8,96,21.0416,1.9523,18.8178,24.8222,76.0,102.1,118.3,10.9,PASS
rm_blk_mt_nd,16384,64,32,16,96,21.0548,0.5752,20.9696,22.0923,85.9,102.0,102.8,10.9,PASS
blk_naive_nd,16384,64,512,8,96,21.1115,5.0729,18.3944,32.8128,61.8,101.7,121.1,10.8,PASS
rm_blk_mt,16384,64,256,8,96,21.1364,0.7380,19.8146,21.5305,80.8,101.6,110.1,10.8,PASS
tiled_c2_nd,16384,128,32,8,96,21.1818,0.1910,20.9879,21.3053,94.3,101.4,103.3,10.8,PASS
rm_blk_c2_nd,16384,64,128,8,96,21.1914,0.9885,21.0542,21.3093,69.1,101.3,102.5,10.8,PASS
rm_blk_mt_c2,16384,64,256,32,96,21.4631,1.4158,19.7274,22.2054,66.1,100.1,113.9,10.7,PASS
blk_tiled_c2_nd,16384,64,16,8,96,21.5440,1.0353,20.0291,23.2602,87.2,99.7,112.3,10.6,PASS
rm_blk_mt,16384,64,32,16,96,21.5528,0.1340,21.3348,21.6386,97.3,99.6,102.7,10.6,PASS
blk_naive_nd,16384,64,256,8,96,21.6072,1.7781,18.7830,24.5286,78.2,99.4,120.6,10.6,PASS
blk_naive_nd,16384,64,64,8,96,21.6633,0.9275,19.7944,22.5209,90.1,99.1,111.5,10.6,PASS
locbuf_2buf,16384,128,32,8,96,21.9294,0.4164,21.4469,22.7997,91.6,97.9,101.7,10.4,PASS
blk_naive_c2_nd,16384,64,128,8,96,22.2099,2.0292,20.7984,26.7823,69.3,96.7,104.9,10.3,PASS
blk_tiled_c2_nd,16384,64,128,8,96,22.2391,1.5976,20.2151,25.0724,80.8,96.6,116.4,10.3,PASS
rm_blk_mt_c2,16384,64,32,32,96,22.2725,0.2878,21.6491,22.3691,95.7,96.4,102.8,10.3,PASS
tiled_nd,16384,64,32,8,96,22.4382,0.4700,22.2449,22.8294,80.2,95.7,97.3,10.2,PASS
rm_blk_mt_c2,16384,64,32,16,96,22.5243,1.1574,22.3832,22.6152,63.7,95.3,107.4,10.2,PASS
rm_blk_mt_c2,16384,64,64,32,96,23.2652,0.5086,23.0440,23.5126,86.3,92.3,107.6,9.8,PASS
rm_blk_mt_c2,16384,64,512,4,96,23.2880,2.1027,16.7627,23.4776,82.8,92.2,130.2,9.8,PASS
rm_blk_c2_nd,16384,64,256,8,96,23.4629,1.2735,23.3086,23.5175,59.3,91.5,92.4,9.7,PASS
rm_blk_mt,16384,64,128,16,96,24.1966,0.6776,23.4022,25.4922,79.5,88.8,95.4,9.4,PASS
rm_blk_mt_nd,16384,64,64,32,96,24.1821,0.4167,24.0270,24.4254,80.9,88.8,92.9,9.5,PASS
rm_blk_c2,16384,64,32,8,96,24.4901,0.5414,24.4163,25.0031,74.1,87.7,97.8,9.3,PASS
rm_blk_mt,16384,64,32,32,96,24.5570,0.7350,23.6461,24.9909,69.5,87.4,91.5,9.3,PASS
tiled_c2,16384,32,32,8,96,24.8409,1.6824,21.8844,25.0003,62.2,86.4,101.0,9.2,PASS
rm_blk_mt,16384,64,256,16,96,24.9002,1.3564,24.6396,24.9895,55.9,86.2,88.2,9.2,PASS
rm_blk_mt_nd,16384,64,256,4,96,25.3454,0.5296,24.6380,25.4754,84.1,84.7,96.1,9.0,PASS
rm_blk_mt_nd,16384,64,256,8,96,25.3413,0.2669,25.2527,25.7302,83.2,84.7,92.8,9.0,PASS
rm_blk_nd,16384,64,32,8,96,25.4798,0.7765,25.2366,25.6909,64.9,84.3,85.7,9.0,PASS
rm_blk_c2_nd,16384,64,512,8,96,25.6812,0.8374,25.4043,25.8681,63.4,83.6,84.8,8.9,PASS
rm_blk_mt_nd,16384,64,32,32,96,25.7635,0.4308,25.5069,26.3025,76.7,83.4,84.6,8.9,PASS
blk_naive_nd,16384,64,32,8,96,25.8896,0.8476,25.4676,26.4830,64.0,82.9,84.9,8.8,PASS
rm_blk_mt_nd,16384,64,128,32,96,25.9663,0.2714,25.9106,26.0401,75.9,82.7,82.9,8.8,PASS
rm_blk_c2,16384,64,64,8,96,26.0582,0.9538,24.4991,26.7459,64.4,82.4,89.7,8.8,PASS
tiled,16384,32,32,8,96,26.6340,1.2695,26.3681,26.8269,56.9,80.6,88.3,8.6,PASS
tiled_nd,16384,32,32,8,96,26.8027,0.4930,26.5193,26.9691,68.6,80.1,81.4,8.5,PASS
rm_blk_mt_nd,16384,64,256,16,96,26.8216,0.7149,26.1209,28.1502,76.0,80.1,83.9,8.5,PASS
blk_tiled,16384,64,16,8,96,27.8389,5.7096,20.5023,34.0334,51.1,77.2,106.7,8.2,PASS
rm_blk,16384,64,32,8,96,27.9758,1.0616,25.2568,28.3380,65.5,76.8,85.7,8.2,PASS
rm_blk_mt_nd,16384,64,256,32,96,28.2679,1.9434,28.2026,33.9903,57.0,76.0,76.3,8.1,PASS
blk_tiled_nd,16384,64,32,8,96,28.3085,5.4715,19.2990,34.2144,57.9,75.9,116.9,8.1,PASS
rm_blk_mt,16384,64,64,32,96,28.3240,0.6373,28.1383,28.4696,73.2,75.8,93.7,8.1,PASS
blk_naive_c2_nd,16384,64,32,8,96,28.4029,0.3351,27.9084,28.9393,72.9,75.6,77.7,8.0,PASS
rm_blk_mt,16384,64,128,4,96,29.7656,0.9341,28.6731,30.5537,67.4,72.1,96.3,7.7,PASS
locbuf_blk_mt,16384,64,512,4,96,30.0178,0.4652,29.7268,30.4996,63.0,71.5,72.5,7.6,PASS
locbuf_blk_mt,16384,64,512,8,96,30.0746,1.2746,29.6842,30.9383,50.6,71.4,73.1,7.6,PASS
