kernel,M,N,tile_rows,tile_cols,rep,time_ms,bw_gbs,checksum,status
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,49,2.777968,3092.165,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,50,2.817528,3048.749,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,51,2.779728,3090.207,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,52,2.740248,3134.729,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,53,2.758088,3114.453,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,54,2.774368,3096.177,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,55,2.747649,3126.285,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,56,2.794288,3074.105,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,57,2.806969,3060.217,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,58,2.770448,3100.558,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,59,2.777168,3093.055,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,60,2.804489,3062.923,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,61,2.807329,3059.825,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,62,2.790568,3078.203,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,63,2.755769,3117.074,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,64,2.805449,3061.875,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,65,2.866129,2997.051,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,66,2.737449,3137.934,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,67,2.822289,3043.606,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,68,2.780848,3088.962,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,69,2.711769,3167.650,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,70,2.777489,3092.698,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,71,2.824848,3040.848,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,72,2.726528,3150.503,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,73,2.797889,3070.148,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,74,2.870289,2992.707,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,75,2.799088,3068.833,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,76,2.788288,3080.720,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,77,2.738648,3136.560,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,78,2.757288,3115.356,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,79,2.787048,3082.091,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,80,2.780528,3089.318,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,81,2.747088,3126.924,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,82,2.799528,3068.351,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,83,2.751728,3121.651,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,84,2.731288,3145.012,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,85,2.792128,3076.483,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,86,2.775488,3094.928,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,87,2.759808,3112.512,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,88,2.803009,3064.540,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,89,2.745289,3128.973,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,90,2.759449,3112.917,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,91,2.798889,3069.052,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,92,2.776769,3093.500,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,93,2.784249,3085.189,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,94,2.832288,3032.861,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,95,2.744968,3129.339,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,96,2.787928,3081.118,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,97,2.833688,3031.362,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,98,2.760048,3112.241,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=1  TY=1   tile=8x32",16384,16384,8,32,99,2.781168,3088.607,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,0,2.945489,2916.302,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,1,3.138370,2737.069,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,2,3.034090,2831.140,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,3,2.999610,2863.684,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,4,2.939010,2922.731,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,5,2.834049,3030.976,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,6,2.877289,2985.426,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,7,2.865849,2997.344,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,8,2.888009,2974.345,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,9,2.865289,2997.930,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,10,2.890770,2971.504,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,11,2.856249,3007.418,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,12,2.871089,2991.873,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,13,2.900329,2961.710,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,14,2.875929,2986.838,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,15,2.885010,2977.437,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,16,2.857130,3006.491,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,17,2.912289,2949.548,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,18,2.878528,2984.141,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,19,2.892248,2969.986,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,20,2.859849,3003.632,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,21,2.846689,3017.518,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,22,2.901248,2960.772,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,23,2.841408,3023.126,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,24,2.889729,2972.574,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,25,2.888368,2973.975,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,26,2.891609,2970.642,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,27,2.846609,3017.602,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,28,2.860569,3002.876,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,29,2.895568,2966.580,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,30,2.849489,3014.553,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,31,2.898769,2963.304,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,32,2.897768,2964.328,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,33,2.895529,2966.620,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,34,2.885529,2976.901,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,35,2.912528,2949.305,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,36,2.876528,2986.216,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,37,2.856689,3006.955,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,38,2.885049,2977.396,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,39,2.856608,3007.040,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,40,2.885968,2976.448,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,41,2.873009,2989.874,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,42,2.893649,2968.547,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,43,2.850368,3013.623,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,44,2.906768,2955.150,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,45,2.875089,2987.711,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,46,2.843489,3020.914,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,47,2.884768,2977.686,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,48,2.887408,2974.964,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,49,2.892729,2969.492,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,50,2.861809,3001.575,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,51,2.868168,2994.920,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,52,2.848008,3016.120,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,53,2.887569,2974.798,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,54,2.887369,2975.004,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,55,2.874728,2988.086,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,56,2.874249,2988.584,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,57,2.837009,3027.814,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,58,2.881048,2981.531,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,59,2.866368,2996.801,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,60,2.900049,2961.996,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,61,2.874449,2988.376,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,62,2.849888,3014.130,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,63,2.883088,2979.421,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,64,2.865129,2998.097,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,65,2.901329,2960.690,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,66,2.856848,3006.787,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,67,2.877608,2985.095,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,68,2.881409,2981.158,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,69,2.871929,2990.998,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,70,2.905009,2956.939,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,71,2.873168,2989.708,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,72,2.893249,2968.958,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,73,2.869529,2993.500,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,74,2.882848,2979.670,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,75,2.864209,2999.060,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,76,2.876049,2986.714,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,77,2.878248,2984.432,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,78,2.885329,2977.107,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,79,2.887129,2975.251,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,80,2.851729,3012.185,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,81,2.899928,2962.120,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,82,2.865969,2997.218,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,83,2.890849,2971.423,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,84,2.856808,3006.830,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,85,2.875048,2987.754,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,86,2.883369,2979.131,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,87,2.856569,3007.081,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,88,2.902449,2959.547,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,89,2.859568,3003.927,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,90,2.875849,2986.921,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,91,2.857089,3006.534,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,92,2.884889,2977.562,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,93,2.875128,2987.670,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,94,2.885889,2976.530,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,95,2.888529,2973.809,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,96,2.847928,3016.205,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,97,2.873889,2988.958,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,98,2.863289,3000.023,2.681670e+09,PASS
"direct        BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,99,2.871528,2991.416,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,0,3.957572,2170.506,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,1,4.173253,2058.331,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,2,3.987973,2153.960,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,3,3.873292,2217.735,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,4,3.857012,2227.096,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,5,3.848852,2231.817,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,6,3.825412,2245.493,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,7,3.837892,2238.191,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,8,3.820252,2248.526,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,9,3.815851,2251.119,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,10,3.821092,2248.031,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,11,3.807572,2256.014,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,12,3.817052,2250.411,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,13,3.822652,2247.114,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,14,3.821371,2247.867,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,15,3.816812,2250.552,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,16,3.829372,2243.171,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,17,3.833612,2240.690,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,18,3.817132,2250.364,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,19,3.809931,2254.617,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,20,3.827051,2244.531,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,21,3.816811,2250.553,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,22,3.815531,2251.308,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,23,3.821891,2247.561,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,24,3.815171,2251.520,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,25,3.822891,2246.973,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,26,3.819691,2248.856,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,27,3.828491,2243.687,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,28,3.829652,2243.007,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,29,3.819371,2249.044,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,30,3.812852,2252.890,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,31,3.820371,2248.456,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,32,3.813412,2252.559,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,33,3.836251,2239.148,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,34,3.838852,2237.631,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,35,3.821971,2247.514,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,36,3.818892,2249.326,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,37,3.815811,2251.143,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,38,3.811132,2253.906,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,39,3.809091,2255.114,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,40,3.812932,2252.842,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,41,3.813732,2252.370,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,42,3.822532,2247.185,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,43,3.804732,2257.698,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,44,3.814771,2251.756,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,45,3.805252,2257.389,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,46,3.801291,2259.741,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,47,3.822332,2247.302,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,48,3.806451,2256.678,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,49,3.814972,2251.638,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,50,3.834532,2240.152,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,51,3.820932,2248.126,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,52,3.826932,2244.601,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,53,3.808212,2255.635,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,54,3.815732,2251.189,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,55,3.824932,2245.774,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,56,3.817292,2250.269,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,57,3.805372,2257.318,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,58,3.820252,2248.526,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,59,3.816651,2250.647,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,60,3.807732,2255.919,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,61,3.815572,2251.284,2.681670e+09,PASS
"direct        BX=32  BY=4   TX=4  TY=4   tile=16x128",16384,16384,16,128,62,3.812411,2253.150,2.681670e+09,PASS
