P,layout,run,ms,gbps
3,AoSoA-8,48,12.759764,673.20
3,AoSoA-8,49,12.865235,667.68
3,AoSoA-8,50,12.830865,669.47
3,AoSoA-8,51,12.938906,663.88
3,AoSoA-8,52,12.769344,672.70
3,AoSoA-8,53,12.804084,670.87
3,AoSoA-8,54,12.785413,671.85
3,AoSoA-8,55,12.891435,666.33
3,AoSoA-8,56,12.847015,668.63
3,AoSoA-8,57,12.941726,663.74
3,AoSoA-8,58,12.786244,671.81
3,AoSoA-8,59,12.790103,671.61
3,AoSoA-8,60,12.761773,673.10
3,AoSoA-8,61,12.812944,670.41
3,AoSoA-8,62,12.833915,669.31
3,AoSoA-8,63,12.836605,669.17
3,AoSoA-8,64,12.798584,671.16
3,AoSoA-8,65,12.885534,666.63
3,AoSoA-8,66,12.916364,665.04
3,AoSoA-8,67,12.848364,668.56
3,AoSoA-8,68,12.836835,669.16
3,AoSoA-8,69,12.815065,670.30
3,AoSoA-8,70,12.763825,672.99
3,AoSoA-8,71,12.748304,673.81
3,AoSoA-8,72,12.814154,670.34
3,AoSoA-8,73,12.850463,668.45
3,AoSoA-8,74,12.998855,660.82
3,AoSoA-8,75,12.915926,665.06
3,AoSoA-8,76,12.824235,669.82
3,AoSoA-8,77,12.757874,673.30
3,AoSoA-8,78,12.996125,660.96
3,AoSoA-8,79,12.788833,671.67
3,AoSoA-8,80,12.875295,667.16
3,AoSoA-8,81,12.947206,663.46
3,AoSoA-8,82,12.930574,664.31
3,AoSoA-8,83,12.891934,666.30
3,AoSoA-8,84,12.897224,666.03
3,AoSoA-8,85,12.806435,670.75
3,AoSoA-8,86,13.015876,659.96
3,AoSoA-8,87,12.735444,674.49
3,AoSoA-8,88,12.880975,666.87
3,AoSoA-8,89,12.900825,665.84
3,AoSoA-8,90,12.834334,669.29
3,AoSoA-8,91,12.767453,672.80
3,AoSoA-8,92,12.813344,670.39
3,AoSoA-8,93,13.023736,659.56
3,AoSoA-8,94,12.763485,673.01
3,AoSoA-8,95,12.810394,670.54
3,AoSoA-8,96,12.787343,671.75
3,AoSoA-8,97,12.841594,668.91
3,AoSoA-8,98,12.804475,670.85
3,AoSoA-8,99,12.892005,666.30
3,AoSoA-16,0,12.886414,666.59
3,AoSoA-16,1,12.824095,669.83
3,AoSoA-16,2,12.818145,670.14
3,AoSoA-16,3,12.834735,669.27
3,AoSoA-16,4,12.825695,669.74
3,AoSoA-16,5,12.855495,668.19
3,AoSoA-16,6,12.816934,670.20
3,AoSoA-16,7,12.783423,671.96
3,AoSoA-16,8,12.846724,668.65
3,AoSoA-16,9,12.850945,668.43
3,AoSoA-16,10,12.823395,669.86
3,AoSoA-16,11,12.859885,667.96
3,AoSoA-16,12,12.866035,667.64
3,AoSoA-16,13,12.861804,667.86
3,AoSoA-16,14,12.886074,666.60
3,AoSoA-16,15,12.840814,668.95
3,AoSoA-16,16,12.845496,668.71
3,AoSoA-16,17,12.804704,670.84
3,AoSoA-16,18,12.832854,669.37
3,AoSoA-16,19,12.846635,668.65
3,AoSoA-16,20,12.838625,669.07
3,AoSoA-16,21,12.793974,671.40
3,AoSoA-16,22,12.812824,670.41
3,AoSoA-16,23,12.901754,665.79
3,AoSoA-16,24,12.861514,667.88
3,AoSoA-16,25,12.868304,667.52
3,AoSoA-16,26,12.846455,668.66
3,AoSoA-16,27,12.829705,669.53
3,AoSoA-16,28,12.860245,667.94
3,AoSoA-16,29,12.861434,667.88
3,AoSoA-16,30,12.872364,667.31
3,AoSoA-16,31,12.827204,669.66
3,AoSoA-16,32,12.834865,669.26
3,AoSoA-16,33,12.872475,667.31
3,AoSoA-16,34,12.856485,668.14
3,AoSoA-16,35,12.845254,668.72
3,AoSoA-16,36,12.914174,665.15
3,AoSoA-16,37,12.811343,670.49
3,AoSoA-16,38,12.833335,669.34
3,AoSoA-16,39,12.862045,667.85
3,AoSoA-16,40,12.791964,671.51
3,AoSoA-16,41,12.837084,669.15
3,AoSoA-16,42,12.860054,667.95
3,AoSoA-16,43,12.952275,663.20
3,AoSoA-16,44,12.808084,670.66
3,AoSoA-16,45,12.827595,669.64
3,AoSoA-16,46,12.839485,669.02
3,AoSoA-16,47,12.816595,670.22
3,AoSoA-16,48,12.836245,669.19
3,AoSoA-16,49,12.846494,668.66
3,AoSoA-16,50,12.868544,667.51
3,AoSoA-16,51,12.816714,670.21
3,AoSoA-16,52,12.883505,666.74
3,AoSoA-16,53,12.863865,667.75
3,AoSoA-16,54,12.784104,671.92
3,AoSoA-16,55,12.828934,669.57
3,AoSoA-16,56,12.870204,667.43
3,AoSoA-16,57,12.797694,671.21
3,AoSoA-16,58,12.879425,666.95
3,AoSoA-16,59,12.876675,667.09
3,AoSoA-16,60,12.830285,669.50
3,AoSoA-16,61,12.813374,670.39
3,AoSoA-16,62,12.943394,663.65
3,AoSoA-16,63,12.862424,667.83
3,AoSoA-16,64,12.855714,668.18
3,AoSoA-16,65,12.845066,668.73
3,AoSoA-16,66,12.824573,669.80
3,AoSoA-16,67,12.798844,671.15
3,AoSoA-16,68,12.810985,670.51
3,AoSoA-16,69,12.872026,667.33
3,AoSoA-16,70,12.841685,668.91
3,AoSoA-16,71,12.773204,672.49
3,AoSoA-16,72,12.836324,669.19
3,AoSoA-16,73,12.793123,671.45
3,AoSoA-16,74,12.787964,671.72
3,AoSoA-16,75,12.837555,669.12
3,AoSoA-16,76,12.822035,669.93
3,AoSoA-16,77,12.790054,671.61
3,AoSoA-16,78,12.821624,669.95
3,AoSoA-16,79,12.868784,667.50
3,AoSoA-16,80,12.816454,670.22
3,AoSoA-16,81,12.877235,667.06
3,AoSoA-16,82,12.890195,666.39
3,AoSoA-16,83,12.848075,668.58
3,AoSoA-16,84,12.804554,670.85
3,AoSoA-16,85,12.849394,668.51
3,AoSoA-16,86,12.787694,671.73
3,AoSoA-16,87,12.799284,671.12
3,AoSoA-16,88,12.856655,668.13
3,AoSoA-16,89,12.885945,666.61
3,AoSoA-16,90,12.910645,665.33
3,AoSoA-16,91,12.852575,668.34
3,AoSoA-16,92,12.840554,668.97
3,AoSoA-16,93,12.828164,669.61
3,AoSoA-16,94,12.842925,668.84
3,AoSoA-16,95,12.825335,669.76
3,AoSoA-16,96,12.879946,666.92
3,AoSoA-16,97,12.822874,669.89
3,AoSoA-16,98,12.849104,668.52
3,AoSoA-16,99,12.851964,668.37
3,AoSoA-32,0,12.831545,669.44
3,AoSoA-32,1,12.834175,669.30
