5pt,smem_pad,16384,100,32,8,1,1,1,8,0.001923,697.876,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,9,0.001925,697.319,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,10,0.001919,699.260,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,11,0.001921,698.841,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,12,0.001918,699.692,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,13,0.001919,699.412,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,14,0.001916,700.475,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,15,0.001918,699.926,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,16,0.001915,700.779,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,17,0.001916,700.557,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,18,0.001914,701.377,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,19,0.001916,700.358,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,20,0.001914,701.060,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,21,0.001916,700.615,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,22,0.001914,701.131,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,23,0.001916,700.358,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,24,0.001914,701.365,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,25,0.001917,700.264,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,26,0.001915,701.014,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,27,0.001916,700.580,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,28,0.001913,701.553,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,29,0.001915,700.826,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,30,0.001914,701.424,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,31,0.001914,701.096,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,32,0.001914,701.248,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,33,0.001916,700.615,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,34,0.001914,701.318,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,35,0.001915,700.896,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,36,0.001914,701.424,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,37,0.001916,700.440,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,38,0.001914,701.142,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,39,0.001915,701.037,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,40,0.001913,701.576,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,41,0.001916,700.370,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,42,0.001914,701.424,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,43,0.001915,700.896,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,44,0.001914,701.424,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,45,0.001916,700.627,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,46,0.001914,701.318,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,47,0.001915,700.814,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,48,0.001914,701.424,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,49,0.001925,697.110,1.099914e+12
