P,layout,run,ms,gbps
3,AoSoA-16,92,0.607200,3536.70
3,AoSoA-16,93,0.607104,3537.25
3,AoSoA-16,94,0.608928,3526.66
3,AoSoA-16,95,0.607072,3537.44
3,AoSoA-16,96,0.607712,3533.72
3,AoSoA-16,97,0.608544,3528.88
3,AoSoA-16,98,0.608000,3532.04
3,AoSoA-16,99,0.607424,3535.39
3,AoSoA-32,0,0.601984,3567.34
3,AoSoA-32,1,0.602272,3565.63
3,AoSoA-32,2,0.603872,3556.19
3,AoSoA-32,3,0.604192,3554.30
3,AoSoA-32,4,0.603840,3556.38
3,AoSoA-32,5,0.603360,3559.20
3,AoSoA-32,6,0.604192,3554.30
3,AoSoA-32,7,0.604064,3555.06
3,AoSoA-32,8,0.602688,3563.17
3,AoSoA-32,9,0.601984,3567.34
3,AoSoA-32,10,0.604096,3554.87
3,AoSoA-32,11,0.602208,3566.01
3,AoSoA-32,12,0.602496,3564.31
3,AoSoA-32,13,0.603744,3556.94
3,AoSoA-32,14,0.603360,3559.20
3,AoSoA-32,15,0.603296,3559.58
3,AoSoA-32,16,0.601920,3567.72
3,AoSoA-32,17,0.603936,3555.81
3,AoSoA-32,18,0.603264,3559.77
3,AoSoA-32,19,0.602880,3562.04
3,AoSoA-32,20,0.603328,3559.39
3,AoSoA-32,21,0.603232,3559.96
3,AoSoA-32,22,0.603744,3556.94
3,AoSoA-32,23,0.603360,3559.20
3,AoSoA-32,24,0.604576,3552.05
3,AoSoA-32,25,0.603360,3559.20
3,AoSoA-32,26,0.603104,3560.72
3,AoSoA-32,27,0.603200,3560.15
3,AoSoA-32,28,0.603488,3558.45
3,AoSoA-32,29,0.603040,3561.09
3,AoSoA-32,30,0.604416,3552.99
3,AoSoA-32,31,0.603808,3556.56
3,AoSoA-32,32,0.603264,3559.77
3,AoSoA-32,33,0.602368,3565.07
3,AoSoA-32,34,0.603584,3557.88
3,AoSoA-32,35,0.602976,3561.47
3,AoSoA-32,36,0.603584,3557.88
3,AoSoA-32,37,0.604192,3554.30
3,AoSoA-32,38,0.603840,3556.38
3,AoSoA-32,39,0.604000,3555.43
3,AoSoA-32,40,0.603776,3556.75
3,AoSoA-32,41,0.603552,3558.07
3,AoSoA-32,42,0.602944,3561.66
3,AoSoA-32,43,0.606848,3538.75
3,AoSoA-32,44,0.605248,3548.10
3,AoSoA-32,45,0.603936,3555.81
3,AoSoA-32,46,0.603616,3557.69
3,AoSoA-32,47,0.602912,3561.85
3,AoSoA-32,48,0.602784,3562.61
3,AoSoA-32,49,0.605504,3546.60
3,AoSoA-32,50,0.602336,3565.26
3,AoSoA-32,51,0.603360,3559.20
3,AoSoA-32,52,0.603520,3558.26
3,AoSoA-32,53,0.603136,3560.53
3,AoSoA-32,54,0.604064,3555.06
3,AoSoA-32,55,0.604032,3555.24
3,AoSoA-32,56,0.604000,3555.43
3,AoSoA-32,57,0.603520,3558.26
3,AoSoA-32,58,0.603808,3556.56
3,AoSoA-32,59,0.604192,3554.30
3,AoSoA-32,60,0.601536,3570.00
3,AoSoA-32,61,0.604160,3554.49
3,AoSoA-32,62,0.602368,3565.07
3,AoSoA-32,63,0.603424,3558.83
3,AoSoA-32,64,0.604896,3550.17
3,AoSoA-32,65,0.603456,3558.64
3,AoSoA-32,66,0.603744,3556.94
3,AoSoA-32,67,0.603552,3558.07
3,AoSoA-32,68,0.604416,3552.99
3,AoSoA-32,69,0.603904,3556.00
