P,layout,run,ms,gbps
3,AoSoA-2,36,10.318041,1665.03
3,AoSoA-2,37,15.949011,1077.17
3,AoSoA-2,38,9.885073,1737.96
3,AoSoA-2,39,10.154963,1691.77
3,AoSoA-2,40,10.156870,1691.45
3,AoSoA-2,41,10.154963,1691.77
3,AoSoA-2,42,9.756804,1760.81
3,AoSoA-2,43,10.062933,1707.24
3,AoSoA-2,44,9.703875,1770.41
3,AoSoA-2,45,10.245085,1676.89
3,AoSoA-2,46,10.449886,1644.02
3,AoSoA-2,47,10.173082,1688.76
3,AoSoA-2,48,9.995937,1718.68
3,AoSoA-2,49,9.840012,1745.92
3,AoSoA-2,50,10.065079,1706.88
3,AoSoA-2,51,10.349035,1660.04
3,AoSoA-2,52,10.781050,1593.52
3,AoSoA-2,53,9.722948,1766.94
3,AoSoA-2,54,10.097027,1701.48
3,AoSoA-2,55,9.934902,1729.24
3,AoSoA-2,56,10.166883,1689.79
3,AoSoA-2,57,11.551142,1487.29
3,AoSoA-2,58,10.277033,1671.67
3,AoSoA-2,59,10.718107,1602.88
3,AoSoA-2,60,9.752035,1761.67
3,AoSoA-2,61,10.313988,1665.68
3,AoSoA-2,62,10.993958,1562.66
3,AoSoA-2,63,10.035992,1711.82
3,AoSoA-2,64,10.792971,1591.76
3,AoSoA-2,65,10.170937,1689.11
3,AoSoA-2,66,10.110140,1699.27
3,AoSoA-2,67,10.162115,1690.58
3,AoSoA-2,68,9.943008,1727.83
3,AoSoA-2,69,10.498047,1636.48
3,AoSoA-2,70,10.044098,1710.44
3,AoSoA-2,71,10.251045,1675.91
3,AoSoA-2,72,10.153055,1692.09
3,AoSoA-2,73,9.669065,1776.79
3,AoSoA-2,74,10.012865,1715.78
3,AoSoA-2,75,9.785891,1755.57
3,AoSoA-2,76,10.470152,1640.84
3,AoSoA-2,77,9.811878,1750.92
3,AoSoA-2,78,9.793043,1754.29
3,AoSoA-2,79,9.881973,1738.50
3,AoSoA-2,80,9.982824,1720.94
3,AoSoA-2,81,10.111094,1699.11
3,AoSoA-2,82,10.060072,1707.73
3,AoSoA-2,83,9.927988,1730.45
3,AoSoA-2,84,10.067940,1706.39
3,AoSoA-2,85,10.046959,1709.96
3,AoSoA-2,86,10.105848,1699.99
3,AoSoA-2,87,10.369062,1656.84
3,AoSoA-2,88,10.032892,1712.35
3,AoSoA-2,89,10.354042,1659.24
3,AoSoA-2,90,10.032892,1712.35
3,AoSoA-2,91,10.313988,1665.68
3,AoSoA-2,92,10.059834,1707.77
3,AoSoA-2,93,9.967089,1723.66
3,AoSoA-2,94,10.179996,1687.61
3,AoSoA-2,95,10.117054,1698.11
3,AoSoA-2,96,10.179996,1687.61
3,AoSoA-2,97,9.865046,1741.49
3,AoSoA-2,98,9.975910,1722.13
