P,layout,run,ms,gbps
3,AoSoA-2,80,11.615992,739.49
3,AoSoA-2,81,11.629105,738.66
3,AoSoA-2,82,11.628866,738.67
3,AoSoA-2,83,11.798859,728.03
3,AoSoA-2,84,11.782169,729.06
3,AoSoA-2,85,18.457890,465.38
3,AoSoA-2,86,11.577129,741.97
3,AoSoA-2,87,11.580944,741.73
3,AoSoA-2,88,15.733957,545.95
3,AoSoA-2,89,29.510975,291.08
3,AoSoA-2,90,11.622906,739.05
3,AoSoA-2,91,11.555910,743.34
3,AoSoA-2,92,11.565924,742.69
3,AoSoA-2,93,14.168978,606.25
3,AoSoA-2,94,11.568069,742.55
3,AoSoA-2,95,11.598110,740.63
3,AoSoA-2,96,11.600971,740.45
3,AoSoA-2,97,11.585951,741.41
3,AoSoA-2,98,11.605978,740.13
3,AoSoA-2,99,11.647224,737.51
3,AoSoA-4,0,11.615992,739.49
3,AoSoA-4,1,11.646032,737.58
3,AoSoA-4,2,11.689901,734.82
3,AoSoA-4,3,11.675119,735.75
3,AoSoA-4,4,12.001038,715.77
3,AoSoA-4,5,14.487028,592.94
3,AoSoA-4,6,11.672974,735.88
3,AoSoA-4,7,11.590958,741.09
3,AoSoA-4,8,11.614799,739.57
3,AoSoA-4,9,11.608839,739.95
3,AoSoA-4,10,11.616945,739.43
3,AoSoA-4,11,11.589050,741.21
3,AoSoA-4,12,11.635065,738.28
3,AoSoA-4,13,13.861179,619.71
3,AoSoA-4,14,11.627913,738.73
3,AoSoA-4,15,11.685848,735.07
3,AoSoA-4,16,11.651039,737.27
3,AoSoA-4,17,11.679888,735.45
3,AoSoA-4,18,11.672974,735.88
3,AoSoA-4,19,11.580944,741.73
3,AoSoA-4,20,17.355919,494.93
3,AoSoA-4,21,11.568069,742.55
3,AoSoA-4,22,11.587858,741.29
3,AoSoA-4,23,12.098074,710.02
3,AoSoA-4,24,11.587858,741.29
3,AoSoA-4,25,11.561155,743.00
3,AoSoA-4,26,11.542082,744.23
3,AoSoA-4,27,17.257929,497.74
3,AoSoA-4,28,11.609077,739.93
3,AoSoA-4,29,12.539864,685.01
3,AoSoA-4,30,11.554956,743.40
3,AoSoA-4,31,11.560917,743.01
3,AoSoA-4,32,11.548996,743.78
3,AoSoA-4,33,11.582136,741.65
3,AoSoA-4,34,11.584997,741.47
