variant,tblock,coarsen,rep,time_ms
gpu_baseline_aos_u,32,1,82,0.725376
gpu_baseline_aos_u,32,1,83,0.725184
gpu_baseline_aos_u,32,1,84,0.727424
gpu_baseline_aos_u,32,1,85,0.727200
gpu_baseline_aos_u,32,1,86,0.725024
gpu_baseline_aos_u,32,1,87,0.728352
gpu_baseline_aos_u,32,1,88,0.725792
gpu_baseline_aos_u,32,1,89,0.725568
gpu_baseline_aos_u,32,1,90,0.725984
gpu_baseline_aos_u,32,1,91,0.727424
gpu_baseline_aos_u,32,1,92,0.724896
gpu_baseline_aos_u,32,1,93,0.727840
gpu_baseline_aos_u,32,1,94,0.726912
gpu_baseline_aos_u,32,1,95,0.725792
gpu_baseline_aos_u,32,1,96,0.728416
gpu_baseline_aos_u,32,1,97,0.725056
gpu_baseline_aos_u,32,1,98,0.725600
gpu_baseline_aos_u,32,1,99,0.729440
gpu_eigts_t_aos,32,1,0,0.717952
gpu_eigts_t_aos,32,1,1,0.717088
gpu_eigts_t_aos,32,1,2,0.716608
gpu_eigts_t_aos,32,1,3,0.718272
gpu_eigts_t_aos,32,1,4,0.716736
gpu_eigts_t_aos,32,1,5,0.716192
gpu_eigts_t_aos,32,1,6,0.715008
gpu_eigts_t_aos,32,1,7,0.716192
gpu_eigts_t_aos,32,1,8,0.717696
gpu_eigts_t_aos,32,1,9,0.713600
gpu_eigts_t_aos,32,1,10,0.714816
gpu_eigts_t_aos,32,1,11,0.714176
gpu_eigts_t_aos,32,1,12,0.716512
gpu_eigts_t_aos,32,1,13,0.715232
gpu_eigts_t_aos,32,1,14,0.715264
gpu_eigts_t_aos,32,1,15,0.716384
gpu_eigts_t_aos,32,1,16,0.716736
gpu_eigts_t_aos,32,1,17,0.712640
gpu_eigts_t_aos,32,1,18,0.714528
gpu_eigts_t_aos,32,1,19,0.715904
gpu_eigts_t_aos,32,1,20,0.716256
gpu_eigts_t_aos,32,1,21,0.713408
gpu_eigts_t_aos,32,1,22,0.716064
gpu_eigts_t_aos,32,1,23,0.715776
gpu_eigts_t_aos,32,1,24,0.715072
gpu_eigts_t_aos,32,1,25,0.714752
gpu_eigts_t_aos,32,1,26,0.715136
gpu_eigts_t_aos,32,1,27,0.716096
gpu_eigts_t_aos,32,1,28,0.715584
gpu_eigts_t_aos,32,1,29,0.715616
gpu_eigts_t_aos,32,1,30,0.715168
gpu_eigts_t_aos,32,1,31,0.714656
gpu_eigts_t_aos,32,1,32,0.714752
gpu_eigts_t_aos,32,1,33,0.714464
gpu_eigts_t_aos,32,1,34,0.714688
gpu_eigts_t_aos,32,1,35,0.715488
gpu_eigts_t_aos,32,1,36,0.713856
gpu_eigts_t_aos,32,1,37,0.712768
gpu_eigts_t_aos,32,1,38,0.714944
gpu_eigts_t_aos,32,1,39,0.713536
gpu_eigts_t_aos,32,1,40,0.715168
gpu_eigts_t_aos,32,1,41,0.716288
gpu_eigts_t_aos,32,1,42,0.714624
gpu_eigts_t_aos,32,1,43,0.714656
gpu_eigts_t_aos,32,1,44,0.717952
gpu_eigts_t_aos,32,1,45,0.713472
gpu_eigts_t_aos,32,1,46,0.715616
gpu_eigts_t_aos,32,1,47,0.715232
gpu_eigts_t_aos,32,1,48,0.713248
gpu_eigts_t_aos,32,1,49,0.715616
gpu_eigts_t_aos,32,1,50,0.716896
gpu_eigts_t_aos,32,1,51,0.717344
gpu_eigts_t_aos,32,1,52,0.714112
gpu_eigts_t_aos,32,1,53,0.717632
gpu_eigts_t_aos,32,1,54,0.712672
gpu_eigts_t_aos,32,1,55,0.716448
gpu_eigts_t_aos,32,1,56,0.716960
gpu_eigts_t_aos,32,1,57,0.717152
gpu_eigts_t_aos,32,1,58,0.714560
gpu_eigts_t_aos,32,1,59,0.717792
gpu_eigts_t_aos,32,1,60,0.716864
gpu_eigts_t_aos,32,1,61,0.716160
gpu_eigts_t_aos,32,1,62,0.712992
gpu_eigts_t_aos,32,1,63,0.715360
gpu_eigts_t_aos,32,1,64,0.718048
gpu_eigts_t_aos,32,1,65,0.718304
gpu_eigts_t_aos,32,1,66,0.715744
gpu_eigts_t_aos,32,1,67,0.716480
gpu_eigts_t_aos,32,1,68,0.716928
gpu_eigts_t_aos,32,1,69,0.715520
gpu_eigts_t_aos,32,1,70,0.715008
gpu_eigts_t_aos,32,1,71,0.713888
gpu_eigts_t_aos,32,1,72,0.715904
gpu_eigts_t_aos,32,1,73,0.712704
gpu_eigts_t_aos,32,1,74,0.715872
gpu_eigts_t_aos,32,1,75,0.715808
gpu_eigts_t_aos,32,1,76,0.716192
gpu_eigts_t_aos,32,1,77,0.714240
gpu_eigts_t_aos,32,1,78,0.715616
gpu_eigts_t_aos,32,1,79,0.714912
gpu_eigts_t_aos,32,1,80,0.715680
gpu_eigts_t_aos,32,1,81,0.712704
gpu_eigts_t_aos,32,1,82,0.713920
gpu_eigts_t_aos,32,1,83,0.713536
gpu_eigts_t_aos,32,1,84,0.717536
gpu_eigts_t_aos,32,1,85,0.714496
gpu_eigts_t_aos,32,1,86,0.716096
gpu_eigts_t_aos,32,1,87,0.716064
gpu_eigts_t_aos,32,1,88,0.713024
gpu_eigts_t_aos,32,1,89,0.712352
gpu_eigts_t_aos,32,1,90,0.717024
gpu_eigts_t_aos,32,1,91,0.714528
gpu_eigts_t_aos,32,1,92,0.715936
gpu_eigts_t_aos,32,1,93,0.713984
gpu_eigts_t_aos,32,1,94,0.716000
gpu_eigts_t_aos,32,1,95,0.715232
gpu_eigts_t_aos,32,1,96,0.717888
gpu_eigts_t_aos,32,1,97,0.714784
gpu_eigts_t_aos,32,1,98,0.714016
gpu_eigts_t_aos,32,1,99,0.713184
gpu_eigts_t_aos_u,32,1,0,0.715456
gpu_eigts_t_aos_u,32,1,1,0.717184
gpu_eigts_t_aos_u,32,1,2,0.715296
gpu_eigts_t_aos_u,32,1,3,0.715328
gpu_eigts_t_aos_u,32,1,4,0.715552
gpu_eigts_t_aos_u,32,1,5,0.714592
gpu_eigts_t_aos_u,32,1,6,0.718016
gpu_eigts_t_aos_u,32,1,7,0.716032
gpu_eigts_t_aos_u,32,1,8,0.715648
gpu_eigts_t_aos_u,32,1,9,0.714336
gpu_eigts_t_aos_u,32,1,10,0.718304
gpu_eigts_t_aos_u,32,1,11,0.714848
gpu_eigts_t_aos_u,32,1,12,0.716640
gpu_eigts_t_aos_u,32,1,13,0.715744
gpu_eigts_t_aos_u,32,1,14,0.713792
gpu_eigts_t_aos_u,32,1,15,0.717376
gpu_eigts_t_aos_u,32,1,16,0.715936
gpu_eigts_t_aos_u,32,1,17,0.714880
gpu_eigts_t_aos_u,32,1,18,0.718048
gpu_eigts_t_aos_u,32,1,19,0.714368
gpu_eigts_t_aos_u,32,1,20,0.714080
gpu_eigts_t_aos_u,32,1,21,0.716704
gpu_eigts_t_aos_u,32,1,22,0.716768
gpu_eigts_t_aos_u,32,1,23,0.716064
gpu_eigts_t_aos_u,32,1,24,0.713696
gpu_eigts_t_aos_u,32,1,25,0.715680
gpu_eigts_t_aos_u,32,1,26,0.713888
gpu_eigts_t_aos_u,32,1,27,0.714560
gpu_eigts_t_aos_u,32,1,28,0.714528
gpu_eigts_t_aos_u,32,1,29,0.713728
gpu_eigts_t_aos_u,32,1,30,0.716448
gpu_eigts_t_aos_u,32,1,31,0.713536
gpu_eigts_t_aos_u,32,1,32,0.716832
gpu_eigts_t_aos_u,32,1,33,0.715744
gpu_eigts_t_aos_u,32,1,34,0.716576
gpu_eigts_t_aos_u,32,1,35,0.716096
gpu_eigts_t_aos_u,32,1,36,0.715296
gpu_eigts_t_aos_u,32,1,37,0.716768
gpu_eigts_t_aos_u,32,1,38,0.714560
gpu_eigts_t_aos_u,32,1,39,0.714944
gpu_eigts_t_aos_u,32,1,40,0.716160
gpu_eigts_t_aos_u,32,1,41,0.715296
gpu_eigts_t_aos_u,32,1,42,0.715488
gpu_eigts_t_aos_u,32,1,43,0.713600
gpu_eigts_t_aos_u,32,1,44,0.714688
gpu_eigts_t_aos_u,32,1,45,0.716416
gpu_eigts_t_aos_u,32,1,46,0.718112
gpu_eigts_t_aos_u,32,1,47,0.716544
gpu_eigts_t_aos_u,32,1,48,0.716192
gpu_eigts_t_aos_u,32,1,49,0.715328
gpu_eigts_t_aos_u,32,1,50,0.714368
gpu_eigts_t_aos_u,32,1,51,0.714112
gpu_eigts_t_aos_u,32,1,52,0.716672
gpu_eigts_t_aos_u,32,1,53,0.715104
gpu_eigts_t_aos_u,32,1,54,0.716576
gpu_eigts_t_aos_u,32,1,55,0.715104
gpu_eigts_t_aos_u,32,1,56,0.716832
gpu_eigts_t_aos_u,32,1,57,0.714944
gpu_eigts_t_aos_u,32,1,58,0.715232
gpu_eigts_t_aos_u,32,1,59,0.715904
gpu_eigts_t_aos_u,32,1,60,0.716608
gpu_eigts_t_aos_u,32,1,61,0.714624
gpu_eigts_t_aos_u,32,1,62,0.715424
gpu_eigts_t_aos_u,32,1,63,0.713792
gpu_eigts_t_aos_u,32,1,64,0.714272
gpu_eigts_t_aos_u,32,1,65,0.715776
gpu_eigts_t_aos_u,32,1,66,0.714464
gpu_eigts_t_aos_u,32,1,67,0.715328
gpu_eigts_t_aos_u,32,1,68,0.714656
gpu_eigts_t_aos_u,32,1,69,0.713664
gpu_eigts_t_aos_u,32,1,70,0.714720
gpu_eigts_t_aos_u,32,1,71,0.713152
gpu_eigts_t_aos_u,32,1,72,0.714400
gpu_eigts_t_aos_u,32,1,73,0.715392
gpu_eigts_t_aos_u,32,1,74,0.715488
gpu_eigts_t_aos_u,32,1,75,0.715008
gpu_eigts_t_aos_u,32,1,76,0.714560
gpu_eigts_t_aos_u,32,1,77,0.716064
gpu_eigts_t_aos_u,32,1,78,0.719040
gpu_eigts_t_aos_u,32,1,79,0.715392
gpu_eigts_t_aos_u,32,1,80,0.716736
gpu_eigts_t_aos_u,32,1,81,0.716512
gpu_eigts_t_aos_u,32,1,82,0.714208
gpu_eigts_t_aos_u,32,1,83,0.716864
gpu_eigts_t_aos_u,32,1,84,0.713536
gpu_eigts_t_aos_u,32,1,85,0.714784
gpu_eigts_t_aos_u,32,1,86,0.714336
gpu_eigts_t_aos_u,32,1,87,0.713696
gpu_eigts_t_aos_u,32,1,88,0.717056
gpu_eigts_t_aos_u,32,1,89,0.714784
gpu_eigts_t_aos_u,32,1,90,0.714496
gpu_eigts_t_aos_u,32,1,91,0.714560
gpu_eigts_t_aos_u,32,1,92,0.713888
gpu_eigts_t_aos_u,32,1,93,0.715008
gpu_eigts_t_aos_u,32,1,94,0.718048
gpu_eigts_t_aos_u,32,1,95,0.716512
gpu_eigts_t_aos_u,32,1,96,0.715808
gpu_eigts_t_aos_u,32,1,97,0.715264
gpu_eigts_t_aos_u,32,1,98,0.716064
gpu_eigts_t_aos_u,32,1,99,0.717056
gpu_shared_bec_aos,32,1,0,0.684512
gpu_shared_bec_aos,32,1,1,0.683456
gpu_shared_bec_aos,32,1,2,0.686272
gpu_shared_bec_aos,32,1,3,0.684800
gpu_shared_bec_aos,32,1,4,0.687680
gpu_shared_bec_aos,32,1,5,0.685152
gpu_shared_bec_aos,32,1,6,0.683232
gpu_shared_bec_aos,32,1,7,0.682976
gpu_shared_bec_aos,32,1,8,0.684160
gpu_shared_bec_aos,32,1,9,0.680928
gpu_shared_bec_aos,32,1,10,0.686208
gpu_shared_bec_aos,32,1,11,0.687008
gpu_shared_bec_aos,32,1,12,0.682208
gpu_shared_bec_aos,32,1,13,0.681952
gpu_shared_bec_aos,32,1,14,0.686048
gpu_shared_bec_aos,32,1,15,0.683040
gpu_shared_bec_aos,32,1,16,0.684448
gpu_shared_bec_aos,32,1,17,0.682720
gpu_shared_bec_aos,32,1,18,0.681024
gpu_shared_bec_aos,32,1,19,0.682688
gpu_shared_bec_aos,32,1,20,0.683680
gpu_shared_bec_aos,32,1,21,0.683264
gpu_shared_bec_aos,32,1,22,0.685312
gpu_shared_bec_aos,32,1,23,0.684032
gpu_shared_bec_aos,32,1,24,0.684864
gpu_shared_bec_aos,32,1,25,0.687200
gpu_shared_bec_aos,32,1,26,0.684256
gpu_shared_bec_aos,32,1,27,0.682656
gpu_shared_bec_aos,32,1,28,0.685056
gpu_shared_bec_aos,32,1,29,0.685184
gpu_shared_bec_aos,32,1,30,0.683488
gpu_shared_bec_aos,32,1,31,0.683552
gpu_shared_bec_aos,32,1,32,0.683264
gpu_shared_bec_aos,32,1,33,0.682944
gpu_shared_bec_aos,32,1,34,0.683008
gpu_shared_bec_aos,32,1,35,0.684704
gpu_shared_bec_aos,32,1,36,0.683872
gpu_shared_bec_aos,32,1,37,0.682432
gpu_shared_bec_aos,32,1,38,0.685184
gpu_shared_bec_aos,32,1,39,0.684704
gpu_shared_bec_aos,32,1,40,0.685344
gpu_shared_bec_aos,32,1,41,0.685216
gpu_shared_bec_aos,32,1,42,0.688128
gpu_shared_bec_aos,32,1,43,0.684448
gpu_shared_bec_aos,32,1,44,0.682752
gpu_shared_bec_aos,32,1,45,0.684032
gpu_shared_bec_aos,32,1,46,0.684928
gpu_shared_bec_aos,32,1,47,0.682784
gpu_shared_bec_aos,32,1,48,0.682464
gpu_shared_bec_aos,32,1,49,0.683712
gpu_shared_bec_aos,32,1,50,0.686656
gpu_shared_bec_aos,32,1,51,0.684704
gpu_shared_bec_aos,32,1,52,0.686016
gpu_shared_bec_aos,32,1,53,0.683552
gpu_shared_bec_aos,32,1,54,0.684736
gpu_shared_bec_aos,32,1,55,0.682240
gpu_shared_bec_aos,32,1,56,0.682624
gpu_shared_bec_aos,32,1,57,0.686048
gpu_shared_bec_aos,32,1,58,0.683296
gpu_shared_bec_aos,32,1,59,0.685152
gpu_shared_bec_aos,32,1,60,0.685056
gpu_shared_bec_aos,32,1,61,0.683712
gpu_shared_bec_aos,32,1,62,0.685536
gpu_shared_bec_aos,32,1,63,0.682976
gpu_shared_bec_aos,32,1,64,0.683552
gpu_shared_bec_aos,32,1,65,0.684192
gpu_shared_bec_aos,32,1,66,0.683520
gpu_shared_bec_aos,32,1,67,0.683328
gpu_shared_bec_aos,32,1,68,0.681376
gpu_shared_bec_aos,32,1,69,0.682144
gpu_shared_bec_aos,32,1,70,0.682208
gpu_shared_bec_aos,32,1,71,0.682432
gpu_shared_bec_aos,32,1,72,0.681376
gpu_shared_bec_aos,32,1,73,0.683392
gpu_shared_bec_aos,32,1,74,0.684480
gpu_shared_bec_aos,32,1,75,0.682208
gpu_shared_bec_aos,32,1,76,0.683008
gpu_shared_bec_aos,32,1,77,0.681408
gpu_shared_bec_aos,32,1,78,0.683936
gpu_shared_bec_aos,32,1,79,0.683904
gpu_shared_bec_aos,32,1,80,0.682560
gpu_shared_bec_aos,32,1,81,0.684288
gpu_shared_bec_aos,32,1,82,0.683680
gpu_shared_bec_aos,32,1,83,0.684896
gpu_shared_bec_aos,32,1,84,0.684064
gpu_shared_bec_aos,32,1,85,0.685696
gpu_shared_bec_aos,32,1,86,0.683488
gpu_shared_bec_aos,32,1,87,0.683552
gpu_shared_bec_aos,32,1,88,0.683104
gpu_shared_bec_aos,32,1,89,0.684320
gpu_shared_bec_aos,32,1,90,0.682816
gpu_shared_bec_aos,32,1,91,0.683296
gpu_shared_bec_aos,32,1,92,0.684192
gpu_shared_bec_aos,32,1,93,0.682912
gpu_shared_bec_aos,32,1,94,0.683072
gpu_shared_bec_aos,32,1,95,0.685600
gpu_shared_bec_aos,32,1,96,0.686880
gpu_shared_bec_aos,32,1,97,0.682976
gpu_shared_bec_aos,32,1,98,0.682848
gpu_shared_bec_aos,32,1,99,0.682592
gpu_shared_bec_aos_u,32,1,0,0.681600
gpu_shared_bec_aos_u,32,1,1,0.686464
gpu_shared_bec_aos_u,32,1,2,0.685248
gpu_shared_bec_aos_u,32,1,3,0.685120
gpu_shared_bec_aos_u,32,1,4,0.684576
gpu_shared_bec_aos_u,32,1,5,0.683968
gpu_shared_bec_aos_u,32,1,6,0.685504
gpu_shared_bec_aos_u,32,1,7,0.683968
gpu_shared_bec_aos_u,32,1,8,0.683296
gpu_shared_bec_aos_u,32,1,9,0.685184
gpu_shared_bec_aos_u,32,1,10,0.684448
gpu_shared_bec_aos_u,32,1,11,0.682400
gpu_shared_bec_aos_u,32,1,12,0.684288
gpu_shared_bec_aos_u,32,1,13,0.685632
gpu_shared_bec_aos_u,32,1,14,0.683488
gpu_shared_bec_aos_u,32,1,15,0.683840
gpu_shared_bec_aos_u,32,1,16,0.684160
gpu_shared_bec_aos_u,32,1,17,0.685024
gpu_shared_bec_aos_u,32,1,18,0.684064
gpu_shared_bec_aos_u,32,1,19,0.684608
gpu_shared_bec_aos_u,32,1,20,0.681632
gpu_shared_bec_aos_u,32,1,21,0.683040
gpu_shared_bec_aos_u,32,1,22,0.684640
gpu_shared_bec_aos_u,32,1,23,0.681440
gpu_shared_bec_aos_u,32,1,24,0.687200
gpu_shared_bec_aos_u,32,1,25,0.684384
gpu_shared_bec_aos_u,32,1,26,0.683488
gpu_shared_bec_aos_u,32,1,27,0.684416
gpu_shared_bec_aos_u,32,1,28,0.685184
gpu_shared_bec_aos_u,32,1,29,0.685376
gpu_shared_bec_aos_u,32,1,30,0.683072
gpu_shared_bec_aos_u,32,1,31,0.686336
gpu_shared_bec_aos_u,32,1,32,0.683552
gpu_shared_bec_aos_u,32,1,33,0.682880
gpu_shared_bec_aos_u,32,1,34,0.683040
gpu_shared_bec_aos_u,32,1,35,0.683136
gpu_shared_bec_aos_u,32,1,36,0.685024
gpu_shared_bec_aos_u,32,1,37,0.683680
gpu_shared_bec_aos_u,32,1,38,0.683840
gpu_shared_bec_aos_u,32,1,39,0.685024
gpu_shared_bec_aos_u,32,1,40,0.681408
gpu_shared_bec_aos_u,32,1,41,0.683104
gpu_shared_bec_aos_u,32,1,42,0.683232
gpu_shared_bec_aos_u,32,1,43,0.683904
gpu_shared_bec_aos_u,32,1,44,0.687072
gpu_shared_bec_aos_u,32,1,45,0.683872
gpu_shared_bec_aos_u,32,1,46,0.683616
gpu_shared_bec_aos_u,32,1,47,0.684224
gpu_shared_bec_aos_u,32,1,48,0.685376
gpu_shared_bec_aos_u,32,1,49,0.683328
gpu_shared_bec_aos_u,32,1,50,0.682688
gpu_shared_bec_aos_u,32,1,51,0.685472
gpu_shared_bec_aos_u,32,1,52,0.683296
gpu_shared_bec_aos_u,32,1,53,0.684096
gpu_shared_bec_aos_u,32,1,54,0.683072
gpu_shared_bec_aos_u,32,1,55,0.685696
gpu_shared_bec_aos_u,32,1,56,0.687264
gpu_shared_bec_aos_u,32,1,57,0.685280
gpu_shared_bec_aos_u,32,1,58,0.685280
gpu_shared_bec_aos_u,32,1,59,0.687136
gpu_shared_bec_aos_u,32,1,60,0.685824
gpu_shared_bec_aos_u,32,1,61,0.684544
gpu_shared_bec_aos_u,32,1,62,0.683360
gpu_shared_bec_aos_u,32,1,63,0.682688
gpu_shared_bec_aos_u,32,1,64,0.683776
gpu_shared_bec_aos_u,32,1,65,0.683392
gpu_shared_bec_aos_u,32,1,66,0.682880
gpu_shared_bec_aos_u,32,1,67,0.685344
gpu_shared_bec_aos_u,32,1,68,0.684352
gpu_shared_bec_aos_u,32,1,69,0.682176
gpu_shared_bec_aos_u,32,1,70,0.683616
gpu_shared_bec_aos_u,32,1,71,0.683008
gpu_shared_bec_aos_u,32,1,72,0.683808
gpu_shared_bec_aos_u,32,1,73,0.684544
gpu_shared_bec_aos_u,32,1,74,0.682080
