variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
blk_all_rm,16384,16384,32,288,51,0.005452310,1575.467,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,52,0.006370330,1348.429,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,53,0.005553266,1546.826,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,54,0.005526964,1554.187,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,55,0.005507700,1559.623,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,56,0.005430550,1581.780,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,57,0.005486484,1565.654,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,58,0.005521044,1555.853,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,59,0.005447414,1576.883,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,60,0.005661743,1517.189,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,61,0.005451158,1575.800,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,62,0.005611728,1530.711,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,63,0.005514645,1557.659,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,64,0.005454966,1574.700,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,65,0.005421879,1584.310,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,66,0.005641231,1522.706,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,67,0.005475061,1568.920,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,68,0.005512084,1558.382,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,69,0.005488789,1564.996,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,70,0.005421463,1584.431,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,71,0.008285661,1036.723,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,72,0.005401271,1590.354,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,73,0.005459607,1573.361,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,74,0.005437238,1579.834,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,75,0.005539763,1550.596,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,76,0.005500500,1561.664,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,77,0.005449110,1576.392,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,78,0.005554354,1546.523,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,79,0.006590194,1303.442,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,80,0.005458869,1573.574,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,81,0.005395032,1592.193,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,82,0.005443382,1578.051,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,83,0.005510548,1558.817,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,84,0.008736015,983.278,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,85,0.005530580,1553.171,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,86,0.005456342,1574.303,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,87,0.005524564,1554.862,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,88,0.005529715,1553.414,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,89,0.005408567,1588.209,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,90,0.005897096,1456.638,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,91,0.005440278,1578.951,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,92,0.005516532,1557.126,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,93,0.005483221,1566.586,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,94,0.005408791,1588.143,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,95,0.005458134,1573.786,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,96,0.005457333,1574.017,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,97,0.005405015,1589.253,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,98,0.006655248,1290.701,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,99,0.005439734,1579.109,2.681670e+09,PASS
blk_conflict,16384,16384,32,288,0,0.005293978,1622.586,2.681670e+09,PASS
blk_conflict,16384,16384,32,288,1,0.005446070,1577.272,2.681670e+09,PASS
blk_conflict,16384,16384,32,288,2,0.005719854,1501.775,2.681670e+09,PASS
