kernel,M,N,tile_rows,tile_cols,rep,time_ms,bw_gbs,checksum,status
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,70,13.552704,633.817,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,71,13.547808,634.046,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,72,13.544128,634.218,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,73,13.525088,635.111,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,74,13.550528,633.919,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,75,13.544928,634.181,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,76,13.537312,634.538,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,77,13.546304,634.116,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,78,13.533856,634.700,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,79,13.532704,634.754,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,80,13.532000,634.787,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,81,13.534624,634.664,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,82,13.528832,634.935,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,83,13.543776,634.235,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,84,13.538400,634.487,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,85,13.537632,634.523,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,86,13.544416,634.205,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,87,13.535680,634.614,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,88,13.543776,634.235,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,89,13.540416,634.392,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,90,13.539168,634.451,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,91,13.548864,633.997,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,92,13.533856,634.700,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,93,13.560576,633.449,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,94,13.542592,634.290,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,95,13.548640,634.007,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,96,13.538624,634.476,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,97,13.550848,633.904,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,98,13.535872,634.605,2.681670e+09,PASS
"direct_T      BX=32  BY=1   TX=1  TY=1   tile=32x1",16384,16384,32,1,99,13.542208,634.308,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,0,12.693280,676.731,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,1,12.698944,676.429,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,2,12.700928,676.323,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,3,12.690496,676.879,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,4,12.693344,676.727,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,5,12.695840,676.594,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,6,12.705312,676.090,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,7,12.698240,676.467,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,8,12.693920,676.697,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,9,12.694784,676.651,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,10,12.689216,676.948,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,11,12.701216,676.308,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,12,12.694304,676.676,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,13,12.684640,677.192,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,14,12.690784,676.864,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,15,12.697280,676.518,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,16,12.696288,676.571,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,17,12.684256,677.212,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,18,12.695648,676.605,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,19,12.690912,676.857,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,20,12.685088,677.168,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,21,12.689280,676.944,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,22,12.699808,676.383,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,23,12.687808,677.023,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,24,12.694016,676.692,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,25,12.692096,676.794,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,26,12.697696,676.496,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,27,12.700256,676.359,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,28,12.687552,677.036,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,29,12.682720,677.294,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,30,12.701632,676.286,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,31,12.695680,676.603,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,32,12.695456,676.615,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,33,12.684384,677.205,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,34,12.691904,676.804,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,35,12.690016,676.905,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,36,12.683072,677.276,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,37,12.688320,676.995,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,38,12.697024,676.531,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,39,12.708960,675.896,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,40,12.690208,676.895,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,41,12.683968,677.228,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,42,12.691104,676.847,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,43,12.683328,677.262,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,44,12.690464,676.881,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,45,12.701728,676.281,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,46,12.698080,676.475,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,47,12.700608,676.340,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,48,12.692160,676.791,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,49,12.698272,676.465,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,50,12.688608,676.980,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,51,12.696352,676.567,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,52,12.679904,677.445,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,53,12.697184,676.523,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,54,12.695936,676.589,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,55,12.699168,676.417,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,56,12.696736,676.547,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,57,12.686208,677.108,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,58,12.695520,676.611,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,59,12.684160,677.217,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,60,12.688704,676.975,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,61,12.691200,676.842,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,62,12.700096,676.368,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,63,12.697440,676.509,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,64,12.694848,676.647,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,65,12.697056,676.530,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,66,12.685056,677.170,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,67,12.694592,676.661,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,68,12.696224,676.574,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,69,12.708288,675.932,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,70,12.699296,676.410,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,71,12.700320,676.356,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,72,12.682208,677.322,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,73,12.682944,677.282,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,74,12.687552,677.036,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,75,12.692384,676.779,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,76,12.683072,677.276,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,77,12.680800,677.397,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,78,12.682688,677.296,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,79,12.694720,676.654,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,80,12.686112,677.113,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,81,12.682176,677.323,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,82,12.692448,676.775,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,83,12.699968,676.374,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,84,12.682016,677.332,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,85,12.694976,676.640,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,86,12.691200,676.842,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,87,12.694624,676.659,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,88,12.686336,677.101,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,89,12.701600,676.288,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,90,12.692000,676.799,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,91,12.688608,676.980,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,92,12.695264,676.625,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,93,12.687872,677.019,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,94,12.686944,677.069,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,95,12.692288,676.784,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,96,12.697600,676.501,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,97,12.687840,677.021,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,98,12.692768,676.758,2.681670e+09,PASS
"direct_T      BX=128 BY=1   TX=1  TY=1   tile=128x1",16384,16384,128,1,99,12.706144,676.046,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,0,3.477280,2470.303,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,1,3.475264,2471.736,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,2,3.448768,2490.726,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,3,3.416704,2514.100,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,4,3.370176,2548.809,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,5,3.356864,2558.916,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,6,3.398752,2527.379,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,7,3.379680,2541.641,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,8,3.402080,2524.907,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,9,3.399264,2526.998,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,10,3.391392,2532.864,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,11,3.381248,2540.463,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,12,3.383168,2539.021,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,13,3.378784,2542.315,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,14,3.389888,2533.988,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,15,3.389824,2534.036,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,16,3.392128,2532.314,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,17,3.385280,2537.437,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,18,3.385600,2537.197,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,19,3.387200,2535.999,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,20,3.390464,2533.557,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,21,3.385952,2536.933,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,22,3.406496,2521.634,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,23,3.396064,2529.379,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,24,3.387872,2535.496,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,25,3.393056,2531.622,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,26,3.388928,2534.706,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,27,3.374560,2545.498,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,28,3.401888,2525.049,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,29,3.402752,2524.408,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,30,3.375552,2544.750,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,31,3.364064,2553.440,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,32,3.360832,2555.895,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,33,3.358112,2557.965,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,34,3.366368,2551.692,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,35,3.363744,2553.683,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,36,3.356256,2559.380,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,37,3.358336,2557.795,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,38,3.358080,2557.990,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,39,3.371040,2548.156,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,40,3.369824,2549.075,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,41,3.369792,2549.099,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,42,3.368768,2549.874,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,43,3.372256,2547.237,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,44,3.359552,2556.869,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,45,3.369280,2549.487,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,46,3.372576,2546.995,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,47,3.362720,2554.460,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,48,3.371808,2547.575,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,49,3.362336,2554.752,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,50,3.363936,2553.537,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,51,3.372256,2547.237,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,52,3.363424,2553.926,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,53,3.379136,2542.051,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,54,3.375424,2544.846,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,55,3.377184,2543.520,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,56,3.389568,2534.227,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,57,3.413312,2516.598,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,58,3.417216,2513.723,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,59,3.399040,2527.165,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,60,3.417696,2513.370,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,61,3.414016,2516.079,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,62,3.403968,2523.506,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,63,3.398976,2527.212,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,64,3.396448,2529.094,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,65,3.414592,2515.655,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,66,3.410784,2518.463,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,67,3.408256,2520.331,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,68,3.396640,2528.951,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,69,3.393504,2531.288,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,70,3.418752,2512.594,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,71,3.396608,2528.974,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,72,3.394752,2530.357,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,73,3.407392,2520.970,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,74,3.416928,2513.935,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,75,3.414752,2515.537,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,76,3.403424,2523.910,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,77,3.425856,2507.383,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,78,3.390464,2533.557,2.681670e+09,PASS
"direct_T      BX=16  BY=16  TX=1  TY=1   tile=16x16",16384,16384,16,16,79,3.393920,2530.977,2.681670e+09,PASS
