n,mode,variant,block_size,tile_size,run,time_us
16384,5,cblas_rm,0,0,0,21259.65
16384,5,cblas_rm,0,0,1,21311.97
16384,5,cblas_rm,0,0,2,21135.68
16384,5,cblas_rm,0,0,3,21131.87
16384,5,cblas_rm,0,0,4,21384.25
16384,5,cblas_rm,0,0,5,20998.98
16384,5,cblas_rm,0,0,6,21332.92
16384,5,cblas_rm,0,0,7,21263.61
16384,5,cblas_rm,0,0,8,21090.72
16384,5,cblas_rm,0,0,9,21383.35
16384,5,cblas_rm,0,0,10,21402.36
16384,5,cblas_rm,0,0,11,21345.12
16384,5,cblas_rm,0,0,12,21508.12
16384,5,cblas_rm,0,0,13,21223.04
16384,5,cblas_rm,0,0,14,21370.43
16384,5,cblas_rm,0,0,15,21606.00
16384,5,cblas_rm,0,0,16,21432.38
16384,5,cblas_rm,0,0,17,20938.44
16384,5,cblas_rm,0,0,18,21517.62
16384,5,cblas_rm,0,0,19,21484.28
16384,5,cblas_rm,0,0,20,21291.81
16384,5,cblas_rm,0,0,21,21458.52
16384,5,cblas_rm,0,0,22,21269.79
16384,5,cblas_rm,0,0,23,21275.55
16384,5,cblas_rm,0,0,24,21314.53
16384,5,cblas_rm,0,0,25,21539.32
16384,5,cblas_rm,0,0,26,21199.68
16384,5,cblas_rm,0,0,27,21640.47
16384,5,cblas_rm,0,0,28,21922.09
16384,5,cblas_rm,0,0,29,21713.24
16384,5,cblas_rm,0,0,30,21578.33
16384,5,cblas_rm,0,0,31,21932.11
16384,5,cblas_rm,0,0,32,21596.37
16384,5,cblas_rm,0,0,33,21830.38
16384,5,cblas_rm,0,0,34,22624.06
16384,5,cblas_rm,0,0,35,22513.66
16384,5,cblas_rm,0,0,36,21979.21
16384,5,cblas_rm,0,0,37,22428.77
16384,5,cblas_rm,0,0,38,22014.15
16384,5,cblas_rm,0,0,39,22235.59
16384,5,cblas_rm,0,0,40,22566.14
16384,5,cblas_rm,0,0,41,22669.59
16384,5,cblas_rm,0,0,42,22319.65
16384,5,cblas_rm,0,0,43,22631.93
16384,5,cblas_rm,0,0,44,22660.73
16384,5,cblas_cm,0,0,0,73383.96
16384,5,cblas_cm,0,0,1,75927.92
16384,5,cblas_cm,0,0,2,73981.16
16384,5,cblas_cm,0,0,3,74733.62
16384,5,cblas_cm,0,0,4,74465.40
16384,5,cblas_cm,0,0,5,73855.24
16384,5,cblas_cm,0,0,6,72954.63
16384,5,cblas_cm,0,0,7,73167.58
16384,5,cblas_cm,0,0,8,73215.32
16384,5,cblas_cm,0,0,9,72997.57
16384,5,cblas_cm,0,0,10,73704.14
16384,5,cblas_cm,0,0,11,73296.44
16384,5,cblas_cm,0,0,12,74136.48
16384,5,cblas_cm,0,0,13,72885.35
16384,5,cblas_cm,0,0,14,71171.44
16384,5,cblas_cm,0,0,15,72621.71
16384,5,cblas_cm,0,0,16,70978.30
16384,5,cblas_cm,0,0,17,70516.36
16384,5,cblas_cm,0,0,18,71107.99
16384,5,cblas_cm,0,0,19,70860.54
16384,5,cblas_cm,0,0,20,70274.15
16384,5,cblas_cm,0,0,21,69914.23
16384,5,cblas_cm,0,0,22,69160.33
16384,5,cblas_cm,0,0,23,71284.21
16384,5,cblas_cm,0,0,24,72637.93
16384,5,cblas_cm,0,0,25,71257.52
16384,5,cblas_cm,0,0,26,69904.21
16384,5,cblas_cm,0,0,27,71772.13
16384,5,cblas_cm,0,0,28,72221.49
16384,5,cblas_cm,0,0,29,73901.38
16384,5,cblas_cm,0,0,30,70979.38
16384,5,cblas_cm,0,0,31,69843.29
16384,5,cblas_cm,0,0,32,68143.20
16384,5,cblas_cm,0,0,33,69318.53
16384,5,cblas_cm,0,0,34,68147.01
16384,5,cblas_cm,0,0,35,71070.90
16384,5,cblas_cm,0,0,36,68795.41
16384,5,cblas_cm,0,0,37,69404.32
16384,5,cblas_cm,0,0,38,68882.77
16384,5,cblas_cm,0,0,39,71665.89
16384,5,cblas_cm,0,0,40,67997.61
16384,5,cblas_cm,0,0,41,68980.82
16384,5,cblas_cm,0,0,42,67123.65
16384,5,cblas_cm,0,0,43,67338.33
16384,5,cblas_cm,0,0,44,66481.33
16384,1,A_row,0,0,0,89949.07
16384,1,A_row,0,0,1,91452.13
16384,1,A_row,0,0,2,91892.37
16384,1,A_row,0,0,3,92601.50
16384,1,A_row,0,0,4,92055.24
16384,1,A_row,0,0,5,91763.51
16384,1,A_row,0,0,6,90639.89
16384,1,A_row,0,0,7,90726.74
16384,1,A_row,0,0,8,91757.68
16384,1,A_row,0,0,9,90989.55
16384,1,A_row,0,0,10,91558.46
16384,1,A_row,0,0,11,91511.52
16384,1,A_row,0,0,12,94469.77
16384,1,A_row,0,0,13,91257.99
16384,1,A_row,0,0,14,91180.42
16384,1,A_row,0,0,15,91075.43
16384,1,A_row,0,0,16,92030.45
16384,1,A_row,0,0,17,90516.38
16384,1,A_row,0,0,18,91782.58
16384,1,A_row,0,0,19,91318.43
16384,1,A_row,0,0,20,91886.93
16384,1,A_row,0,0,21,91174.38
16384,1,A_row,0,0,22,91248.55
16384,1,A_row,0,0,23,94420.52
16384,1,A_row,0,0,24,91316.87
16384,1,A_row,0,0,25,92135.91
16384,1,A_row,0,0,26,91504.86
16384,1,A_row,0,0,27,94716.09
16384,1,A_row,0,0,28,94957.59
16384,1,A_row,0,0,29,90359.33
16384,1,A_row,0,0,30,90511.38
16384,1,A_row,0,0,31,92342.69
16384,1,A_row,0,0,32,91918.51
16384,1,A_row,0,0,33,90845.10
16384,1,A_row,0,0,34,91238.88
16384,1,A_row,0,0,35,90273.95
16384,1,A_row,0,0,36,90447.84
16384,1,A_row,0,0,37,90795.76
16384,1,A_row,0,0,38,90374.24
16384,1,A_row,0,0,39,90878.96
16384,1,A_row,0,0,40,91873.43
16384,1,A_row,0,0,41,91772.63
16384,1,A_row,0,0,42,93112.21
16384,1,A_row,0,0,43,92686.59
16384,1,A_row,0,0,44,91811.35
16384,1,A_col,0,0,0,84764.64
16384,1,A_col,0,0,1,84762.43
16384,1,A_col,0,0,2,85697.22
16384,1,A_col,0,0,3,86674.51
16384,1,A_col,0,0,4,85223.00
16384,1,A_col,0,0,5,137788.20
16384,1,A_col,0,0,6,83627.88
16384,1,A_col,0,0,7,85022.43
16384,1,A_col,0,0,8,85604.04
16384,1,A_col,0,0,9,85678.02
16384,1,A_col,0,0,10,86481.17
16384,1,A_col,0,0,11,86763.66
16384,1,A_col,0,0,12,85688.39
16384,1,A_col,0,0,13,85736.04
16384,1,A_col,0,0,14,85114.55
16384,1,A_col,0,0,15,84722.53
16384,1,A_col,0,0,16,85283.19
16384,1,A_col,0,0,17,86591.37
16384,1,A_col,0,0,18,89493.66
16384,1,A_col,0,0,19,85158.13
16384,1,A_col,0,0,20,86393.71
16384,1,A_col,0,0,21,86324.37
16384,1,A_col,0,0,22,89432.25
16384,1,A_col,0,0,23,89126.31
16384,1,A_col,0,0,24,87594.67
16384,1,A_col,0,0,25,88044.29
16384,1,A_col,0,0,26,88998.44
16384,1,A_col,0,0,27,117597.98
16384,1,A_col,0,0,28,88893.77
16384,1,A_col,0,0,29,89128.64
16384,1,A_col,0,0,30,87082.69
16384,1,A_col,0,0,31,87534.74
16384,1,A_col,0,0,32,88306.46
16384,1,A_col,0,0,33,88221.21
16384,1,A_col,0,0,34,87493.97
16384,1,A_col,0,0,35,88320.44
16384,1,A_col,0,0,36,87963.33
16384,1,A_col,0,0,37,88082.66
16384,1,A_col,0,0,38,87666.57
16384,1,A_col,0,0,39,87656.56
16384,1,A_col,0,0,40,89590.68
16384,1,A_col,0,0,41,88585.91
16384,1,A_col,0,0,42,86978.91
16384,1,A_col,0,0,43,88398.29
16384,1,A_col,0,0,44,87957.06
16384,2,ij_ji,0,0,0,74645.55
16384,2,ij_ji,0,0,1,75962.88
16384,2,ij_ji,0,0,2,76514.36
16384,2,ij_ji,0,0,3,79804.69
16384,2,ij_ji,0,0,4,74710.47
16384,2,ij_ji,0,0,5,74664.08
16384,2,ij_ji,0,0,6,74811.30
16384,2,ij_ji,0,0,7,73953.76
16384,2,ij_ji,0,0,8,74284.92
16384,2,ij_ji,0,0,9,73043.71
16384,2,ij_ji,0,0,10,73655.37
16384,2,ij_ji,0,0,11,73039.74
16384,2,ij_ji,0,0,12,74058.08
16384,2,ij_ji,0,0,13,74254.36
16384,2,ij_ji,0,0,14,75502.04
16384,2,ij_ji,0,0,15,75648.91
16384,2,ij_ji,0,0,16,74409.36
16384,2,ij_ji,0,0,17,80747.03
16384,2,ij_ji,0,0,18,75350.36
16384,2,ij_ji,0,0,19,76701.23
16384,2,ij_ji,0,0,20,75736.88
16384,2,ij_ji,0,0,21,75320.63
16384,2,ij_ji,0,0,22,75622.77
16384,2,ij_ji,0,0,23,77054.15
16384,2,ij_ji,0,0,24,75396.37
16384,2,ij_ji,0,0,25,74846.70
16384,2,ij_ji,0,0,26,74960.64
16384,2,ij_ji,0,0,27,75521.14
16384,2,ij_ji,0,0,28,76848.17
16384,2,ij_ji,0,0,29,75152.70
16384,2,ij_ji,0,0,30,76677.26
16384,2,ij_ji,0,0,31,75585.84
16384,2,ij_ji,0,0,32,75642.99
16384,2,ij_ji,0,0,33,74662.83
16384,2,ij_ji,0,0,34,76966.79
16384,2,ij_ji,0,0,35,75366.14
16384,2,ij_ji,0,0,36,75800.43
16384,2,ij_ji,0,0,37,75521.97
16384,2,ij_ji,0,0,38,74135.04
16384,2,ij_ji,0,0,39,74673.20
16384,2,ij_ji,0,0,40,75066.91
16384,2,ij_ji,0,0,41,75651.95
16384,2,ij_ji,0,0,42,76633.20
16384,2,ij_ji,0,0,43,75177.15
16384,2,ij_ji,0,0,44,74363.41
16384,2,ji_ji,0,0,0,1022359.66
16384,2,ji_ji,0,0,1,1018336.09
16384,2,ji_ji,0,0,2,1014946.88
16384,2,ji_ji,0,0,3,1017775.47
16384,2,ji_ji,0,0,4,1065242.24
16384,2,ji_ji,0,0,5,1020283.62
16384,2,ji_ji,0,0,6,1013274.58
16384,2,ji_ji,0,0,7,1009008.56
16384,2,ji_ji,0,0,8,1037352.88
16384,2,ji_ji,0,0,9,1001304.92
16384,2,ji_ji,0,0,10,1012813.70
16384,2,ji_ji,0,0,11,1067777.68
16384,2,ji_ji,0,0,12,1009880.18
16384,2,ji_ji,0,0,13,1009752.60
16384,2,ji_ji,0,0,14,1067595.96
16384,2,ji_ji,0,0,15,1001605.87
16384,2,ji_ji,0,0,16,1000026.84
16384,2,ji_ji,0,0,17,1006979.12
16384,2,ji_ji,0,0,18,1008648.25
16384,2,ji_ji,0,0,19,1006873.68
16384,2,ji_ji,0,0,20,1023806.85
16384,2,ji_ji,0,0,21,1005833.04
16384,2,ji_ji,0,0,22,1096274.25
16384,2,ji_ji,0,0,23,1041959.18
16384,2,ji_ji,0,0,24,1059837.11
16384,2,ji_ji,0,0,25,1010740.45
16384,2,ji_ji,0,0,26,1006496.92
16384,2,ji_ji,0,0,27,1024376.91
16384,2,ji_ji,0,0,28,1014142.68
16384,2,ji_ji,0,0,29,1003993.38
16384,2,ji_ji,0,0,30,1021150.54
16384,2,ji_ji,0,0,31,1013550.16
16384,2,ji_ji,0,0,32,1011619.97
16384,2,ji_ji,0,0,33,995991.44
16384,2,ji_ji,0,0,34,1127271.55
16384,2,ji_ji,0,0,35,1006538.65
16384,2,ji_ji,0,0,36,1008953.78
16384,2,ji_ji,0,0,37,1009464.96
16384,2,ji_ji,0,0,38,1015156.99
16384,2,ji_ji,0,0,39,999621.70
16384,2,ji_ji,0,0,40,1001010.81
16384,2,ji_ji,0,0,41,1006471.67
16384,2,ji_ji,0,0,42,994858.95
16384,2,ji_ji,0,0,43,997153.76
16384,2,ji_ji,0,0,44,1063137.05
16384,2,ij_ij,0,0,0,950114.93
16384,2,ij_ij,0,0,1,950066.61
16384,2,ij_ij,0,0,2,945331.77
16384,2,ij_ij,0,0,3,987410.91
16384,2,ij_ij,0,0,4,998624.60
16384,2,ij_ij,0,0,5,943505.23
16384,2,ij_ij,0,0,6,941001.94
16384,2,ij_ij,0,0,7,965475.57
16384,2,ij_ij,0,0,8,944669.83
16384,2,ij_ij,0,0,9,984533.58
16384,2,ij_ij,0,0,10,934627.72
16384,2,ij_ij,0,0,11,945050.88
16384,2,ij_ij,0,0,12,943031.29
16384,2,ij_ij,0,0,13,945923.27
16384,2,ij_ij,0,0,14,1007077.00
16384,2,ij_ij,0,0,15,944443.51
16384,2,ij_ij,0,0,16,968163.30
16384,2,ij_ij,0,0,17,944023.29
16384,2,ij_ij,0,0,18,944301.27
16384,2,ij_ij,0,0,19,943651.40
16384,2,ij_ij,0,0,20,935215.52
16384,2,ij_ij,0,0,21,943741.25
16384,2,ij_ij,0,0,22,1018124.39
16384,2,ij_ij,0,0,23,940542.79
16384,2,ij_ij,0,0,24,944872.26
16384,2,ij_ij,0,0,25,956176.00
16384,2,ij_ij,0,0,26,953688.39
16384,2,ij_ij,0,0,27,950338.41
16384,2,ij_ij,0,0,28,946438.26
16384,2,ij_ij,0,0,29,958268.32
16384,2,ij_ij,0,0,30,950271.88
16384,2,ij_ij,0,0,31,942213.49
16384,2,ij_ij,0,0,32,948648.86
16384,2,ij_ij,0,0,33,941382.73
16384,2,ij_ij,0,0,34,1021546.38
16384,2,ij_ij,0,0,35,1038899.70
16384,2,ij_ij,0,0,36,941535.05
16384,2,ij_ij,0,0,37,944358.29
16384,2,ij_ij,0,0,38,946502.58
16384,2,ij_ij,0,0,39,941417.16
16384,2,ij_ij,0,0,40,944758.44
16384,2,ij_ij,0,0,41,956334.43
16384,2,ij_ij,0,0,42,953961.82
16384,2,ij_ij,0,0,43,937018.57
16384,2,ij_ij,0,0,44,947728.50
16384,2,ji_ij,0,0,0,1915888.51
16384,2,ji_ij,0,0,1,1850643.92
16384,2,ji_ij,0,0,2,1901653.57
16384,2,ji_ij,0,0,3,1842077.13
16384,2,ji_ij,0,0,4,1855420.90
16384,2,ji_ij,0,0,5,1885553.46
16384,2,ji_ij,0,0,6,1885053.92
16384,2,ji_ij,0,0,7,1897301.95
16384,2,ji_ij,0,0,8,1880498.38
16384,2,ji_ij,0,0,9,1928265.24
16384,2,ji_ij,0,0,10,1864293.89
16384,2,ji_ij,0,0,11,1939189.49
16384,2,ji_ij,0,0,12,1861459.22
16384,2,ji_ij,0,0,13,1871254.90
16384,2,ji_ij,0,0,14,1865345.25
16384,2,ji_ij,0,0,15,1944285.05
16384,2,ji_ij,0,0,16,1912519.07
16384,2,ji_ij,0,0,17,1860297.18
16384,2,ji_ij,0,0,18,1872388.15
16384,2,ji_ij,0,0,19,1870488.11
16384,2,ji_ij,0,0,20,1857857.47
16384,2,ji_ij,0,0,21,1903116.37
16384,2,ji_ij,0,0,22,1942542.55
16384,2,ji_ij,0,0,23,1876019.34
16384,2,ji_ij,0,0,24,1862808.50
16384,2,ji_ij,0,0,25,1861565.55
16384,2,ji_ij,0,0,26,1856972.89
16384,2,ji_ij,0,0,27,1890223.56
16384,2,ji_ij,0,0,28,1905309.30
16384,2,ji_ij,0,0,29,1851766.90
16384,2,ji_ij,0,0,30,1858108.41
16384,2,ji_ij,0,0,31,1853561.56
16384,2,ji_ij,0,0,32,1889140.62
16384,2,ji_ij,0,0,33,1854352.39
16384,2,ji_ij,0,0,34,1864671.64
16384,2,ji_ij,0,0,35,1905691.86
16384,2,ji_ij,0,0,36,1856268.20
16384,2,ji_ij,0,0,37,1903390.27
16384,2,ji_ij,0,0,38,1887194.01
16384,2,ji_ij,0,0,39,1881187.15
16384,2,ji_ij,0,0,40,1864466.45
16384,2,ji_ij,0,0,41,1947888.52
16384,2,ji_ij,0,0,42,1890095.20
16384,2,ji_ij,0,0,43,1920748.26
16384,2,ji_ij,0,0,44,1858193.00
16384,3,blk_RR,16,0,0,42273.96
16384,3,blk_RR,16,0,1,40207.24
16384,3,blk_RR,16,0,2,42960.66
16384,3,blk_RR,16,0,3,41567.04
16384,3,blk_RR,16,0,4,40047.95
16384,3,blk_RR,16,0,5,41403.20
16384,3,blk_RR,16,0,6,43639.71
16384,3,blk_RR,16,0,7,41448.10
16384,3,blk_RR,16,0,8,42111.54
16384,3,blk_RR,16,0,9,44093.72
16384,3,blk_RR,16,0,10,39712.02
16384,3,blk_RR,16,0,11,40454.78
16384,3,blk_RR,16,0,12,42700.67
16384,3,blk_RR,16,0,13,41107.85
16384,3,blk_RR,16,0,14,40313.47
16384,3,blk_RR,16,0,15,43989.40
16384,3,blk_RR,16,0,16,40331.01
16384,3,blk_RR,16,0,17,42245.51
16384,3,blk_RR,16,0,18,42244.62
16384,3,blk_RR,16,0,19,43479.43
16384,3,blk_RR,16,0,20,40671.86
16384,3,blk_RR,16,0,21,40021.77
16384,3,blk_RR,16,0,22,42316.75
16384,3,blk_RR,16,0,23,42096.11
16384,3,blk_RR,16,0,24,39444.38
16384,3,blk_RR,16,0,25,42330.89
16384,3,blk_RR,16,0,26,42109.42
16384,3,blk_RR,16,0,27,40373.99
16384,3,blk_RR,16,0,28,39604.86
16384,3,blk_RR,16,0,29,44118.96
16384,3,blk_RR,16,0,30,43052.53
16384,3,blk_RR,16,0,31,40864.56
16384,3,blk_RR,16,0,32,42521.86
16384,3,blk_RR,16,0,33,42242.35
16384,3,blk_RR,16,0,34,40100.26
16384,3,blk_RR,16,0,35,42777.53
16384,3,blk_RR,16,0,36,41593.05
16384,3,blk_RR,16,0,37,39349.60
16384,3,blk_RR,16,0,38,40769.24
16384,3,blk_RR,16,0,39,43755.52
16384,3,blk_RR,16,0,40,43288.84
16384,3,blk_RR,16,0,41,40893.78
16384,3,blk_RR,16,0,42,45609.10
16384,3,blk_RR,16,0,43,41230.70
16384,3,blk_RR,16,0,44,40531.00
16384,3,blk_RC,16,0,0,40589.82
16384,3,blk_RC,16,0,1,41555.26
16384,3,blk_RC,16,0,2,41583.23
16384,3,blk_RC,16,0,3,42316.33
16384,3,blk_RC,16,0,4,41368.65
16384,3,blk_RC,16,0,5,41949.65
16384,3,blk_RC,16,0,6,41746.01
16384,3,blk_RC,16,0,7,41149.04
16384,3,blk_RC,16,0,8,43120.43
16384,3,blk_RC,16,0,9,40109.29
16384,3,blk_RC,16,0,10,43023.19
16384,3,blk_RC,16,0,11,42219.08
16384,3,blk_RC,16,0,12,39606.36
16384,3,blk_RC,16,0,13,68381.71
16384,3,blk_RC,16,0,14,40456.48
16384,3,blk_RC,16,0,15,41440.74
16384,3,blk_RC,16,0,16,43195.60
16384,3,blk_RC,16,0,17,42120.08
16384,3,blk_RC,16,0,18,40767.89
16384,3,blk_RC,16,0,19,40731.29
16384,3,blk_RC,16,0,20,44096.79
16384,3,blk_RC,16,0,21,40745.94
16384,3,blk_RC,16,0,22,40707.32
16384,3,blk_RC,16,0,23,45187.12
16384,3,blk_RC,16,0,24,39623.22
16384,3,blk_RC,16,0,25,41971.41
16384,3,blk_RC,16,0,26,44432.68
16384,3,blk_RC,16,0,27,41648.06
16384,3,blk_RC,16,0,28,39906.67
16384,3,blk_RC,16,0,29,42517.19
16384,3,blk_RC,16,0,30,42950.65
16384,3,blk_RC,16,0,31,39708.18
16384,3,blk_RC,16,0,32,41893.78
16384,3,blk_RC,16,0,33,44268.11
16384,3,blk_RC,16,0,34,39559.07
16384,3,blk_RC,16,0,35,40939.44
16384,3,blk_RC,16,0,36,44602.05
16384,3,blk_RC,16,0,37,39679.45
16384,3,blk_RC,16,0,38,40787.35
16384,3,blk_RC,16,0,39,43446.92
16384,3,blk_RC,16,0,40,42085.62
16384,3,blk_RC,16,0,41,39960.37
16384,3,blk_RC,16,0,42,42380.45
16384,3,blk_RC,16,0,43,43749.86
16384,3,blk_RC,16,0,44,39714.71
16384,3,blk_CR,16,0,0,41298.95
16384,3,blk_CR,16,0,1,43868.09
16384,3,blk_CR,16,0,2,40313.67
16384,3,blk_CR,16,0,3,40647.10
16384,3,blk_CR,16,0,4,44350.38
16384,3,blk_CR,16,0,5,39489.24
16384,3,blk_CR,16,0,6,41196.11
16384,3,blk_CR,16,0,7,41016.97
16384,3,blk_CR,16,0,8,43231.21
16384,3,blk_CR,16,0,9,40723.38
16384,3,blk_CR,16,0,10,40790.71
16384,3,blk_CR,16,0,11,43780.57
16384,3,blk_CR,16,0,12,40652.09
16384,3,blk_CR,16,0,13,42292.71
16384,3,blk_CR,16,0,14,42742.78
16384,3,blk_CR,16,0,15,43170.07
16384,3,blk_CR,16,0,16,39960.59
16384,3,blk_CR,16,0,17,42614.50
16384,3,blk_CR,16,0,18,43185.20
16384,3,blk_CR,16,0,19,40758.87
16384,3,blk_CR,16,0,20,42232.27
16384,3,blk_CR,16,0,21,43041.27
16384,3,blk_CR,16,0,22,40545.15
16384,3,blk_CR,16,0,23,41608.70
16384,3,blk_CR,16,0,24,43265.84
16384,3,blk_CR,16,0,25,41274.89
16384,3,blk_CR,16,0,26,42140.11
16384,3,blk_CR,16,0,27,43571.36
16384,3,blk_CR,16,0,28,40678.62
16384,3,blk_CR,16,0,29,39938.32
16384,3,blk_CR,16,0,30,42835.86
16384,3,blk_CR,16,0,31,42797.56
16384,3,blk_CR,16,0,32,40520.32
16384,3,blk_CR,16,0,33,41366.40
16384,3,blk_CR,16,0,34,45136.73
16384,3,blk_CR,16,0,35,41113.61
16384,3,blk_CR,16,0,36,42319.72
16384,3,blk_CR,16,0,37,44171.09
16384,3,blk_CR,16,0,38,41677.72
16384,3,blk_CR,16,0,39,41296.23
16384,3,blk_CR,16,0,40,41272.65
16384,3,blk_CR,16,0,41,42920.53
16384,3,blk_CR,16,0,42,41035.28
16384,3,blk_CR,16,0,43,41434.56
16384,3,blk_CR,16,0,44,43514.18
16384,3,blk_CC,16,0,0,43762.18
16384,3,blk_CC,16,0,1,40289.00
16384,3,blk_CC,16,0,2,40590.84
16384,3,blk_CC,16,0,3,43408.36
16384,3,blk_CC,16,0,4,41131.37
16384,3,blk_CC,16,0,5,39915.06
16384,3,blk_CC,16,0,6,43326.09
16384,3,blk_CC,16,0,7,41707.93
16384,3,blk_CC,16,0,8,40740.82
16384,3,blk_CC,16,0,9,43624.48
16384,3,blk_CC,16,0,10,41773.43
16384,3,blk_CC,16,0,11,40297.54
16384,3,blk_CC,16,0,12,40195.94
16384,3,blk_CC,16,0,13,44835.46
16384,3,blk_CC,16,0,14,39634.42
16384,3,blk_CC,16,0,15,39975.95
16384,3,blk_CC,16,0,16,44619.49
16384,3,blk_CC,16,0,17,40556.96
16384,3,blk_CC,16,0,18,40083.75
16384,3,blk_CC,16,0,19,41332.93
16384,3,blk_CC,16,0,20,43238.06
16384,3,blk_CC,16,0,21,39672.15
16384,3,blk_CC,16,0,22,41001.55
16384,3,blk_CC,16,0,23,42683.77
16384,3,blk_CC,16,0,24,40707.26
16384,3,blk_CC,16,0,25,40790.42
16384,3,blk_CC,16,0,26,41276.04
16384,3,blk_CC,16,0,27,41965.78
16384,3,blk_CC,16,0,28,41018.61
16384,3,blk_CC,16,0,29,40657.11
16384,3,blk_CC,16,0,30,43008.18
16384,3,blk_CC,16,0,31,40653.27
16384,3,blk_CC,16,0,32,40161.99
16384,3,blk_CC,16,0,33,43033.11
16384,3,blk_CC,16,0,34,41492.13
16384,3,blk_CC,16,0,35,40233.54
16384,3,blk_CC,16,0,36,43023.25
16384,3,blk_CC,16,0,37,41453.22
16384,3,blk_CC,16,0,38,40064.62
16384,3,blk_CC,16,0,39,41852.82
16384,3,blk_CC,16,0,40,42697.28
16384,3,blk_CC,16,0,41,42810.52
16384,3,blk_CC,16,0,42,43337.19
16384,3,blk_CC,16,0,43,43181.65
16384,3,blk_CC,16,0,44,40777.94
16384,4,tiled,0,16,0,29565.76
16384,4,tiled,0,16,1,28634.30
16384,4,tiled,0,16,2,28532.35
16384,4,tiled,0,16,3,38127.36
16384,4,tiled,0,16,4,28788.12
16384,4,tiled,0,16,5,33706.82
16384,4,tiled,0,16,6,36215.32
16384,4,tiled,0,16,7,33367.95
16384,4,tiled,0,16,8,32888.93
16384,4,tiled,0,16,9,29322.76
16384,4,tiled,0,16,10,28642.04
16384,4,tiled,0,16,11,29374.28
16384,4,tiled,0,16,12,28866.83
16384,4,tiled,0,16,13,28721.33
16384,4,tiled,0,16,14,29112.49
16384,4,tiled,0,16,15,28737.33
16384,4,tiled,0,16,16,28640.03
16384,4,tiled,0,16,17,28647.35
16384,4,tiled,0,16,18,28672.35
16384,4,tiled,0,16,19,28654.26
16384,4,tiled,0,16,20,28848.31
16384,4,tiled,0,16,21,28763.35
16384,4,tiled,0,16,22,84027.75
16384,4,tiled,0,16,23,28688.31
16384,4,tiled,0,16,24,28459.52
16384,4,tiled,0,16,25,28540.03
16384,4,tiled,0,16,26,29897.75
16384,4,tiled,0,16,27,29238.28
16384,4,tiled,0,16,28,28380.58
16384,4,tiled,0,16,29,29255.02
16384,4,tiled,0,16,30,28854.00
16384,4,tiled,0,16,31,30136.72
16384,4,tiled,0,16,32,28726.01
16384,4,tiled,0,16,33,28532.60
16384,4,tiled,0,16,34,28473.73
16384,4,tiled,0,16,35,28673.37
16384,4,tiled,0,16,36,28372.19
16384,4,tiled,0,16,37,28591.55
16384,4,tiled,0,16,38,28646.84
16384,4,tiled,0,16,39,28644.79
16384,4,tiled,0,16,40,29275.85
16384,4,tiled,0,16,41,28728.89
16384,4,tiled,0,16,42,30417.57
16384,4,tiled,0,16,43,28625.98
16384,4,tiled,0,16,44,29634.33
16384,3,blk_RR,32,0,0,30558.53
16384,3,blk_RR,32,0,1,26244.16
16384,3,blk_RR,32,0,2,26333.72
16384,3,blk_RR,32,0,3,29143.66
16384,3,blk_RR,32,0,4,30035.41
16384,3,blk_RR,32,0,5,28739.77
16384,3,blk_RR,32,0,6,26278.37
16384,3,blk_RR,32,0,7,26608.66
16384,3,blk_RR,32,0,8,29515.04
16384,3,blk_RR,32,0,9,30702.20
16384,3,blk_RR,32,0,10,26296.77
16384,3,blk_RR,32,0,11,28540.22
16384,3,blk_RR,32,0,12,27017.96
16384,3,blk_RR,32,0,13,29073.97
16384,3,blk_RR,32,0,14,30440.23
16384,3,blk_RR,32,0,15,26406.72
16384,3,blk_RR,32,0,16,27933.93
16384,3,blk_RR,32,0,17,27861.23
16384,3,blk_RR,32,0,18,29974.42
16384,3,blk_RR,32,0,19,27695.00
16384,3,blk_RR,32,0,20,27142.79
16384,3,blk_RR,32,0,21,30124.14
16384,3,blk_RR,32,0,22,27590.90
16384,3,blk_RR,32,0,23,30714.81
16384,3,blk_RR,32,0,24,28247.14
16384,3,blk_RR,32,0,25,26937.20
16384,3,blk_RR,32,0,26,27893.81
16384,3,blk_RR,32,0,27,29883.09
16384,3,blk_RR,32,0,28,28982.03
16384,3,blk_RR,32,0,29,26458.07
16384,3,blk_RR,32,0,30,28173.54
16384,3,blk_RR,32,0,31,30694.40
16384,3,blk_RR,32,0,32,27604.15
16384,3,blk_RR,32,0,33,29799.77
16384,3,blk_RR,32,0,34,27192.55
16384,3,blk_RR,32,0,35,28551.96
16384,3,blk_RR,32,0,36,30395.75
16384,3,blk_RR,32,0,37,29485.47
16384,3,blk_RR,32,0,38,26703.12
16384,3,blk_RR,32,0,39,27213.06
16384,3,blk_RR,32,0,40,29769.24
16384,3,blk_RR,32,0,41,28737.40
16384,3,blk_RR,32,0,42,26269.89
16384,3,blk_RR,32,0,43,26752.69
16384,3,blk_RR,32,0,44,29650.81
16384,3,blk_RC,32,0,0,27718.04
16384,3,blk_RC,32,0,1,30294.79
16384,3,blk_RC,32,0,2,26698.29
16384,3,blk_RC,32,0,3,26524.79
16384,3,blk_RC,32,0,4,25391.42
16384,3,blk_RC,32,0,5,27047.24
16384,3,blk_RC,32,0,6,30415.27
16384,3,blk_RC,32,0,7,26164.35
16384,3,blk_RC,32,0,8,25482.61
